CTD, 20190703ODFSIO
NUMBER_HEADERS = 11
EXPOCODE = 33RR20180918 
SECT_ID = GP15
STNNBR = 20
CASTNO = 2
DATE = 20181029
TIME = 0110
LATITUDE = 14.2516
LONGITUDE = -152.0003
INSTRUMENT_ID = 1281
DEPTH = 5887
CTDPRS,CTDPRS_FLAG_W,CTDTMP,CTDTMP_FLAG_W,CTDSAL,CTDSAL_FLAG_W,CTDOXY,CTDOXY_FLAG_W,CTDXMISS,CTDXMISS_FLAG_W,CTDFLUOR,CTDFLUOR_FLAG_W,CTDRINKO,CTDRINKO_FLAG_W
DBAR,,ITS-90,,PSS-78,,UMOL/KG,,0-5VDC,,0-5VDC,,0-5VDC,
0.0,6,28.1421,6,33.867,6,186.835,6,4.6618,6,0.0024,6,-999,9
2.0,6,28.1421,6,33.867,6,186.835,6,4.6618,6,0.0024,6,-999,9
4.0,6,28.1421,6,33.867,6,186.835,6,4.6618,6,0.0024,6,-999,9
6.0,6,28.1421,6,33.867,6,186.835,6,4.6618,6,0.0024,6,-999,9
8.0,6,28.1421,6,33.867,6,186.835,6,4.6618,6,0.0024,6,-999,9
10.0,2,28.1417,2,33.8664,2,186.8312,2,4.6617,1,0.0024,1,-999,9
12.0,2,28.1499,2,33.8688,2,187.4637,2,4.6619,1,0.0024,1,-999,9
14.0,2,28.1531,2,33.8705,2,187.6407,2,4.6615,1,0.0023,1,-999,9
16.0,2,28.155,2,33.8728,2,187.2885,2,4.6614,1,0.0023,1,-999,9
18.0,2,28.1549,2,33.8714,2,187.7681,2,4.6616,1,0.0024,1,-999,9
20.0,2,28.1539,2,33.8699,2,187.1986,2,4.6616,1,0.0024,1,-999,9
22.0,2,28.1545,2,33.8719,2,187.8726,2,4.6614,1,0.0024,1,-999,9
24.0,2,28.1554,2,33.8733,2,187.5425,2,4.6612,1,0.0023,1,-999,9
26.0,2,28.1561,2,33.8765,2,187.5158,2,4.6614,1,0.0023,1,-999,9
28.0,2,28.1564,2,33.881,2,187.8592,2,4.6607,1,0.0024,1,-999,9
30.0,2,28.1558,2,33.8847,2,187.4624,2,4.6614,1,0.0024,1,-999,9
32.0,2,28.1469,2,33.908,2,187.5742,2,4.6598,1,0.0024,1,-999,9
34.0,2,27.9343,2,34.0668,2,189.8274,2,4.6559,1,0.0025,1,-999,9
36.0,2,27.189,2,34.2542,2,194.3871,2,4.6447,1,0.0031,1,-999,9
38.0,2,26.3069,2,34.3618,2,197.4171,2,4.6347,1,0.0039,1,-999,9
40.0,2,25.9727,2,34.3665,2,198.9642,2,4.6405,1,0.0044,1,-999,9
42.0,2,25.2845,2,34.4026,2,201.4332,2,4.6381,1,0.0048,1,-999,9
44.0,2,24.8952,2,34.4339,2,201.5934,2,4.6362,1,0.0049,1,-999,9
46.0,2,24.4919,2,34.4498,2,203.4542,2,4.6408,1,0.005,1,-999,9
48.0,2,24.3401,2,34.5886,2,202.437,2,4.6425,1,0.0051,1,-999,9
50.0,2,24.2832,2,34.7145,2,204.4555,2,4.6495,1,0.0045,1,-999,9
52.0,2,23.6716,2,34.6544,2,206.4216,2,4.6489,1,0.0049,1,-999,9
54.0,2,23.1176,2,34.5643,2,205.0097,2,4.6477,1,0.0055,1,-999,9
56.0,2,22.5633,2,34.5647,2,202.2037,2,4.6398,1,0.008,1,-999,9
58.0,2,22.198,2,34.6492,2,197.4729,2,4.635,1,0.0112,1,-999,9
60.0,2,22.2464,2,34.7564,2,197.6539,2,4.6433,1,0.0092,1,-999,9
62.0,2,22.2097,2,34.7843,2,198.9598,2,4.6453,1,0.0084,1,-999,9
64.0,2,22.265,2,34.8949,2,199.4242,2,4.65,1,0.0085,1,-999,9
66.0,2,22.2051,2,34.9506,2,202.0231,2,4.6528,1,0.0069,1,-999,9
68.0,2,22.1074,2,34.9653,2,202.3602,2,4.6514,1,0.0078,1,-999,9
70.0,2,22.0598,2,34.9634,2,201.5831,2,4.6523,1,0.0084,1,-999,9
72.0,2,21.9775,2,34.952,2,201.1408,2,4.651,1,0.0104,1,-999,9
74.0,2,21.8411,2,34.9634,2,200.6649,2,4.6516,1,0.0103,1,-999,9
76.0,2,21.7066,2,34.955,2,199.2154,2,4.6539,1,0.011,1,-999,9
78.0,2,21.6255,2,34.9684,2,197.5551,2,4.6554,1,0.0097,1,-999,9
80.0,2,21.5915,2,35.022,2,197.1422,2,4.6608,1,0.007,1,-999,9
82.0,2,21.372,2,35.02,2,196.652,2,4.6643,1,0.0067,1,-999,9
84.0,2,21.2253,2,35.0065,2,194.2478,2,4.6652,1,0.0076,1,-999,9
86.0,2,21.0744,2,34.9936,2,192.4287,2,4.6662,1,0.0081,1,-999,9
88.0,2,20.8132,2,34.9969,2,190.8653,2,4.6623,1,0.0108,1,-999,9
90.0,2,20.5539,2,34.9717,2,189.246,2,4.6605,1,0.0122,1,-999,9
92.0,2,20.3231,2,34.9472,2,188.4322,2,4.6618,1,0.0115,1,-999,9
94.0,2,20.1412,2,34.9286,2,187.7962,2,4.6624,1,0.0109,1,-999,9
96.0,2,19.9612,2,34.9111,2,186.4484,2,4.6651,1,0.0109,1,-999,9
98.0,2,19.772,2,34.8903,2,184.7752,2,4.6656,1,0.0101,1,-999,9
100.0,2,19.533,2,34.8592,2,184.2053,2,4.6676,1,0.0092,1,-999,9
