CTD, 20190703ODFSIO
NUMBER_HEADERS = 11
EXPOCODE = 33RR20180918 
SECT_ID = GP15
STNNBR = 37
CASTNO = 9
DATE = 20181119
TIME = 1100
LATITUDE = -15.0002
LONGITUDE = -152.0002
INSTRUMENT_ID = 1281
DEPTH = 4865
CTDPRS,CTDPRS_FLAG_W,CTDTMP,CTDTMP_FLAG_W,CTDSAL,CTDSAL_FLAG_W,CTDOXY,CTDOXY_FLAG_W,CTDXMISS,CTDXMISS_FLAG_W,CTDFLUOR,CTDFLUOR_FLAG_W,CTDRINKO,CTDRINKO_FLAG_W
DBAR,,ITS-90,,PSS-78,,UMOL/KG,,0-5VDC,,0-5VDC,,0-5VDC,
0.0,6,28.4092,6,36.0425,6,195.6028,6,4.6743,6,0.0013,6,-999,9
2.0,2,28.3972,2,36.0034,2,195.3493,2,4.6749,1,0.0012,1,-999,9
4.0,2,28.3699,2,35.9212,2,195.8641,2,4.6785,1,0.0012,1,-999,9
6.0,2,28.375,2,35.9753,2,195.7363,2,4.6787,1,0.0012,1,-999,9
8.0,2,28.4365,2,36.2506,2,195.3952,2,4.6786,1,0.0013,1,-999,9
10.0,2,28.4318,2,36.284,2,194.7662,2,4.679,1,0.0012,1,-999,9
12.0,2,28.443,2,36.3066,2,194.8391,2,4.6788,1,0.0012,1,-999,9
14.0,2,28.4776,2,36.3498,2,195.423,2,4.6784,1,0.0012,1,-999,9
16.0,2,28.4776,2,36.3701,2,195.2816,2,4.6775,1,0.0012,1,-999,9
18.0,2,28.4101,2,36.3814,2,195.5469,2,4.6778,1,0.0012,1,-999,9
20.0,2,28.2891,2,36.3925,2,195.6573,2,4.6776,1,0.0013,1,-999,9
22.0,2,28.2033,2,36.3814,2,196.4154,2,4.6773,1,0.0013,1,-999,9
24.0,2,28.1292,2,36.3719,2,196.3844,2,4.675,1,0.0013,1,-999,9
26.0,2,28.1354,2,36.384,2,196.9454,2,4.675,1,0.0013,1,-999,9
28.0,2,28.1217,2,36.3908,2,196.9067,2,4.677,1,0.0015,1,-999,9
30.0,2,28.1175,2,36.3983,2,196.766,2,4.6771,1,0.0014,1,-999,9
32.0,2,28.1154,2,36.4002,2,196.8689,2,4.6782,1,0.0014,1,-999,9
34.0,2,28.1074,2,36.3992,2,196.5022,2,4.6783,1,0.0014,1,-999,9
36.0,2,28.1032,2,36.4008,2,196.3651,2,4.678,1,0.0015,1,-999,9
38.0,2,28.0934,2,36.4026,2,196.8148,2,4.6779,1,0.0016,1,-999,9
40.0,2,28.085,2,36.4021,2,196.5467,2,4.6777,1,0.0015,1,-999,9
42.0,2,28.0769,2,36.4009,2,196.7525,2,4.6772,1,0.002,1,-999,9
44.0,2,28.0674,2,36.3987,2,196.1762,2,4.6777,1,0.002,1,-999,9
46.0,2,28.0572,2,36.3964,2,196.4932,2,4.6777,1,0.0019,1,-999,9
48.0,2,28.0524,2,36.3951,2,197.1139,2,4.6763,1,0.0021,1,-999,9
50.0,2,28.0484,2,36.3939,2,197.2457,2,4.6762,1,0.0023,1,-999,9
52.0,2,28.0374,2,36.391,2,197.2343,2,4.6763,1,0.0023,1,-999,9
54.0,2,27.9594,2,36.371,2,197.4295,2,4.6759,1,0.0023,1,-999,9
56.0,2,27.7674,2,36.3339,2,197.8548,2,4.6734,1,0.0024,1,-999,9
58.0,2,27.6419,2,36.3088,2,199.3678,2,4.6729,1,0.0024,1,-999,9
60.0,2,27.4774,2,36.2822,2,199.8378,2,4.6728,1,0.0023,1,-999,9
62.0,2,27.2898,2,36.2754,2,201.0635,2,4.6739,1,0.0024,1,-999,9
64.0,2,27.1267,2,36.2366,2,201.4889,2,4.6753,1,0.0024,1,-999,9
66.0,2,27.0877,2,36.2239,2,201.627,2,4.6752,1,0.0025,1,-999,9
68.0,2,27.0139,2,36.2154,2,202.1335,2,4.6739,1,0.0024,1,-999,9
70.0,2,26.9893,2,36.2199,2,202.5061,2,4.6744,1,0.0024,1,-999,9
72.0,2,26.8861,2,36.1949,2,202.2172,2,4.6746,1,0.0025,1,-999,9
74.0,2,26.9614,2,36.2506,2,201.9627,2,4.6754,1,0.0024,1,-999,9
76.0,2,27.0544,2,36.3066,2,201.8218,2,4.6766,1,0.0024,1,-999,9
78.0,2,27.0505,2,36.3169,2,201.0945,2,4.6777,1,0.0024,1,-999,9
80.0,2,27.0767,2,36.341,2,200.6426,2,4.678,1,0.0025,1,-999,9
82.0,2,27.0579,2,36.3462,2,200.1596,2,4.6753,1,0.0026,1,-999,9
84.0,2,27.049,2,36.3541,2,199.305,2,4.6786,1,0.003,1,-999,9
86.0,2,27.0579,2,36.3702,2,198.8562,2,4.6772,1,0.0035,1,-999,9
88.0,2,27.0484,2,36.3885,2,198.691,2,4.6765,1,0.0034,1,-999,9
90.0,2,27.0078,2,36.3866,2,198.1505,2,4.6768,1,0.0036,1,-999,9
92.0,2,26.9772,2,36.3865,2,197.526,2,4.6775,1,0.0037,1,-999,9
94.0,2,26.9026,2,36.3771,2,197.3502,2,4.6772,1,0.004,1,-999,9
96.0,2,26.8607,2,36.4035,2,197.0405,2,4.6762,1,0.0043,1,-999,9
98.0,2,26.8046,2,36.4137,2,195.5396,2,4.673,1,0.0049,1,-999,9
100.0,2,26.7007,2,36.4138,2,194.2976,2,4.671,1,0.0056,1,-999,9
102.0,2,26.6049,2,36.4091,2,193.4804,2,4.6703,1,0.0067,1,-999,9
104.0,2,26.405,2,36.4037,2,193.475,2,4.6696,1,0.0074,1,-999,9
106.0,2,26.3416,2,36.4151,2,193.0482,2,4.6672,1,0.0091,1,-999,9
108.0,2,26.2049,2,36.4237,2,191.5733,2,4.6636,1,0.0115,1,-999,9
110.0,2,26.0626,2,36.4245,2,189.4999,2,4.664,1,0.0123,1,-999,9
112.0,2,25.9452,2,36.425,2,188.9374,2,4.6643,1,0.0114,1,-999,9
114.0,2,25.9117,2,36.4251,2,188.5053,2,4.6645,1,0.0115,1,-999,9
116.0,2,25.7094,2,36.4283,2,189.2068,2,4.6647,1,0.0122,1,-999,9
118.0,2,25.4774,2,36.4396,2,188.499,2,4.6656,1,0.013,1,-999,9
120.0,2,25.4095,2,36.4394,2,186.5324,2,4.6679,1,0.0121,1,-999,9
122.0,2,25.2923,2,36.4322,2,186.3835,2,4.6699,1,0.0107,1,-999,9
124.0,2,25.0654,2,36.4236,2,186.0508,2,4.6738,1,0.0107,1,-999,9
126.0,2,24.9565,2,36.4149,2,183.8884,2,4.6769,1,0.0101,1,-999,9
