CTD, 20190703ODFSIO
NUMBER_HEADERS = 11
EXPOCODE = 33RR20180918 
SECT_ID = GP15
STNNBR = 34
CASTNO = 2
DATE = 20181114
TIME = 2025
LATITUDE = -7.5001
LONGITUDE = -152.0002
INSTRUMENT_ID = 1281
DEPTH = 5052
CTDPRS,CTDPRS_FLAG_W,CTDTMP,CTDTMP_FLAG_W,CTDSAL,CTDSAL_FLAG_W,CTDOXY,CTDOXY_FLAG_W,CTDXMISS,CTDXMISS_FLAG_W,CTDFLUOR,CTDFLUOR_FLAG_W,CTDRINKO,CTDRINKO_FLAG_W
DBAR,,ITS-90,,PSS-78,,UMOL/KG,,0-5VDC,,0-5VDC,,0-5VDC,
0.0,6,28.6396,6,35.6422,6,197.3631,6,4.6243,6,0.0049,6,-999,9
2.0,6,28.6396,6,35.6422,6,197.3631,6,4.6243,6,0.0049,6,-999,9
4.0,2,28.6148,2,35.6542,2,197.963,2,4.6237,1,0.0052,1,-999,9
6.0,2,28.5877,2,35.6539,2,197.7866,2,4.6241,1,0.0067,1,-999,9
8.0,2,28.582,2,35.6528,2,198.7207,2,4.6239,1,0.0054,1,-999,9
10.0,2,28.5726,2,35.6528,2,198.0902,2,4.6239,1,0.0053,1,-999,9
12.0,2,28.6023,2,35.6543,2,197.8276,2,4.6237,1,0.005,1,-999,9
14.0,2,28.6036,2,35.6547,2,197.7443,2,4.6251,1,0.005,1,-999,9
16.0,2,28.5026,2,35.6477,2,199.0328,2,4.6206,1,0.0056,1,-999,9
18.0,2,28.4705,2,35.6467,2,199.7177,2,4.6143,1,0.0063,1,-999,9
20.0,2,28.4625,2,35.6447,2,198.7945,2,4.6163,1,0.0066,1,-999,9
22.0,2,28.4573,2,35.6445,2,198.9723,2,4.6158,1,0.0071,1,-999,9
24.0,2,28.4547,2,35.6445,2,198.1737,2,4.6168,1,0.0079,1,-999,9
26.0,2,28.4519,2,35.6439,2,199.0208,2,4.6183,1,0.0077,1,-999,9
28.0,2,28.4507,2,35.6434,2,198.6863,2,4.6184,1,0.0089,1,-999,9
30.0,2,28.4479,2,35.643,2,197.8137,2,4.619,1,0.0081,1,-999,9
32.0,2,28.4437,2,35.642,2,198.1971,2,4.6194,1,0.0097,1,-999,9
34.0,2,28.4433,2,35.6422,2,197.9343,2,4.6203,1,0.0093,1,-999,9
36.0,2,28.4437,2,35.6426,2,198.0394,2,4.6201,1,0.0084,1,-999,9
38.0,2,28.4456,2,35.6433,2,196.7423,2,4.6207,1,0.0077,1,-999,9
40.0,2,28.4444,2,35.6434,2,197.2533,2,4.6208,1,0.0083,1,-999,9
42.0,2,28.4416,2,35.6432,2,197.0615,2,4.6227,1,0.0085,1,-999,9
44.0,2,28.4414,2,35.6436,2,197.3479,2,4.6238,1,0.0096,1,-999,9
46.0,2,28.4414,2,35.6437,2,197.3109,2,4.6245,1,0.0095,1,-999,9
48.0,2,28.4409,2,35.6435,2,196.4762,2,4.6251,1,0.0096,1,-999,9
50.0,2,28.4378,2,35.6426,2,196.1334,2,4.6245,1,0.01,1,-999,9
52.0,2,28.4368,2,35.6428,2,196.1293,2,4.6267,1,0.0098,1,-999,9
54.0,2,28.4357,2,35.6428,2,196.7702,2,4.6295,1,0.0101,1,-999,9
56.0,2,28.431,2,35.6419,2,196.0087,2,4.6316,1,0.0101,1,-999,9
58.0,2,28.4221,2,35.6403,2,195.1457,2,4.6347,1,0.0115,1,-999,9
60.0,2,28.417,2,35.6392,2,195.3754,2,4.6369,1,0.0105,1,-999,9
62.0,2,28.4028,2,35.6377,2,194.868,2,4.6378,1,0.0107,1,-999,9
64.0,2,28.3689,2,35.6385,2,195.2823,2,4.6394,1,0.0111,1,-999,9
66.0,2,28.3335,2,35.6519,2,193.8872,2,4.641,1,0.0145,1,-999,9
68.0,2,28.3193,2,35.6609,2,193.1701,2,4.6441,1,0.0128,1,-999,9
70.0,2,28.2971,2,35.6846,2,193.0056,2,4.6475,1,0.0139,1,-999,9
72.0,2,28.2767,2,35.7079,2,191.8507,2,4.6531,1,0.013,1,-999,9
74.0,2,28.2726,2,35.7128,2,191.9553,2,4.6547,1,0.0164,1,-999,9
76.0,2,28.2704,2,35.7155,2,191.8751,2,4.6573,1,0.0124,1,-999,9
78.0,2,28.2675,2,35.7205,2,191.8588,2,4.6564,1,0.0136,1,-999,9
80.0,2,28.2671,2,35.7264,2,191.0483,2,4.6598,1,0.0123,1,-999,9
82.0,2,28.2796,2,35.7438,2,191.2003,2,4.6605,1,0.0125,1,-999,9
84.0,2,28.3025,2,35.7837,2,191.1764,2,4.6604,1,0.0136,1,-999,9
86.0,2,28.341,2,35.8553,2,189.8449,2,4.6613,1,0.0131,1,-999,9
88.0,2,28.3629,2,35.9014,2,189.8855,2,4.6619,1,0.0129,1,-999,9
90.0,2,28.3573,2,35.9349,2,189.8922,2,4.6632,1,0.012,1,-999,9
92.0,2,28.3324,2,35.9862,2,189.6368,2,4.6651,1,0.0116,1,-999,9
94.0,2,28.188,2,35.969,2,188.7276,2,4.666,1,0.0109,1,-999,9
96.0,2,27.9844,2,35.9241,2,187.6906,2,4.6695,1,0.0107,1,-999,9
98.0,2,27.8556,2,35.896,2,186.896,2,4.6712,1,0.0104,1,-999,9
100.0,2,27.8178,2,35.8921,2,185.38,2,4.6736,1,0.0104,1,-999,9
102.0,2,27.7713,2,35.8955,2,186.4357,2,4.6741,1,0.0106,1,-999,9
104.0,2,27.6547,2,35.9196,2,181.9878,2,4.675,1,0.0103,1,-999,9
106.0,2,27.5905,2,35.941,2,179.8506,2,4.6767,1,0.0098,1,-999,9
108.0,2,27.5631,2,35.9411,2,178.373,2,4.6782,1,0.0102,1,-999,9
