CTD, 20190703ODFSIO
NUMBER_HEADERS = 11
EXPOCODE = 33RR20180918 
SECT_ID = GP15
STNNBR = 35
CASTNO = 2
DATE = 20181117
TIME = 0646
LATITUDE = -10.4996
LONGITUDE = -151.9998
INSTRUMENT_ID = 1281
DEPTH = 5224
CTDPRS,CTDPRS_FLAG_W,CTDTMP,CTDTMP_FLAG_W,CTDSAL,CTDSAL_FLAG_W,CTDOXY,CTDOXY_FLAG_W,CTDXMISS,CTDXMISS_FLAG_W,CTDFLUOR,CTDFLUOR_FLAG_W,CTDRINKO,CTDRINKO_FLAG_W
DBAR,,ITS-90,,PSS-78,,UMOL/KG,,0-5VDC,,0-5VDC,,0-5VDC,
0.0,6,28.8308,6,35.8385,6,196.2627,6,4.6477,6,0.0096,6,-999,9
2.0,6,28.8308,6,35.8385,6,196.2627,6,4.6477,6,0.0096,6,-999,9
4.0,2,28.7778,2,35.8381,2,196.2224,2,4.648,1,0.0075,1,-999,9
6.0,2,28.6739,2,35.8473,2,196.6851,2,4.6436,1,0.008,1,-999,9
8.0,2,28.6702,2,35.8545,2,196.6604,2,4.6416,1,0.0084,1,-999,9
10.0,2,28.6547,2,35.8614,2,196.9702,2,4.6393,1,0.0084,1,-999,9
12.0,2,28.6529,2,35.8611,2,196.8125,2,4.641,1,0.0085,1,-999,9
14.0,2,28.6517,2,35.8607,2,196.8662,2,4.6403,1,0.0086,1,-999,9
16.0,2,28.639,2,35.8564,2,196.9325,2,4.6412,1,0.0086,1,-999,9
18.0,2,28.6261,2,35.8582,2,197.124,2,4.6419,1,0.0084,1,-999,9
20.0,2,28.6315,2,35.8663,2,197.1543,2,4.6435,1,0.0091,1,-999,9
22.0,2,28.6389,2,35.8712,2,197.2984,2,4.6431,1,0.0091,1,-999,9
24.0,2,28.6494,2,35.8806,2,197.31,2,4.643,1,0.009,1,-999,9
26.0,2,28.6607,2,35.8902,2,196.7342,2,4.642,1,0.0091,1,-999,9
28.0,2,28.6672,2,35.8967,2,196.6698,2,4.6422,1,0.0096,1,-999,9
30.0,2,28.6723,2,35.905,2,196.7839,2,4.6417,1,0.0101,1,-999,9
32.0,2,28.6719,2,35.9263,2,196.7031,2,4.641,1,0.0097,1,-999,9
34.0,2,28.671,2,35.9908,2,196.7917,2,4.6381,1,0.0107,1,-999,9
36.0,2,28.6269,2,36.0405,2,197.2882,2,4.6377,1,0.0112,1,-999,9
38.0,2,28.6198,2,36.1254,2,197.8107,2,4.644,1,0.0108,1,-999,9
40.0,2,28.5439,2,36.1463,2,198.0754,2,4.6477,1,0.0107,1,-999,9
42.0,2,28.405,2,36.1731,2,199.1177,2,4.6476,1,0.0113,1,-999,9
44.0,2,28.2121,2,36.151,2,199.8432,2,4.6502,1,0.0116,1,-999,9
46.0,2,28.0462,2,36.1218,2,199.1647,2,4.6503,1,0.0122,1,-999,9
48.0,2,27.9733,2,36.1155,2,196.93,2,4.6536,1,0.0119,1,-999,9
50.0,2,27.9178,2,36.1123,2,195.6487,2,4.6539,1,0.0122,1,-999,9
52.0,2,27.894,2,36.117,2,194.1633,2,4.6527,1,0.013,1,-999,9
54.0,2,27.8764,2,36.1307,2,193.5396,2,4.6536,1,0.0135,1,-999,9
56.0,2,27.8575,2,36.1361,2,194.8018,2,4.6545,1,0.0134,1,-999,9
58.0,2,27.8221,2,36.1479,2,195.9187,2,4.6551,1,0.0135,1,-999,9
60.0,2,27.7832,2,36.1554,2,197.0366,2,4.6558,1,0.0136,1,-999,9
62.0,2,27.7614,2,36.1596,2,197.4986,2,4.6566,1,0.013,1,-999,9
64.0,2,27.7698,2,36.1673,2,197.6025,2,4.6568,1,0.0132,1,-999,9
66.0,2,27.8134,2,36.2047,2,196.3151,2,4.6581,1,0.0132,1,-999,9
68.0,2,27.8376,2,36.2282,2,195.0445,2,4.658,1,0.0124,1,-999,9
70.0,2,27.8466,2,36.2358,2,195.6481,2,4.6586,1,0.0123,1,-999,9
72.0,2,27.811,2,36.2325,2,194.9559,2,4.6585,1,0.0121,1,-999,9
74.0,2,27.7725,2,36.2281,2,194.1658,2,4.6602,1,0.0123,1,-999,9
76.0,2,27.7112,2,36.2256,2,193.6642,2,4.6607,1,0.0127,1,-999,9
78.0,2,27.5298,2,36.2294,2,192.5307,2,4.6627,1,0.0134,1,-999,9
80.0,2,27.4485,2,36.2343,2,185.9478,2,4.6663,1,0.0119,1,-999,9
82.0,2,27.4298,2,36.234,2,183.2794,2,4.6673,1,0.0117,1,-999,9
84.0,2,27.3741,2,36.2407,2,182.6437,2,4.6688,1,0.0108,1,-999,9
86.0,2,27.3306,2,36.2456,2,180.4749,2,4.6697,1,0.0114,1,-999,9
88.0,2,27.2759,2,36.2513,2,179.283,2,4.6699,1,0.011,1,-999,9
90.0,2,27.1633,2,36.259,2,178.2225,2,4.6675,1,0.0106,1,-999,9
92.0,2,27.0999,2,36.2637,2,175.81,2,4.6723,1,0.0103,1,-999,9
94.0,2,27.0656,2,36.2665,2,172.3845,2,4.6739,1,0.0108,1,-999,9
96.0,2,26.9761,2,36.2912,2,172.5374,2,4.6754,1,0.0098,1,-999,9
98.0,2,26.895,2,36.3088,2,172.1578,2,4.6758,1,0.0097,1,-999,9
100.0,2,26.8796,2,36.3171,2,172.2524,2,4.6764,1,0.0097,1,-999,9
102.0,2,26.8556,2,36.3217,2,172.6326,2,4.677,1,0.0099,1,-999,9
104.0,2,26.7087,2,36.3336,2,172.5075,2,4.6775,1,0.0088,1,-999,9
106.0,2,26.6719,2,36.3427,2,170.989,2,4.6785,1,0.0086,1,-999,9
108.0,2,26.6016,2,36.3474,2,170.5457,2,4.6792,1,0.0084,1,-999,9
110.0,2,26.5699,2,36.3547,2,169.194,2,4.6804,1,0.0091,1,-999,9
112.0,2,26.4845,2,36.3635,2,169.2705,2,4.6816,1,0.0074,1,-999,9
114.0,2,26.4426,2,36.3674,2,168.6305,2,4.6814,1,0.008,1,-999,9
116.0,2,26.3933,2,36.3751,2,168.6806,2,4.6814,1,0.0077,1,-999,9
118.0,2,26.3255,2,36.3821,2,168.1894,2,4.6825,1,0.0075,1,-999,9
120.0,2,26.2335,2,36.3906,2,168.1049,2,4.6835,1,0.0068,1,-999,9
122.0,2,26.1218,2,36.3979,2,168.027,2,4.6852,1,0.0063,1,-999,9
124.0,2,26.0363,2,36.4015,2,167.9463,2,4.6861,1,0.0062,1,-999,9
126.0,2,25.8483,2,36.3981,2,167.5675,2,4.6862,1,0.0059,1,-999,9
128.0,2,25.7337,2,36.3996,2,165.0793,2,4.6862,1,0.0054,1,-999,9
