CTD,20190703ODFSIO
NUMBER_HEADERS = 11 
EXPOCODE = 33RR20180918 
SECT_ID = GP15
STNNBR = 37
CASTNO = 8
DATE = 20181119
TIME = 0817
LATITUDE = -15.0003
LONGITUDE = -152.0002
INSTRUMENT_ID = 1281
DEPTH = 4865
CTDPRS,CTDPRS_FLAG_W,CTDTMP,CTDTMP_FLAG_W,CTDSAL,CTDSAL_FLAG_W,CTDOXY,CTDOXY_FLAG_W,CTDRINKO,CTDRINKO_FLAG_W,CTDXMISS,CTDXMISS_FLAG_W,CTDFLUOR,CTDFLUOR_FLAG_W
DBAR,,ITS-90,,PSS-78,,UMOL/KG,,0-5VDC,,0-5VDC,,0-5VDC,
0.0,2,28.3712,2,36.1942,2,195.4659,2,1.3703,1,4.6247,1,0.0183,1
2.0,2,28.3691,2,36.0756,2,195.0612,2,1.3677,1,4.624,1,0.0179,1
4.0,2,28.3364,2,36.2515,2,194.3433,2,1.3643,1,4.6249,1,0.0179,1
6.0,2,28.3063,2,36.3115,2,194.7381,2,1.3689,1,4.6243,1,0.0178,1
8.0,2,28.2508,2,36.3385,2,194.9527,2,1.3714,1,4.6236,1,0.0183,1
10.0,2,28.2644,2,36.3369,2,195.4556,2,1.3715,1,4.6235,1,0.0173,1
12.0,2,28.2225,2,36.3442,2,195.4202,2,1.3703,1,4.6231,1,0.0182,1
14.0,2,28.1925,2,36.3549,2,195.474,2,1.3681,1,4.623,1,0.018,1
16.0,2,28.142,2,36.3651,2,195.9158,2,1.3655,1,4.6222,1,0.0183,1
18.0,2,28.1444,2,36.3707,2,196.7073,2,1.3618,1,4.6227,1,0.0181,1
20.0,2,28.1357,2,36.3821,2,196.3492,2,1.3565,1,4.6222,1,0.0183,1
22.0,2,28.1304,2,36.3917,2,196.4012,2,1.3493,1,4.6232,1,0.0183,1
24.0,2,28.1233,2,36.3901,2,196.8211,2,1.3427,1,4.6231,1,0.0179,1
26.0,2,28.1241,2,36.3911,2,196.6949,2,1.3361,1,4.6225,1,0.0181,1
28.0,2,28.1135,2,36.3946,2,196.5736,2,1.3318,1,4.6224,1,0.0179,1
30.0,2,28.1077,2,36.3952,2,196.6395,2,1.3297,1,4.6233,1,0.018,1
32.0,2,28.1064,2,36.3983,2,196.7142,2,1.3277,1,4.6242,1,0.0178,1
34.0,2,28.1045,2,36.3985,2,196.4964,2,1.3253,1,4.6238,1,0.018,1
36.0,2,28.1009,2,36.399,2,196.4926,2,1.3219,1,4.6237,1,0.0184,1
38.0,2,28.0952,2,36.3996,2,196.7722,2,1.318,1,4.623,1,0.0181,1
40.0,2,28.0956,2,36.4007,2,196.8226,2,1.3129,1,4.6231,1,0.0184,1
42.0,2,28.0966,2,36.4013,2,196.962,2,1.3078,1,4.624,1,0.0184,1
44.0,2,28.0929,2,36.4016,2,196.4742,2,1.3033,1,4.6241,1,0.0184,1
46.0,2,28.0885,2,36.4007,2,196.7326,2,1.2995,1,4.6237,1,0.0184,1
48.0,2,28.0815,2,36.3993,2,196.8506,2,1.2977,1,4.6223,1,0.0184,1
50.0,2,28.0634,2,36.3957,2,196.8609,2,1.2962,1,4.622,1,0.0184,1
52.0,2,28.0507,2,36.3924,2,196.8969,2,1.2956,1,4.6212,1,0.0184,1
54.0,2,28.0328,2,36.3868,2,196.6903,2,1.2943,1,4.6209,1,0.0184,1
56.0,2,27.9901,2,36.3752,2,197.6974,2,1.2938,1,4.6204,1,0.0184,1
58.0,2,27.9682,2,36.3689,2,197.7731,2,1.2923,1,4.62,1,0.0183,1
60.0,2,27.8525,2,36.346,2,198.4485,2,1.2902,1,4.6184,1,0.0189,1
62.0,2,27.766,2,36.3284,2,198.2049,2,1.289,1,4.618,1,0.0188,1
64.0,2,27.6204,2,36.3006,2,199.4082,2,1.2883,1,4.617,1,0.0192,1
66.0,2,27.4145,2,36.2716,2,200.6043,2,1.2872,1,4.6179,1,0.0192,1
68.0,2,27.3417,2,36.2738,2,201.2727,2,1.2863,1,4.6179,1,0.0192,1
70.0,2,27.2591,2,36.2699,2,201.361,2,1.2865,1,4.6199,1,0.0195,1
72.0,2,27.0954,2,36.2243,2,201.3773,2,1.286,1,4.6201,1,0.0195,1
74.0,2,27.0856,2,36.2227,2,201.6078,2,1.2855,1,4.62,1,0.0195,1
76.0,2,27.0525,2,36.2285,2,201.3175,2,1.2849,1,4.6203,1,0.0195,1
78.0,2,26.9951,2,36.2217,2,201.7731,2,1.2843,1,4.6195,1,0.0206,1
80.0,2,26.9294,2,36.2086,2,202.3764,2,1.2836,1,4.62,1,0.021,1
82.0,2,27.0317,2,36.2815,2,201.7867,2,1.283,1,4.6209,1,0.0208,1
84.0,2,27.0412,2,36.3018,2,200.7729,2,1.2831,1,4.622,1,0.0208,1
86.0,2,27.0568,2,36.3214,2,199.9685,2,1.2829,1,4.6217,1,0.0208,1
88.0,2,27.0684,2,36.3354,2,199.859,2,1.2823,1,4.6219,1,0.0213,1
90.0,2,27.0733,2,36.3547,2,199.5259,2,1.2815,1,4.6216,1,0.0217,1
92.0,2,27.0648,2,36.3653,2,199.3934,2,1.2806,1,4.6213,1,0.0221,1
94.0,2,27.0598,2,36.3813,2,198.3367,2,1.28,1,4.6209,1,0.0226,1
96.0,2,27.0179,2,36.3829,2,198.0042,2,1.2794,1,4.6207,1,0.0227,1
98.0,2,26.9824,2,36.3792,2,197.7416,2,1.2791,1,4.6209,1,0.0237,1
100.0,2,26.9511,2,36.3722,2,197.5623,2,1.2791,1,4.6211,1,0.0235,1
102.0,2,26.8907,2,36.3687,2,197.3439,2,1.2791,1,4.6207,1,0.024,1
104.0,2,26.8691,2,36.402,2,196.5637,2,1.2791,1,4.6194,1,0.0252,1
106.0,2,26.7567,2,36.4105,2,195.7114,2,1.279,1,4.6163,1,0.0257,1
108.0,2,26.6636,2,36.4121,2,193.7394,2,1.2793,1,4.614,1,0.03,1
110.0,2,26.5304,2,36.4052,2,193.2719,2,1.2794,1,4.6134,1,0.034,1
112.0,2,26.3522,2,36.4077,2,192.8516,2,1.2796,1,4.6121,1,0.0358,1
114.0,2,26.2254,2,36.4208,2,192.0828,2,1.2803,1,4.6081,1,0.0403,1
116.0,2,26.0614,2,36.4233,2,190.7672,2,1.2806,1,4.6071,1,0.044,1
118.0,2,26.0007,2,36.4242,2,189.5223,2,1.2812,1,4.6083,1,0.0475,1
