CTD, 20190703ODFSIO
NUMBER_HEADERS = 11
EXPOCODE = 33RR20180918 
SECT_ID = GP15
STNNBR = 37
CASTNO = 2
DATE = 20181118
TIME = 1459
LATITUDE = -15.0001
LONGITUDE = -152.0001
INSTRUMENT_ID = 1281
DEPTH = 4865
CTDPRS,CTDPRS_FLAG_W,CTDTMP,CTDTMP_FLAG_W,CTDSAL,CTDSAL_FLAG_W,CTDOXY,CTDOXY_FLAG_W,CTDXMISS,CTDXMISS_FLAG_W,CTDFLUOR,CTDFLUOR_FLAG_W,CTDRINKO,CTDRINKO_FLAG_W
DBAR,,ITS-90,,PSS-78,,UMOL/KG,,0-5VDC,,0-5VDC,,0-5VDC,
0.0,2,28.4846,6,36.3589,6,194.3975,6,4.6784,6,0.0012,6,-999,9
2.0,2,28.4846,6,36.3589,6,194.3975,6,4.6784,6,0.0012,6,-999,9
4.0,2,28.4846,6,36.3589,6,194.3975,6,4.6784,6,0.0012,6,-999,9
6.0,2,28.4846,2,36.3589,2,194.3975,2,4.6784,1,0.0012,1,-999,9
8.0,2,28.4545,2,36.3718,2,194.7852,2,4.6777,1,0.0012,1,-999,9
10.0,2,28.42,2,36.3786,2,194.9352,2,4.6774,1,0.0012,1,-999,9
12.0,2,28.3972,2,36.3826,2,195.1493,2,4.6774,1,0.0012,1,-999,9
14.0,2,28.3528,2,36.3887,2,194.7704,2,4.6774,1,0.0012,1,-999,9
16.0,2,28.2969,2,36.3918,2,195.2269,2,4.6773,1,0.0012,1,-999,9
18.0,2,28.2831,2,36.3917,2,195.3404,2,4.6763,1,0.0012,1,-999,9
20.0,2,28.2626,2,36.3932,2,195.2462,2,4.675,1,0.0012,1,-999,9
22.0,2,28.241,2,36.3946,2,195.3736,2,4.6762,1,0.0012,1,-999,9
24.0,2,28.2212,2,36.396,2,195.5734,2,4.676,1,0.0012,1,-999,9
26.0,2,28.1965,2,36.3956,2,196.0519,2,4.6749,1,0.0012,1,-999,9
28.0,2,28.1444,2,36.3941,2,196.3806,2,4.6763,1,0.0012,1,-999,9
30.0,2,28.129,2,36.3935,2,196.4655,2,4.6767,1,0.0012,1,-999,9
32.0,2,28.1205,2,36.3937,2,196.5632,2,4.6754,1,0.0013,1,-999,9
34.0,2,28.1189,2,36.3946,2,196.7364,2,4.6762,1,0.0014,1,-999,9
36.0,2,28.1196,2,36.4008,2,196.4393,2,4.6764,1,0.0014,1,-999,9
38.0,2,28.1074,2,36.399,2,196.239,2,4.6775,1,0.0013,1,-999,9
40.0,2,28.0861,2,36.3928,2,196.5065,2,4.678,1,0.0013,1,-999,9
42.0,2,28.0699,2,36.3926,2,196.791,2,4.6762,1,0.0014,1,-999,9
44.0,2,28.0609,2,36.3941,2,196.5181,2,4.6771,1,0.0015,1,-999,9
46.0,2,28.0679,2,36.4005,2,196.5956,2,4.676,1,0.0014,1,-999,9
48.0,2,28.0612,2,36.3996,2,196.5166,2,4.6758,1,0.0016,1,-999,9
50.0,2,28.057,2,36.4001,2,196.4912,2,4.6762,1,0.0018,1,-999,9
52.0,2,28.0518,2,36.3996,2,196.4122,2,4.6771,1,0.0019,1,-999,9
54.0,2,28.0436,2,36.3992,2,196.5822,2,4.6766,1,0.0021,1,-999,9
56.0,2,28.0024,2,36.3927,2,197.2652,2,4.6757,1,0.0021,1,-999,9
58.0,2,27.8,2,36.3539,2,197.3498,2,4.6743,1,0.0023,1,-999,9
60.0,2,27.6338,2,36.3214,2,198.7751,2,4.6733,1,0.0023,1,-999,9
62.0,2,27.471,2,36.2925,2,199.4596,2,4.6706,1,0.0024,1,-999,9
64.0,2,27.4958,2,36.3394,2,199.6964,2,4.6723,1,0.0024,1,-999,9
66.0,2,27.5209,2,36.365,2,200.0894,2,4.6726,1,0.0024,1,-999,9
68.0,2,27.5092,2,36.3732,2,200.0783,2,4.6732,1,0.0024,1,-999,9
70.0,2,27.4779,2,36.3694,2,200.311,2,4.6733,1,0.0024,1,-999,9
72.0,2,27.4399,2,36.3559,2,200.1576,2,4.6739,1,0.0024,1,-999,9
74.0,2,27.4336,2,36.364,2,200.1636,2,4.6723,1,0.0024,1,-999,9
76.0,2,27.413,2,36.3633,2,200.4105,2,4.6726,1,0.0024,1,-999,9
78.0,2,27.3825,2,36.3625,2,200.5083,2,4.6729,1,0.0025,1,-999,9
80.0,2,27.3704,2,36.3682,2,200.5376,2,4.674,1,0.0024,1,-999,9
