CTD,20190703ODFSIO
NUMBER_HEADERS = 11 
EXPOCODE = 33RR20180918 
SECT_ID = GP15
STNNBR = 29
CASTNO = 9
DATE = 20181109
TIME = 0719
LATITUDE = -0.0011
LONGITUDE = -152.0038
INSTRUMENT_ID = 1281
DEPTH = 4438
CTDPRS,CTDPRS_FLAG_W,CTDTMP,CTDTMP_FLAG_W,CTDSAL,CTDSAL_FLAG_W,CTDOXY,CTDOXY_FLAG_W,CTDRINKO,CTDRINKO_FLAG_W,CTDXMISS,CTDXMISS_FLAG_W,CTDFLUOR,CTDFLUOR_FLAG_W
DBAR,,ITS-90,,PSS-78,,UMOL/KG,,0-5VDC,,0-5VDC,,0-5VDC,
0.0,2,27.4212,2,35.2454,2,192.4898,2,1.3467,1,4.5926,1,0.0468,1
2.0,2,27.4218,2,35.2454,2,192.7963,2,1.3439,1,4.5927,1,0.0468,1
4.0,2,27.4222,2,35.2454,2,192.5358,2,1.3399,1,4.5915,1,0.0478,1
6.0,2,27.423,2,35.2455,2,192.3575,2,1.3369,1,4.5919,1,0.049,1
8.0,2,27.424,2,35.2455,2,192.5273,2,1.3385,1,4.5913,1,0.0492,1
10.0,2,27.4246,2,35.2455,2,192.9234,2,1.3425,1,4.5928,1,0.0484,1
12.0,2,27.4247,2,35.2455,2,192.9944,2,1.3479,1,4.5928,1,0.0484,1
14.0,2,27.4252,2,35.2456,2,193.0262,2,1.3527,1,4.5913,1,0.049,1
16.0,2,27.4269,2,35.2455,2,193.6509,2,1.3559,1,4.5916,1,0.0493,1
18.0,2,27.4267,2,35.2455,2,193.5478,2,1.358,1,4.5911,1,0.0484,1
20.0,2,27.4261,2,35.2455,2,192.481,2,1.3612,1,4.5909,1,0.0492,1
22.0,2,27.4276,2,35.2455,2,193.1217,2,1.3632,1,4.5923,1,0.0494,1
24.0,2,27.4295,2,35.2455,2,193.4857,2,1.3647,1,4.5918,1,0.0487,1
26.0,2,27.4303,2,35.2455,2,192.9668,2,1.3666,1,4.5917,1,0.0473,1
28.0,2,27.4307,2,35.2455,2,193.8395,2,1.3667,1,4.5918,1,0.0481,1
30.0,2,27.4315,2,35.2456,2,193.6538,2,1.3662,1,4.5926,1,0.0482,1
32.0,2,27.4319,2,35.2456,2,194.011,2,1.3661,1,4.5919,1,0.0468,1
34.0,2,27.4321,2,35.2455,2,193.1701,2,1.365,1,4.5913,1,0.0475,1
36.0,2,27.4334,2,35.2456,2,193.0125,2,1.3634,1,4.5907,1,0.0483,1
38.0,2,27.4341,2,35.2455,2,193.2853,2,1.3622,1,4.5925,1,0.0479,1
40.0,2,27.4345,2,35.2455,2,193.6798,2,1.36,1,4.591,1,0.0492,1
42.0,2,27.4342,2,35.2454,2,193.5139,2,1.358,1,4.5907,1,0.0485,1
44.0,2,27.4344,2,35.2455,2,193.4163,2,1.3558,1,4.5919,1,0.0484,1
46.0,2,27.4336,2,35.2456,2,193.7956,2,1.3542,1,4.5919,1,0.0482,1
48.0,2,27.4327,2,35.2457,2,192.9832,2,1.3521,1,4.5915,1,0.0476,1
50.0,2,27.4331,2,35.246,2,193.7424,2,1.349,1,4.5913,1,0.0482,1
52.0,2,27.4344,2,35.2467,2,192.4996,2,1.3464,1,4.5916,1,0.0484,1
54.0,2,27.4341,2,35.248,2,193.4325,2,1.3435,1,4.5904,1,0.0489,1
56.0,2,27.433,2,35.2497,2,193.1539,2,1.3421,1,4.5922,1,0.0484,1
58.0,2,27.4315,2,35.2508,2,193.0677,2,1.3403,1,4.5925,1,0.0475,1
60.0,2,27.4286,2,35.2516,2,192.5847,2,1.3373,1,4.5919,1,0.0489,1
62.0,2,27.4228,2,35.2544,2,193.0205,2,1.3352,1,4.5947,1,0.0492,1
64.0,2,27.4197,2,35.2563,2,192.4048,2,1.3335,1,4.5943,1,0.0469,1
66.0,2,27.4157,2,35.2582,2,191.5606,2,1.332,1,4.5956,1,0.0456,1
68.0,2,27.41,2,35.2607,2,192.2694,2,1.3303,1,4.596,1,0.0466,1
70.0,2,27.4069,2,35.2625,2,191.6001,2,1.3286,1,4.5983,1,0.0491,1
72.0,2,27.3829,2,35.2738,2,190.7594,2,1.3272,1,4.5995,1,0.0468,1
74.0,2,27.3647,2,35.2818,2,190.4674,2,1.3261,1,4.6022,1,0.045,1
76.0,2,27.3497,2,35.2881,2,189.5903,2,1.3252,1,4.6048,1,0.0442,1
78.0,2,27.3379,2,35.293,2,188.2187,2,1.3241,1,4.6062,1,0.0426,1
80.0,2,27.3283,2,35.2974,2,187.2267,2,1.3227,1,4.6079,1,0.0427,1
82.0,2,27.307,2,35.3077,2,187.4561,2,1.3215,1,4.6095,1,0.0433,1
84.0,2,27.2847,2,35.3184,2,186.5062,2,1.3213,1,4.6117,1,0.0393,1
86.0,2,27.2575,2,35.3313,2,185.5702,2,1.3209,1,4.6143,1,0.0385,1
88.0,2,27.2415,2,35.3388,2,183.1172,2,1.3205,1,4.616,1,0.0386,1
90.0,2,27.2155,2,35.351,2,182.8444,2,1.3208,1,4.6187,1,0.0375,1
92.0,2,27.1871,2,35.364,2,181.1457,2,1.3211,1,4.6193,1,0.0345,1
94.0,2,27.1684,2,35.3717,2,180.1494,2,1.3214,1,4.622,1,0.034,1
96.0,2,27.1442,2,35.3821,2,179.4849,2,1.3222,1,4.6234,1,0.0331,1
98.0,2,27.115,2,35.3952,2,178.2725,2,1.3225,1,4.6247,1,0.0318,1
100.0,2,27.0753,2,35.4131,2,177.7844,2,1.3238,1,4.6273,1,0.0304,1
102.0,2,27.0527,2,35.423,2,175.2515,2,1.3255,1,4.6305,1,0.0292,1
104.0,2,26.9919,2,35.4504,2,173.8615,2,1.327,1,4.6333,1,0.0269,1
106.0,2,26.9718,2,35.4583,2,172.3266,2,1.3307,1,4.6361,1,0.0258,1
108.0,2,26.9049,2,35.4808,2,170.8137,2,1.3342,1,4.6358,1,0.0261,1
110.0,2,26.7579,2,35.5249,2,168.8152,2,1.3356,1,4.6389,1,0.0241,1
112.0,2,26.639,2,35.5519,2,166.6939,2,1.3372,1,4.64,1,0.0225,1
114.0,2,26.5684,2,35.5653,2,162.9948,2,1.3389,1,4.6419,1,0.0223,1
116.0,2,26.499,2,35.5782,2,160.866,2,1.3419,1,4.6417,1,0.0226,1
118.0,2,26.3316,2,35.5904,2,159.31,2,1.3444,1,4.6418,1,0.022,1
120.0,2,25.75,2,35.614,2,159.0935,2,1.348,1,4.6417,1,0.022,1
122.0,2,25.2171,2,35.5665,2,153.0113,2,1.3521,1,4.6419,1,0.0211,1
124.0,2,24.9949,2,35.5289,2,146.2513,2,1.3568,1,4.6423,1,0.0208,1
126.0,2,24.7907,2,35.4857,2,142.6864,2,1.3639,1,4.6422,1,0.0208,1
128.0,2,24.6725,2,35.4583,2,139.5829,2,1.3681,1,4.6428,1,0.0202,1
130.0,2,24.4383,2,35.4164,2,139.0783,2,1.3736,1,4.6434,1,0.0208,1
132.0,2,24.2665,2,35.3873,2,137.9881,2,1.3817,1,4.6436,1,0.0208,1
134.0,2,23.94,2,35.331,2,137.4924,2,1.394,1,4.644,1,0.0197,1
136.0,2,23.3481,2,35.2491,2,137.5532,2,1.4057,1,4.6436,1,0.0195,1
138.0,2,22.8575,2,35.1859,2,135.9241,2,1.4162,1,4.6452,1,0.0195,1
140.0,2,22.1504,2,35.1123,2,136.1144,2,1.4313,1,4.6443,1,0.0195,1
142.0,2,21.8983,2,35.1807,2,134.0382,2,1.4494,1,4.6451,1,0.0188,1
144.0,2,21.6341,2,35.2823,2,133.5708,2,1.4681,1,4.6478,1,0.0184,1
146.0,2,21.5727,2,35.2772,2,130.3693,2,1.483,1,4.6491,1,0.0184,1
148.0,2,21.4846,2,35.3454,2,130.2812,2,1.4986,1,4.6494,1,0.0184,1
150.0,2,21.301,2,35.4566,2,129.5454,2,1.514,1,4.6496,1,0.0184,1
152.0,2,21.0421,2,35.4987,2,127.4762,2,1.5281,1,4.6503,1,0.0184,1
154.0,2,20.5651,2,35.4813,2,127.443,2,1.5458,1,4.6509,1,0.0184,1
156.0,2,20.4323,2,35.4643,2,124.6114,2,1.5586,1,4.6513,1,0.0175,1
158.0,2,20.1625,2,35.4349,2,124.0696,2,1.5677,1,4.6509,1,0.0176,1
160.0,2,19.7533,2,35.4074,2,125.3585,2,1.58,1,4.6516,1,0.0172,1
162.0,2,19.2064,2,35.3801,2,126.0119,2,1.5945,1,4.6518,1,0.0173,1
164.0,2,18.7146,2,35.3887,2,125.5887,2,1.6101,1,4.652,1,0.0177,1
166.0,2,18.5138,2,35.3697,2,125.0282,2,1.6227,1,4.6523,1,0.0171,1
168.0,2,18.4167,2,35.3528,2,125.1931,2,1.6319,1,4.6532,1,0.0171,1
170.0,2,18.3087,2,35.3368,2,125.5075,2,1.6462,1,4.6532,1,0.0171,1
172.0,2,17.9993,2,35.3039,2,126.3439,2,1.6641,1,4.6531,1,0.0171,1
174.0,2,17.7677,2,35.2773,2,126.7835,2,1.6753,1,4.6521,1,0.0171,1
