CTD, 20190703ODFSIO
NUMBER_HEADERS = 11
EXPOCODE = 33RR20180918 
SECT_ID = GP15
STNNBR = 13
CASTNO = 2
DATE = 20181012
TIME = 1146
LATITUDE = 34.4992
LONGITUDE = -152.0016
INSTRUMENT_ID = 1281
DEPTH = 5604
CTDPRS,CTDPRS_FLAG_W,CTDTMP,CTDTMP_FLAG_W,CTDSAL,CTDSAL_FLAG_W,CTDOXY,CTDOXY_FLAG_W,CTDXMISS,CTDXMISS_FLAG_W,CTDFLUOR,CTDFLUOR_FLAG_W,CTDRINKO,CTDRINKO_FLAG_W
DBAR,,ITS-90,,PSS-78,,UMOL/KG,,0-5VDC,,0-5VDC,,0-5VDC,
0.0,2,22.4214,2,34.5015,2,222.3578,2,4.6607,1,0.0017,1,-999,9
2.0,2,22.4217,2,34.5027,2,221.5685,2,4.6599,1,0.0017,1,-999,9
4.0,2,22.4225,2,34.5029,2,221.6131,2,4.66,1,0.0015,1,-999,9
6.0,2,22.4256,2,34.5026,2,221.4481,2,4.6599,1,0.0017,1,-999,9
8.0,2,22.4254,2,34.5024,2,221.3252,2,4.6615,1,0.0016,1,-999,9
10.0,2,22.4261,2,34.5019,2,221.3906,2,4.6606,1,0.0018,1,-999,9
12.0,2,22.4264,2,34.5025,2,221.0789,2,4.6612,1,0.0017,1,-999,9
14.0,2,22.4273,2,34.5027,2,221.2046,2,4.6617,1,0.0016,1,-999,9
16.0,2,22.4272,2,34.5022,2,221.0817,2,4.6608,1,0.0018,1,-999,9
18.0,2,22.4273,2,34.5022,2,221.3626,2,4.6587,1,0.002,1,-999,9
20.0,2,22.4283,2,34.5026,2,221.868,2,4.6521,1,0.0074,1,-999,9
22.0,2,22.431,2,34.5031,2,221.2843,2,4.6604,1,0.0017,1,-999,9
24.0,2,22.4325,2,34.5033,2,221.3208,2,4.6611,1,0.002,1,-999,9
26.0,2,22.4335,2,34.5032,2,221.1752,2,4.6603,1,0.0018,1,-999,9
28.0,2,22.4217,2,34.5028,2,221.7103,2,4.661,1,0.0019,1,-999,9
30.0,2,22.3959,2,34.501,2,221.7041,2,4.6601,1,0.0021,1,-999,9
32.0,2,22.32,2,34.4898,2,222.3765,2,4.6604,1,0.0018,1,-999,9
34.0,2,22.1636,2,34.4805,2,222.8761,2,4.6577,1,0.0021,1,-999,9
36.0,2,21.7518,2,34.4369,2,224.9088,2,4.658,1,0.002,1,-999,9
38.0,2,20.8711,2,34.3751,2,230.5991,2,4.6556,1,0.0039,1,-999,9
40.0,2,19.7567,2,34.2634,2,239.1877,2,4.6532,1,0.0026,1,-999,9
42.0,2,17.9887,2,34.119,2,251.0971,2,4.6475,1,0.0024,1,-999,9
44.0,2,17.6783,2,34.1067,2,264.3858,2,4.6499,1,0.0024,1,-999,9
46.0,2,17.525,2,34.1076,2,262.7959,2,4.6523,1,0.0025,1,-999,9
48.0,2,17.3442,2,34.1035,2,261.7944,2,4.6536,1,0.0024,1,-999,9
50.0,2,17.2482,2,34.1016,2,263.2534,2,4.6527,1,0.0024,1,-999,9
52.0,2,17.0041,2,34.0881,2,262.4242,2,4.6529,1,0.0024,1,-999,9
54.0,2,16.9259,2,34.1002,2,262.8014,2,4.6535,1,0.0031,1,-999,9
56.0,2,16.6593,2,34.0876,2,261.7403,2,4.6531,1,0.0026,1,-999,9
58.0,2,16.5115,2,34.0711,2,262.2046,2,4.6533,1,0.0033,1,-999,9
60.0,2,16.4161,2,34.0612,2,262.7205,2,4.6546,1,0.0027,1,-999,9
62.0,2,16.3618,2,34.072,2,261.8229,2,4.6557,1,0.0028,1,-999,9
64.0,2,16.322,2,34.0883,2,260.7812,2,4.654,1,0.0035,1,-999,9
66.0,2,16.302,2,34.0996,2,260.9128,2,4.6564,1,0.0033,1,-999,9
68.0,2,16.2377,2,34.1013,2,260.0078,2,4.6568,1,0.0032,1,-999,9
70.0,2,16.1282,2,34.1103,2,258.7398,2,4.6578,1,0.0037,1,-999,9
72.0,2,16.1134,2,34.1434,2,258.6812,2,4.6589,1,0.004,1,-999,9
74.0,2,16.0903,2,34.1814,2,256.5563,2,4.6611,1,0.0041,1,-999,9
76.0,2,16.0369,2,34.1983,2,257.039,2,4.662,1,0.0039,1,-999,9
78.0,2,15.9599,2,34.2057,2,257.0705,2,4.6609,1,0.0045,1,-999,9
80.0,2,15.8875,2,34.2271,2,256.5422,2,4.6628,1,0.005,1,-999,9
82.0,2,15.8197,2,34.2285,2,256.3199,2,4.6639,1,0.0053,1,-999,9
84.0,2,15.7753,2,34.2546,2,254.8339,2,4.6636,1,0.0055,1,-999,9
86.0,2,15.7086,2,34.2555,2,253.867,2,4.6645,1,0.0056,1,-999,9
88.0,2,15.5924,2,34.2536,2,253.8683,2,4.6662,1,0.0061,1,-999,9
90.0,2,15.4234,2,34.2322,2,253.5513,2,4.6662,1,0.0058,1,-999,9
92.0,2,15.3121,2,34.228,2,252.6455,2,4.6667,1,0.0059,1,-999,9
94.0,2,15.3031,2,34.2447,2,251.4632,2,4.6667,1,0.0065,1,-999,9
96.0,2,15.152,2,34.2403,2,249.8582,2,4.6658,1,0.0071,1,-999,9
98.0,2,15.154,2,34.2667,2,249.617,2,4.6674,1,0.0065,1,-999,9
100.0,2,15.0242,2,34.2528,2,246.8876,2,4.6681,1,0.0071,1,-999,9
102.0,2,14.8698,2,34.2356,2,246.0707,2,4.6681,1,0.0067,1,-999,9
104.0,2,14.7071,2,34.238,2,243.6241,2,4.6674,1,0.0072,1,-999,9
106.0,2,14.5263,2,34.2258,2,238.3346,2,4.6694,1,0.0072,1,-999,9
108.0,2,14.4447,2,34.2332,2,237.3156,2,4.671,1,0.0063,1,-999,9
110.0,2,14.4163,2,34.2556,2,236.0449,2,4.6736,1,0.006,1,-999,9
112.0,2,14.3633,2,34.2644,2,234.2454,2,4.6731,1,0.0061,1,-999,9
114.0,2,14.2144,2,34.2531,2,231.7061,2,4.6754,1,0.0055,1,-999,9
116.0,2,14.0603,2,34.2511,2,229.9529,2,4.6764,1,0.0049,1,-999,9
118.0,2,13.9368,2,34.2492,2,229.5824,2,4.6765,1,0.0049,1,-999,9
120.0,2,13.7805,2,34.2439,2,228.1339,2,4.6795,1,0.0049,1,-999,9
122.0,2,13.6168,2,34.2322,2,225.193,2,4.6811,1,0.0053,1,-999,9
124.0,2,13.4987,2,34.225,2,224.3739,2,4.681,1,0.0045,1,-999,9
126.0,2,13.3395,2,34.2169,2,223.5904,2,4.6808,1,0.0038,1,-999,9
128.0,2,13.2702,2,34.2104,2,223.7651,2,4.6813,1,0.0042,1,-999,9
130.0,2,13.2156,2,34.2203,2,223.7623,2,4.6817,1,0.0038,1,-999,9
132.0,2,13.1777,2,34.2257,2,222.8557,2,4.6823,1,0.0037,1,-999,9
134.0,2,13.08,2,34.2223,2,222.2141,2,4.6825,1,0.0038,1,-999,9
136.0,2,13.0509,2,34.2287,2,222.3198,2,4.6833,1,0.0038,1,-999,9
138.0,2,13.0023,2,34.2334,2,222.0636,2,4.684,1,0.0037,1,-999,9
140.0,2,12.9599,2,34.2408,2,220.891,2,4.684,1,0.0037,1,-999,9
142.0,2,12.9069,2,34.2413,2,220.0942,2,4.6845,1,0.0036,1,-999,9
144.0,2,12.8681,2,34.2414,2,219.7756,2,4.6858,1,0.0034,1,-999,9
146.0,2,12.8067,2,34.2475,2,219.5314,2,4.6859,1,0.0033,1,-999,9
148.0,2,12.7694,2,34.2521,2,219.087,2,4.6867,1,0.0027,1,-999,9
150.0,2,12.7416,2,34.2569,2,218.9204,2,4.6874,1,0.0029,1,-999,9
152.0,2,12.6871,2,34.2587,2,218.5686,2,4.6885,1,0.0026,1,-999,9
154.0,2,12.6279,2,34.2636,2,218.308,2,4.689,1,0.0025,1,-999,9
156.0,2,12.5774,2,34.2675,2,217.8405,2,4.69,1,0.0024,1,-999,9
158.0,2,12.5481,2,34.2676,2,217.8659,2,4.691,1,0.0024,1,-999,9
160.0,2,12.5178,2,34.2654,2,217.7788,2,4.6911,1,0.0024,1,-999,9
162.0,2,12.4777,2,34.2668,2,217.318,2,4.6915,1,0.0022,1,-999,9
