CTD, 20190703ODFSIO
NUMBER_HEADERS = 11
EXPOCODE = 33RR20180918 
SECT_ID = GP15
STNNBR = 31
CASTNO = 6
DATE = 20181111
TIME = 0702
LATITUDE = -2.5028
LONGITUDE = -152.0108
INSTRUMENT_ID = 1281
DEPTH = 4706
CTDPRS,CTDPRS_FLAG_W,CTDTMP,CTDTMP_FLAG_W,CTDSAL,CTDSAL_FLAG_W,CTDOXY,CTDOXY_FLAG_W,CTDXMISS,CTDXMISS_FLAG_W,CTDFLUOR,CTDFLUOR_FLAG_W,CTDRINKO,CTDRINKO_FLAG_W
DBAR,,ITS-90,,PSS-78,,UMOL/KG,,0-5VDC,,0-5VDC,,0-5VDC,
0.0,6,28.088,6,35.4771,6,198.8007,6,4.6421,6,0.0099,6,-999,9
2.0,6,28.088,6,35.4771,6,198.8007,6,4.6421,6,0.0099,6,-999,9
4.0,6,28.088,6,35.4771,6,198.8007,6,4.6421,6,0.0099,6,-999,9
6.0,2,28.0912,2,35.4771,2,198.5299,2,4.6433,1,0.0101,1,-999,9
8.0,2,28.0933,2,35.4772,2,198.8377,2,4.6431,1,0.01,1,-999,9
10.0,2,28.0929,2,35.4772,2,199.406,2,4.6443,1,0.01,1,-999,9
12.0,2,28.095,2,35.4773,2,198.9021,2,4.6434,1,0.0101,1,-999,9
14.0,2,28.0971,2,35.4772,2,198.9461,2,4.6419,1,0.0103,1,-999,9
16.0,2,28.0985,2,35.4773,2,199.0754,2,4.6431,1,0.0097,1,-999,9
18.0,2,28.0993,2,35.4771,2,198.7303,2,4.6433,1,0.0102,1,-999,9
20.0,2,28.0995,2,35.4772,2,198.7326,2,4.6425,1,0.0098,1,-999,9
22.0,2,28.0987,2,35.4774,2,198.8398,2,4.6432,1,0.0101,1,-999,9
24.0,2,28.1,2,35.4772,2,198.6433,2,4.6433,1,0.0098,1,-999,9
26.0,2,28.1001,2,35.4772,2,198.8215,2,4.6434,1,0.0125,1,-999,9
28.0,2,28.0999,2,35.4773,2,198.9521,2,4.6437,1,0.0101,1,-999,9
30.0,2,28.0997,2,35.4772,2,198.9168,2,4.6434,1,0.0101,1,-999,9
32.0,2,28.0974,2,35.4773,2,198.986,2,4.6435,1,0.01,1,-999,9
34.0,2,28.0984,2,35.4773,2,199.1761,2,4.6413,1,0.0098,1,-999,9
36.0,2,28.0983,2,35.4773,2,199.0621,2,4.6412,1,0.0097,1,-999,9
38.0,2,28.0928,2,35.4774,2,199.0577,2,4.6441,1,0.0102,1,-999,9
40.0,2,28.0886,2,35.4776,2,198.4938,2,4.6438,1,0.0102,1,-999,9
42.0,2,28.0874,2,35.4777,2,199.1995,2,4.6435,1,0.0102,1,-999,9
44.0,2,28.0862,2,35.4775,2,198.5902,2,4.6435,1,0.0104,1,-999,9
46.0,2,28.0862,2,35.4776,2,198.8809,2,4.6427,1,0.0101,1,-999,9
48.0,2,28.0781,2,35.4777,2,199.0736,2,4.6435,1,0.0105,1,-999,9
50.0,2,28.0726,2,35.4778,2,199.0564,2,4.6441,1,0.0111,1,-999,9
52.0,2,28.0723,2,35.4777,2,198.2833,2,4.6434,1,0.0114,1,-999,9
54.0,2,28.0724,2,35.4779,2,198.9663,2,4.6451,1,0.0115,1,-999,9
56.0,2,28.0721,2,35.4777,2,198.6112,2,4.6451,1,0.0116,1,-999,9
58.0,2,28.072,2,35.4776,2,198.6364,2,4.6458,1,0.0117,1,-999,9
60.0,2,28.0713,2,35.4776,2,198.6061,2,4.6456,1,0.0122,1,-999,9
62.0,2,28.0707,2,35.4775,2,198.8387,2,4.6457,1,0.0111,1,-999,9
64.0,2,28.0696,2,35.4773,2,198.4664,2,4.6461,1,0.0116,1,-999,9
66.0,2,28.0686,2,35.4775,2,198.544,2,4.6471,1,0.0114,1,-999,9
68.0,2,28.0681,2,35.4776,2,199.1962,2,4.6475,1,0.0111,1,-999,9
70.0,2,28.0673,2,35.4776,2,198.3177,2,4.6476,1,0.0163,1,-999,9
72.0,2,28.0633,2,35.4773,2,198.6966,2,4.6477,1,0.0117,1,-999,9
74.0,2,28.0587,2,35.477,2,198.1447,2,4.6488,1,0.0111,1,-999,9
76.0,2,28.0531,2,35.4767,2,198.0936,2,4.6491,1,0.0113,1,-999,9
78.0,2,28.0443,2,35.4761,2,198.3272,2,4.6494,1,0.0263,1,-999,9
80.0,2,28.0012,2,35.4741,2,198.6053,2,4.6501,1,0.0108,1,-999,9
82.0,2,27.9447,2,35.4767,2,198.2141,2,4.6515,1,0.011,1,-999,9
84.0,2,27.9169,2,35.4816,2,197.0819,2,4.6515,1,0.0115,1,-999,9
86.0,2,27.8906,2,35.4873,2,197.1448,2,4.6503,1,0.0117,1,-999,9
88.0,2,27.8676,2,35.5063,2,196.5781,2,4.6481,1,0.0144,1,-999,9
90.0,2,27.8167,2,35.5122,2,196.6514,2,4.6451,1,0.0145,1,-999,9
92.0,2,27.7383,2,35.4972,2,195.9142,2,4.6498,1,0.0138,1,-999,9
94.0,2,27.6906,2,35.4886,2,195.6062,2,4.6528,1,0.0132,1,-999,9
96.0,2,27.5251,2,35.4687,2,194.6082,2,4.6566,1,0.0129,1,-999,9
98.0,2,27.4625,2,35.4614,2,193.7813,2,4.6601,1,0.0154,1,-999,9
100.0,2,27.4566,2,35.4609,2,193.4461,2,4.6628,1,0.0117,1,-999,9
102.0,2,27.4383,2,35.4614,2,193.3804,2,4.6632,1,0.0124,1,-999,9
104.0,2,27.43,2,35.462,2,193.3003,2,4.6655,1,0.0122,1,-999,9
106.0,2,27.4087,2,35.463,2,192.9498,2,4.6666,1,0.0135,1,-999,9
108.0,2,27.3678,2,35.4728,2,191.7424,2,4.6681,1,0.0123,1,-999,9
110.0,2,27.3284,2,35.4865,2,190.2852,2,4.6699,1,0.011,1,-999,9
112.0,2,27.3133,2,35.4908,2,189.6168,2,4.6709,1,0.01,1,-999,9
114.0,2,27.2299,2,35.5591,2,187.5697,2,4.6717,1,0.0106,1,-999,9
116.0,2,27.1686,2,35.6173,2,182.4315,2,4.6727,1,0.011,1,-999,9
118.0,2,26.9676,2,35.7251,2,179.3418,2,4.6738,1,0.0099,1,-999,9
120.0,2,26.5263,2,35.7989,2,173.9017,2,4.6729,1,0.0117,1,-999,9
122.0,2,26.1463,2,35.8504,2,170.2289,2,4.6741,1,0.0098,1,-999,9
124.0,2,25.4804,2,35.9376,2,165.6403,2,4.6747,1,0.0099,1,-999,9
126.0,2,25.025,2,35.9629,2,164.0174,2,4.6756,1,0.0089,1,-999,9
128.0,2,24.5108,2,36.0429,2,162.7641,2,4.6774,1,0.0074,1,-999,9
130.0,2,24.1602,2,36.0916,2,161.0121,2,4.6781,1,0.0073,1,-999,9
132.0,2,24.0737,2,36.0998,2,158.3489,2,4.6794,1,0.0071,1,-999,9
134.0,2,23.9469,2,36.106,2,158.265,2,4.68,1,0.0068,1,-999,9
136.0,2,23.2975,2,36.0922,2,157.3542,2,4.6801,1,0.006,1,-999,9
138.0,2,22.5388,2,36.0464,2,155.7813,2,4.6805,1,0.0063,1,-999,9
140.0,2,22.216,2,36.0127,2,153.8056,2,4.6821,1,0.006,1,-999,9
142.0,2,21.9944,2,35.9828,2,151.8893,2,4.6832,1,0.0064,1,-999,9
144.0,2,21.881,2,35.9647,2,150.8483,2,4.6837,1,0.0055,1,-999,9
146.0,2,21.6732,2,35.9433,2,150.2139,2,4.6844,1,0.0053,1,-999,9
148.0,2,21.401,2,35.9096,2,149.2311,2,4.6851,1,0.0049,1,-999,9
150.0,2,20.7248,2,35.8377,2,145.2571,2,4.6857,1,0.0051,1,-999,9
152.0,2,20.3053,2,35.7807,2,139.3325,2,4.6873,1,0.0046,1,-999,9
154.0,2,19.7086,2,35.7036,2,136.4686,2,4.6874,1,0.0044,1,-999,9
156.0,2,18.9339,2,35.6143,2,128.492,2,4.688,1,0.0043,1,-999,9
158.0,2,18.4675,2,35.5558,2,120.2328,2,4.6891,1,0.0036,1,-999,9
160.0,2,18.2597,2,35.5329,2,116.5147,2,4.6897,1,0.0036,1,-999,9
162.0,2,18.0116,2,35.503,2,115.1919,2,4.6903,1,0.0036,1,-999,9
164.0,2,17.6987,2,35.467,2,112.2981,2,4.6912,1,0.0036,1,-999,9
166.0,2,17.109,2,35.4034,2,107.5228,2,4.6916,1,0.0037,1,-999,9
168.0,2,16.8999,2,35.3797,2,95.4177,2,4.693,1,0.0035,1,-999,9
170.0,2,16.6072,2,35.3367,2,91.3937,2,4.6928,1,0.0029,1,-999,9
172.0,2,16.3341,2,35.3064,2,86.9377,2,4.694,1,0.0026,1,-999,9
174.0,2,15.952,2,35.2653,2,78.6272,2,4.6949,1,0.0025,1,-999,9
176.0,2,15.7853,2,35.2406,2,72.1884,2,4.6959,1,0.0024,1,-999,9
178.0,2,15.6041,2,35.2141,2,68.5489,2,4.6957,1,0.0024,1,-999,9
180.0,2,15.2455,2,35.1689,2,64.2643,2,4.697,1,0.0024,1,-999,9
182.0,2,14.6515,2,35.1068,2,54.2223,2,4.6979,1,0.0023,1,-999,9
184.0,2,14.3877,2,35.071,2,44.1403,2,4.6993,1,0.0015,1,-999,9
186.0,2,14.324,2,35.0625,2,40.3733,2,4.7008,1,0.0015,1,-999,9
188.0,2,14.2987,2,35.0592,2,39.2271,2,4.7016,1,0.0014,1,-999,9
190.0,2,14.2739,2,35.0564,2,39.4316,2,4.7021,1,0.0012,1,-999,9
192.0,2,14.0891,2,35.0397,2,39.83,2,4.7025,1,0.0012,1,-999,9
194.0,2,13.8127,2,35.0221,2,38.4353,2,4.703,1,0.0012,1,-999,9
196.0,2,13.7294,2,35.0098,2,36.0658,2,4.7036,1,0.0012,1,-999,9
198.0,2,13.683,2,35.0026,2,34.4164,2,4.7034,1,0.0012,1,-999,9
200.0,2,13.6436,2,34.9972,2,32.927,2,4.7038,1,0.0011,1,-999,9
202.0,2,13.6036,2,34.9908,2,31.7405,2,4.7038,1,0.0011,1,-999,9
204.0,2,13.5566,2,34.9859,2,30.7906,2,4.7034,1,0.0012,1,-999,9
206.0,2,13.5448,2,34.9845,2,29.6599,2,4.7041,1,0.0012,1,-999,9
208.0,2,13.5075,2,34.9797,2,28.9174,2,4.7041,1,0.0018,1,-999,9
210.0,2,13.4628,2,34.9753,2,27.8209,2,4.7045,1,0.0011,1,-999,9
212.0,2,13.4517,2,34.973,2,26.3963,2,4.7041,1,0.0012,1,-999,9
214.0,2,13.4421,2,34.9711,2,25.792,2,4.7046,1,0.0011,1,-999,9
216.0,2,13.3835,2,34.9651,2,25.4785,2,4.7052,1,0.0012,1,-999,9
218.0,2,13.2811,2,34.9584,2,24.8526,2,4.7054,1,0.0012,1,-999,9
220.0,2,13.2423,2,34.9554,2,23.5442,2,4.7059,1,0.0012,1,-999,9
222.0,2,13.2301,2,34.953,2,22.5305,2,4.7059,1,0.0011,1,-999,9
224.0,2,13.1863,2,34.9489,2,21.8635,2,4.7066,1,0.0009,1,-999,9
226.0,2,13.1093,2,34.9447,2,21.9956,2,4.7064,1,0.0007,1,-999,9
228.0,2,13.0688,2,34.9404,2,22.8081,2,4.7069,1,0.0008,1,-999,9
230.0,2,13.0248,2,34.9378,2,21.3051,2,4.7075,1,0.0008,1,-999,9
232.0,2,12.9917,2,34.936,2,22.28,2,4.7078,1,0.0004,1,-999,9
234.0,2,12.9568,2,34.9345,2,23.7054,2,4.7081,1,0.0006,1,-999,9
236.0,2,12.9213,2,34.9319,2,26.1627,2,4.7076,1,0.0004,1,-999,9
238.0,2,12.8848,2,34.9284,2,25.1332,2,4.708,1,0.0006,1,-999,9
240.0,2,12.8303,2,34.9236,2,22.7374,2,4.708,1,0.0007,1,-999,9
242.0,2,12.7759,2,34.9201,2,19.4832,2,4.7083,1,0.0006,1,-999,9
244.0,2,12.7494,2,34.918,2,16.7709,2,4.7082,1,0.0007,1,-999,9
246.0,2,12.7377,2,34.917,2,15.0777,2,4.7083,1,0.001,1,-999,9
248.0,2,12.732,2,34.916,2,13.9825,2,4.7086,1,0.0009,1,-999,9
250.0,2,12.7102,2,34.9142,2,13.5709,2,4.709,1,0.0009,1,-999,9
252.0,2,12.6749,2,34.9124,2,13.1562,2,4.7091,1,0.0009,1,-999,9
254.0,2,12.6564,2,34.9112,2,12.629,2,4.7094,1,0.0008,1,-999,9
256.0,2,12.6435,2,34.9101,2,12.6345,2,4.7094,1,0.0011,1,-999,9
258.0,2,12.6217,2,34.9086,2,12.7671,2,4.7093,1,0.001,1,-999,9
260.0,2,12.607,2,34.9075,2,12.8385,2,4.7094,1,0.001,1,-999,9
262.0,2,12.5572,2,34.9045,2,12.4861,2,4.7095,1,0.0011,1,-999,9
264.0,2,12.5107,2,34.9024,2,12.3002,2,4.7101,1,0.001,1,-999,9
266.0,2,12.498,2,34.9017,2,12.361,2,4.7098,1,0.0012,1,-999,9
268.0,2,12.4875,2,34.9009,2,12.1975,2,4.7091,1,0.0011,1,-999,9
270.0,2,12.4835,2,34.9002,2,12.2242,2,4.7095,1,0.0012,1,-999,9
272.0,2,12.4728,2,34.8994,2,11.8645,2,4.71,1,0.0011,1,-999,9
274.0,2,12.4439,2,34.8981,2,12.6826,2,4.7099,1,0.0012,1,-999,9
276.0,2,12.3849,2,34.8947,2,13.6535,2,4.7097,1,0.0012,1,-999,9
278.0,2,12.3346,2,34.8925,2,13.0009,2,4.7096,1,0.0011,1,-999,9
280.0,2,12.3199,2,34.8911,2,12.1227,2,4.7095,1,0.0012,1,-999,9
282.0,2,12.3067,2,34.89,2,11.8124,2,4.7094,1,0.0012,1,-999,9
284.0,2,12.2889,2,34.8888,2,12.0492,2,4.7094,1,0.0012,1,-999,9
286.0,2,12.2391,2,34.886,2,11.5996,2,4.7093,1,0.0012,1,-999,9
288.0,2,12.1744,2,34.8828,2,10.9022,2,4.7093,1,0.0012,1,-999,9
290.0,2,12.1506,2,34.8814,2,11.0865,2,4.7093,1,0.0012,1,-999,9
292.0,2,12.1333,2,34.8802,2,11.6513,2,4.7093,1,0.0012,1,-999,9
294.0,2,12.1113,2,34.8787,2,12.2296,2,4.7092,1,0.0012,1,-999,9
296.0,2,12.0973,2,34.8775,2,12.2729,2,4.7092,1,0.0012,1,-999,9
298.0,2,12.0878,2,34.8767,2,12.219,2,4.7094,1,0.0012,1,-999,9
300.0,2,12.0787,2,34.876,2,12.1488,2,4.7093,1,0.0012,1,-999,9
302.0,2,12.0563,2,34.8745,2,12.1086,2,4.7091,1,0.0012,1,-999,9
304.0,2,12.0012,2,34.8716,2,12.6401,2,4.709,1,0.0012,1,-999,9
306.0,2,11.9512,2,34.8692,2,12.8118,2,4.709,1,0.0012,1,-999,9
308.0,2,11.9415,2,34.8683,2,12.2538,2,4.7084,1,0.0012,1,-999,9
310.0,2,11.9101,2,34.8663,2,11.878,2,4.7086,1,0.0012,1,-999,9
312.0,2,11.8904,2,34.865,2,12.2351,2,4.7092,1,0.0012,1,-999,9
