CTD,20190703ODFSIO
NUMBER_HEADERS = 11 
EXPOCODE = 33RR20180918 
SECT_ID = GP15
STNNBR = 38
CASTNO = 3
DATE = 20181120
TIME = 1701
LATITUDE = -17.4999
LONGITUDE = -152.0005
INSTRUMENT_ID = 1281
DEPTH = 4117
CTDPRS,CTDPRS_FLAG_W,CTDTMP,CTDTMP_FLAG_W,CTDSAL,CTDSAL_FLAG_W,CTDOXY,CTDOXY_FLAG_W,CTDRINKO,CTDRINKO_FLAG_W,CTDXMISS,CTDXMISS_FLAG_W,CTDFLUOR,CTDFLUOR_FLAG_W
DBAR,,ITS-90,,PSS-78,,UMOL/KG,,0-5VDC,,0-5VDC,,0-5VDC,
0.0,2,28.3213,2,36.1974,2,195.6908,2,1.2883,1,4.6145,1,0.0159,1
2.0,2,28.3229,2,36.1975,2,194.8603,2,1.2875,1,4.6136,1,0.0168,1
4.0,2,28.327,2,36.1976,2,195.2726,2,1.2878,1,4.6156,1,0.0161,1
6.0,2,28.3281,2,36.1977,2,195.1351,2,1.2871,1,4.6159,1,0.0168,1
8.0,2,28.3313,2,36.1977,2,195.2706,2,1.2879,1,4.6162,1,0.0165,1
10.0,2,28.3273,2,36.1977,2,195.6235,2,1.2886,1,4.6163,1,0.0165,1
12.0,2,28.3255,2,36.1978,2,195.4374,2,1.2894,1,4.6155,1,0.0168,1
14.0,2,28.307,2,36.1975,2,195.3574,2,1.2912,1,4.6155,1,0.0167,1
16.0,2,28.2184,2,36.1975,2,195.0293,2,1.2938,1,4.6145,1,0.0164,1
18.0,2,28.2149,2,36.1967,2,195.5864,2,1.2969,1,4.614,1,0.017,1
20.0,2,28.1801,2,36.1959,2,196.126,2,1.2992,1,4.6132,1,0.0171,1
22.0,2,28.1341,2,36.1976,2,196.1167,2,1.3,1,4.6128,1,0.0171,1
24.0,2,28.0791,2,36.2044,2,196.2579,2,1.3017,1,4.6109,1,0.0171,1
26.0,2,28.0112,2,36.2158,2,196.9259,2,1.3014,1,4.6105,1,0.0171,1
28.0,2,28.0075,2,36.2239,2,196.7395,2,1.3018,1,4.6114,1,0.0171,1
30.0,2,28.0155,2,36.2326,2,197.1672,2,1.2998,1,4.6112,1,0.0171,1
32.0,2,28.0151,2,36.2554,2,196.5108,2,1.2978,1,4.6093,1,0.0171,1
34.0,2,28.0172,2,36.2555,2,197.48,2,1.295,1,4.6097,1,0.0171,1
36.0,2,28.0153,2,36.2654,2,197.4802,2,1.2931,1,4.6095,1,0.0171,1
38.0,2,28.0063,2,36.2731,2,197.2702,2,1.2913,1,4.6093,1,0.0171,1
40.0,2,28.0019,2,36.2807,2,197.7367,2,1.2893,1,4.6093,1,0.0171,1
42.0,2,28.0013,2,36.2833,2,197.513,2,1.286,1,4.609,1,0.0173,1
44.0,2,27.9938,2,36.2931,2,197.8074,2,1.2845,1,4.6085,1,0.0171,1
46.0,2,27.99,2,36.2986,2,197.6767,2,1.2827,1,4.6082,1,0.0178,1
48.0,2,27.9822,2,36.3097,2,197.8161,2,1.282,1,4.608,1,0.0176,1
50.0,2,27.974,2,36.3155,2,197.8178,2,1.2815,1,4.6079,1,0.0182,1
52.0,2,27.9729,2,36.316,2,197.7147,2,1.284,1,4.6084,1,0.018,1
54.0,2,27.9645,2,36.3192,2,197.9473,2,1.2853,1,4.6086,1,0.0182,1
56.0,2,27.9475,2,36.3222,2,197.7352,2,1.2853,1,4.6097,1,0.0179,1
58.0,2,27.9307,2,36.3209,2,198.1983,2,1.2843,1,4.6105,1,0.0184,1
60.0,2,27.8753,2,36.311,2,198.6159,2,1.2847,1,4.6102,1,0.0184,1
62.0,2,27.8116,2,36.3004,2,199.0473,2,1.2832,1,4.609,1,0.0181,1
64.0,2,27.6626,2,36.2743,2,199.7704,2,1.2815,1,4.6079,1,0.0183,1
66.0,2,27.5331,2,36.2606,2,200.3661,2,1.2802,1,4.6076,1,0.0183,1
68.0,2,27.4818,2,36.2535,2,200.8295,2,1.2795,1,4.6083,1,0.0183,1
70.0,2,27.3509,2,36.2363,2,201.5539,2,1.2787,1,4.6081,1,0.0183,1
72.0,2,27.2153,2,36.2278,2,201.7106,2,1.2778,1,4.6074,1,0.0183,1
74.0,2,26.9665,2,36.1709,2,202.2265,2,1.2769,1,4.6067,1,0.0183,1
76.0,2,26.8655,2,36.1464,2,202.6784,2,1.2764,1,4.6058,1,0.0191,1
78.0,2,26.7282,2,36.118,2,202.6379,2,1.2762,1,4.6066,1,0.0195,1
80.0,2,26.7205,2,36.1344,2,203.106,2,1.2768,1,4.6088,1,0.0195,1
82.0,2,26.7011,2,36.1272,2,203.2206,2,1.2777,1,4.6088,1,0.0195,1
84.0,2,26.5881,2,36.0989,2,203.3317,2,1.2777,1,4.6099,1,0.0195,1
86.0,2,26.5676,2,36.0942,2,204.0319,2,1.2781,1,4.6102,1,0.0201,1
88.0,2,26.5584,2,36.1068,2,204.2155,2,1.2789,1,4.6106,1,0.0197,1
90.0,2,26.5953,2,36.1353,2,202.884,2,1.2792,1,4.61,1,0.0206,1
92.0,2,26.5521,2,36.1514,2,202.012,2,1.2785,1,4.6103,1,0.0208,1
94.0,2,26.5642,2,36.1749,2,201.0831,2,1.2786,1,4.6092,1,0.0203,1
96.0,2,26.5217,2,36.1908,2,200.3683,2,1.2787,1,4.6087,1,0.0208,1
98.0,2,26.4605,2,36.1783,2,199.9271,2,1.279,1,4.6092,1,0.0215,1
100.0,2,26.3139,2,36.1672,2,199.5946,2,1.2783,1,4.6095,1,0.0215,1
102.0,2,26.3025,2,36.1712,2,199.1768,2,1.2787,1,4.6096,1,0.0216,1
104.0,2,26.2813,2,36.1778,2,199.0184,2,1.2793,1,4.6103,1,0.022,1
106.0,2,26.2606,2,36.1926,2,198.2692,2,1.28,1,4.6099,1,0.0226,1
108.0,2,26.22,2,36.1932,2,198.1047,2,1.2809,1,4.6105,1,0.0232,1
110.0,2,26.1315,2,36.1923,2,197.1656,2,1.2814,1,4.6105,1,0.0225,1
112.0,2,26.1043,2,36.2087,2,196.4803,2,1.2825,1,4.6104,1,0.0232,1
114.0,2,26.0875,2,36.2252,2,196.1943,2,1.2841,1,4.6096,1,0.0244,1
116.0,2,26.0558,2,36.2252,2,195.4807,2,1.2854,1,4.6102,1,0.0244,1
118.0,2,26.0143,2,36.2285,2,194.3849,2,1.288,1,4.6103,1,0.0252,1
120.0,2,25.9307,2,36.2398,2,195.0744,2,1.2901,1,4.609,1,0.0257,1
122.0,2,25.6922,2,36.2631,2,193.6548,2,1.2912,1,4.606,1,0.0276,1
124.0,2,25.5501,2,36.2783,2,190.6793,2,1.2937,1,4.6023,1,0.0369,1
126.0,2,25.4647,2,36.2801,2,189.8964,2,1.2959,1,4.6038,1,0.0393,1
128.0,2,25.3576,2,36.2817,2,189.461,2,1.2999,1,4.6058,1,0.0391,1
130.0,2,25.3557,2,36.2789,2,188.9377,2,1.3049,1,4.6067,1,0.0395,1
132.0,2,25.1735,2,36.2775,2,188.1696,2,1.3073,1,4.6076,1,0.0371,1
134.0,2,25.0863,2,36.2689,2,187.0336,2,1.3094,1,4.6088,1,0.0378,1
136.0,2,24.989,2,36.2619,2,186.4136,2,1.3123,1,4.6095,1,0.0386,1
138.0,2,24.8297,2,36.247,2,185.2389,2,1.3153,1,4.6112,1,0.0378,1
140.0,2,24.6395,2,36.2277,2,183.9468,2,1.3185,1,4.6128,1,0.0369,1
142.0,2,24.362,2,36.1945,2,183.2248,2,1.3203,1,4.6137,1,0.0347,1
144.0,2,24.2941,2,36.1894,2,182.2625,2,1.3233,1,4.6153,1,0.0334,1
146.0,2,24.2225,2,36.1816,2,181.8441,2,1.3269,1,4.615,1,0.0334,1
148.0,2,24.0458,2,36.1587,2,181.5438,2,1.3311,1,4.6141,1,0.0351,1
150.0,2,24.0534,2,36.1567,2,182.0107,2,1.336,1,4.6147,1,0.0338,1
152.0,2,23.7967,2,36.126,2,181.1128,2,1.3387,1,4.6168,1,0.0329,1
154.0,2,23.718,2,36.1182,2,180.1807,2,1.3399,1,4.6192,1,0.0307,1
156.0,2,23.5677,2,36.0997,2,179.565,2,1.3431,1,4.6208,1,0.0307,1
158.0,2,23.4523,2,36.0892,2,179.7353,2,1.347,1,4.6232,1,0.029,1
160.0,2,23.3687,2,36.0948,2,179.5145,2,1.3519,1,4.6235,1,0.0298,1
162.0,2,23.3164,2,36.092,2,178.9355,2,1.3576,1,4.6243,1,0.0307,1
164.0,2,23.2614,2,36.0896,2,178.8095,2,1.3619,1,4.6251,1,0.0301,1
166.0,2,23.2139,2,36.0866,2,178.1638,2,1.3647,1,4.6256,1,0.0301,1
168.0,2,23.142,2,36.0781,2,177.945,2,1.3684,1,4.6263,1,0.0289,1
170.0,2,23.0838,2,36.0724,2,177.8481,2,1.3721,1,4.6272,1,0.0277,1
172.0,2,22.9421,2,36.066,2,177.9168,2,1.377,1,4.6277,1,0.0269,1
174.0,2,22.9765,2,36.0691,2,178.0252,2,1.3824,1,4.6281,1,0.0272,1
176.0,2,22.9327,2,36.0705,2,177.9983,2,1.3863,1,4.6293,1,0.0264,1
178.0,2,22.8584,2,36.0777,2,176.8258,2,1.3881,1,4.6301,1,0.0261,1
180.0,2,22.767,2,36.0736,2,175.8754,2,1.3909,1,4.6318,1,0.0262,1
182.0,2,22.6861,2,36.0633,2,175.4848,2,1.3944,1,4.6323,1,0.0264,1
184.0,2,22.615,2,36.0529,2,176.0088,2,1.3999,1,4.6324,1,0.0264,1
186.0,2,22.457,2,36.0386,2,176.6217,2,1.4039,1,4.6343,1,0.0254,1
188.0,2,22.4331,2,36.0377,2,176.1343,2,1.4054,1,4.6349,1,0.024,1
190.0,2,22.3837,2,36.0323,2,176.0103,2,1.4091,1,4.6349,1,0.0232,1
192.0,2,22.2558,2,36.0221,2,176.0999,2,1.4141,1,4.6358,1,0.0237,1
194.0,2,22.2372,2,36.0202,2,176.0477,2,1.4177,1,4.6362,1,0.0237,1
196.0,2,22.1634,2,36.0194,2,175.5803,2,1.4197,1,4.6373,1,0.0232,1
198.0,2,22.0491,2,36.0157,2,175.5662,2,1.4234,1,4.6374,1,0.0226,1
200.0,2,22.0072,2,36.0134,2,175.2912,2,1.4266,1,4.6379,1,0.022,1
202.0,2,21.9811,2,36.0105,2,175.0314,2,1.4302,1,4.6385,1,0.022,1
204.0,2,21.9488,2,36.0094,2,174.8282,2,1.4325,1,4.6393,1,0.022,1
206.0,2,21.8882,2,36.0101,2,174.9077,2,1.4344,1,4.6395,1,0.0212,1
208.0,2,21.7622,2,35.9966,2,174.5533,2,1.4377,1,4.6398,1,0.0204,1
210.0,2,21.5869,2,35.9769,2,174.6314,2,1.4398,1,4.6404,1,0.0193,1
212.0,2,21.5337,2,35.9641,2,174.5347,2,1.4418,1,4.641,1,0.0192,1
214.0,2,21.3358,2,35.9307,2,174.8492,2,1.4434,1,4.6418,1,0.0185,1
216.0,2,21.2258,2,35.9117,2,175.7268,2,1.4458,1,4.6419,1,0.0183,1
218.0,2,21.1322,2,35.8956,2,176.4742,2,1.4481,1,4.6421,1,0.0183,1
220.0,2,20.9682,2,35.8676,2,176.3938,2,1.4504,1,4.6422,1,0.0184,1
222.0,2,20.8599,2,35.8494,2,177.3687,2,1.4533,1,4.6426,1,0.0183,1
224.0,2,20.7507,2,35.8384,2,177.6008,2,1.4571,1,4.644,1,0.0171,1
226.0,2,20.6797,2,35.8342,2,177.1648,2,1.4597,1,4.644,1,0.0171,1
228.0,2,20.5995,2,35.8253,2,177.2416,2,1.4606,1,4.6447,1,0.0171,1
230.0,2,20.5503,2,35.8197,2,177.0322,2,1.4621,1,4.6446,1,0.0171,1
232.0,2,20.4781,2,35.8086,2,177.0331,2,1.4656,1,4.6447,1,0.0171,1
234.0,2,20.3483,2,35.792,2,176.8493,2,1.469,1,4.645,1,0.0171,1
236.0,2,20.2396,2,35.7756,2,177.4448,2,1.4712,1,4.6444,1,0.0171,1
238.0,2,20.1522,2,35.7632,2,177.3221,2,1.4723,1,4.6451,1,0.0171,1
240.0,2,20.0596,2,35.7522,2,177.3631,2,1.4743,1,4.6459,1,0.0164,1
242.0,2,20.0085,2,35.745,2,176.8138,2,1.4766,1,4.6459,1,0.0171,1
244.0,2,19.9566,2,35.7365,2,177.2768,2,1.4798,1,4.646,1,0.0162,1
246.0,2,19.913,2,35.7292,2,177.4382,2,1.4824,1,4.6463,1,0.0168,1
248.0,2,19.8669,2,35.7211,2,177.3891,2,1.4842,1,4.6461,1,0.0166,1
250.0,2,19.772,2,35.7087,2,177.865,2,1.4856,1,4.6459,1,0.0165,1
252.0,2,19.7202,2,35.7022,2,177.3908,2,1.487,1,4.6459,1,0.017,1
254.0,2,19.6921,2,35.6976,2,177.8103,2,1.4892,1,4.6462,1,0.017,1
256.0,2,19.5687,2,35.681,2,177.7893,2,1.4919,1,4.6463,1,0.0165,1
258.0,2,19.4396,2,35.664,2,178.6155,2,1.4926,1,4.6464,1,0.016,1
260.0,2,19.3773,2,35.6535,2,178.4963,2,1.4939,1,4.6468,1,0.0159,1
262.0,2,19.3483,2,35.6495,2,178.4767,2,1.4938,1,4.6469,1,0.0159,1
264.0,2,19.2833,2,35.6416,2,178.4904,2,1.4949,1,4.6469,1,0.0159,1
266.0,2,19.1235,2,35.6218,2,178.285,2,1.4976,1,4.6469,1,0.016,1
268.0,2,19.092,2,35.6157,2,177.6977,2,1.5,1,4.6471,1,0.0165,1
270.0,2,19.0946,2,35.6145,2,178.1472,2,1.5024,1,4.6471,1,0.0162,1
272.0,2,19.0493,2,35.6063,2,177.6522,2,1.5036,1,4.6471,1,0.0167,1
274.0,2,19.0051,2,35.5987,2,178.2302,2,1.5041,1,4.6473,1,0.0163,1
276.0,2,18.9469,2,35.589,2,178.6153,2,1.5064,1,4.6471,1,0.016,1
278.0,2,18.8078,2,35.5694,2,178.3283,2,1.5072,1,4.6471,1,0.0159,1
280.0,2,18.5459,2,35.5399,2,178.1631,2,1.5091,1,4.6471,1,0.0159,1
282.0,2,18.4569,2,35.526,2,177.6701,2,1.511,1,4.6473,1,0.0159,1
284.0,2,18.3681,2,35.512,2,177.4603,2,1.5123,1,4.6473,1,0.0159,1
286.0,2,18.2423,2,35.4932,2,177.573,2,1.5133,1,4.6475,1,0.0159,1
288.0,2,18.0163,2,35.4701,2,177.0411,2,1.5167,1,4.6477,1,0.0159,1
290.0,2,17.9185,2,35.4453,2,177.0916,2,1.5186,1,4.6478,1,0.0159,1
292.0,2,17.7734,2,35.4289,2,176.2858,2,1.5194,1,4.648,1,0.0159,1
294.0,2,17.56,2,35.4025,2,175.5565,2,1.52,1,4.6482,1,0.0159,1
296.0,2,17.3565,2,35.3734,2,175.4563,2,1.5224,1,4.6485,1,0.0159,1
298.0,2,17.1958,2,35.3505,2,175.7787,2,1.5259,1,4.6481,1,0.0159,1
300.0,2,17.0709,2,35.333,2,175.9282,2,1.5283,1,4.6487,1,0.0165,1
302.0,2,16.9997,2,35.322,2,175.7289,2,1.53,1,4.6484,1,0.016,1
304.0,2,16.9106,2,35.3067,2,175.9323,2,1.5324,1,4.6485,1,0.0159,1
306.0,2,16.7651,2,35.2894,2,175.4955,2,1.5363,1,4.649,1,0.0159,1
308.0,2,16.691,2,35.2773,2,175.0622,2,1.5388,1,4.6487,1,0.0159,1
310.0,2,16.6099,2,35.2668,2,175.3663,2,1.5408,1,4.6489,1,0.0159,1
312.0,2,16.5027,2,35.2526,2,175.1606,2,1.5423,1,4.6487,1,0.0159,1
314.0,2,16.4115,2,35.2417,2,174.8027,2,1.5445,1,4.6495,1,0.0159,1
316.0,2,16.3322,2,35.2279,2,174.6208,2,1.5481,1,4.6495,1,0.0159,1
318.0,2,16.1394,2,35.2057,2,173.8083,2,1.5519,1,4.6496,1,0.0162,1
320.0,2,16.0498,2,35.1915,2,173.6257,2,1.5546,1,4.6496,1,0.0159,1
322.0,2,15.9762,2,35.1808,2,173.4024,2,1.5566,1,4.6497,1,0.0159,1
324.0,2,15.8743,2,35.1666,2,173.0861,2,1.5579,1,4.6497,1,0.0159,1
326.0,2,15.7421,2,35.149,2,172.8673,2,1.5597,1,4.6496,1,0.0159,1
328.0,2,15.5821,2,35.1312,2,172.3138,2,1.5629,1,4.6496,1,0.0159,1
330.0,2,15.4229,2,35.1117,2,171.8418,2,1.5665,1,4.6496,1,0.0165,1
