CTD, 20190703ODFSIO
NUMBER_HEADERS = 11
EXPOCODE = 33RR20180918 
SECT_ID = GP15
STNNBR = 33
CASTNO = 6
DATE = 20181113
TIME = 0654
LATITUDE = -5.0004
LONGITUDE = -152.0006
INSTRUMENT_ID = 1281
DEPTH = 5423
CTDPRS,CTDPRS_FLAG_W,CTDTMP,CTDTMP_FLAG_W,CTDSAL,CTDSAL_FLAG_W,CTDOXY,CTDOXY_FLAG_W,CTDXMISS,CTDXMISS_FLAG_W,CTDFLUOR,CTDFLUOR_FLAG_W,CTDRINKO,CTDRINKO_FLAG_W
DBAR,,ITS-90,,PSS-78,,UMOL/KG,,0-5VDC,,0-5VDC,,0-5VDC,
0.0,2,27.8348,6,35.5206,6,201.3186,6,4.6483,6,0.009,6,-999,9
2.0,2,27.8348,6,35.5206,6,201.3186,6,4.6483,6,0.009,6,-999,9
4.0,2,27.8348,6,35.5206,6,201.3186,6,4.6483,6,0.009,6,-999,9
6.0,2,27.8348,6,35.5206,6,201.3186,6,4.6483,6,0.009,6,-999,9
8.0,2,27.8348,2,35.5206,2,201.3186,2,4.6483,1,0.009,1,-999,9
10.0,2,27.8341,2,35.5199,2,201.5209,2,4.6472,1,0.0091,1,-999,9
12.0,2,27.836,2,35.5209,2,201.9201,2,4.6476,1,0.0089,1,-999,9
14.0,2,27.8361,2,35.5208,2,202.1443,2,4.6474,1,0.0086,1,-999,9
16.0,2,27.8361,2,35.5207,2,201.5843,2,4.6475,1,0.0094,1,-999,9
18.0,2,27.8364,2,35.5207,2,201.6899,2,4.6478,1,0.0094,1,-999,9
20.0,2,27.8364,2,35.5209,2,202.1793,2,4.6471,1,0.0088,1,-999,9
22.0,2,27.8363,2,35.5211,2,201.5421,2,4.6468,1,0.0093,1,-999,9
24.0,2,27.8426,2,35.5211,2,201.2153,2,4.6479,1,0.0089,1,-999,9
26.0,2,27.8422,2,35.5211,2,201.938,2,4.6479,1,0.0092,1,-999,9
28.0,2,27.8422,2,35.521,2,201.5199,2,4.648,1,0.0103,1,-999,9
30.0,2,27.8424,2,35.5207,2,201.7401,2,4.6477,1,0.0088,1,-999,9
32.0,2,27.8431,2,35.521,2,201.4264,2,4.6471,1,0.0087,1,-999,9
34.0,2,27.8408,2,35.5202,2,201.5393,2,4.6474,1,0.0091,1,-999,9
36.0,2,27.8353,2,35.5191,2,201.2791,2,4.6472,1,0.0091,1,-999,9
38.0,2,27.83,2,35.5172,2,201.0152,2,4.6448,1,0.0094,1,-999,9
40.0,2,27.8252,2,35.5161,2,202.0381,2,4.6457,1,0.0099,1,-999,9
42.0,2,27.835,2,35.5181,2,201.4652,2,4.6469,1,0.0096,1,-999,9
44.0,2,27.8274,2,35.5165,2,201.3195,2,4.647,1,0.009,1,-999,9
46.0,2,27.8185,2,35.5148,2,202.2894,2,4.6459,1,0.0097,1,-999,9
48.0,2,27.8137,2,35.5137,2,201.2369,2,4.6453,1,0.0103,1,-999,9
50.0,2,27.779,2,35.5046,2,201.7258,2,4.6438,1,0.0107,1,-999,9
52.0,2,27.7338,2,35.494,2,201.476,2,4.6417,1,0.0117,1,-999,9
54.0,2,27.6595,2,35.4814,2,202.256,2,4.6369,1,0.0133,1,-999,9
56.0,2,27.6622,2,35.4813,2,202.3165,2,4.6373,1,0.0146,1,-999,9
58.0,2,27.545,2,35.4694,2,202.3597,2,4.6363,1,0.0151,1,-999,9
60.0,2,27.4469,2,35.4606,2,201.7667,2,4.6361,1,0.0177,1,-999,9
62.0,2,27.2732,2,35.4426,2,201.0504,2,4.6353,1,0.0197,1,-999,9
64.0,2,27.2221,2,35.4345,2,201.2979,2,4.6378,1,0.0199,1,-999,9
66.0,2,27.1689,2,35.4264,2,200.3536,2,4.6407,1,0.0185,1,-999,9
68.0,2,27.1157,2,35.4175,2,200.4888,2,4.6396,1,0.0172,1,-999,9
70.0,2,26.9871,2,35.3982,2,199.9546,2,4.639,1,0.0184,1,-999,9
72.0,2,26.8791,2,35.3797,2,199.147,2,4.6408,1,0.0194,1,-999,9
74.0,2,26.8254,2,35.3703,2,198.7154,2,4.6417,1,0.0192,1,-999,9
76.0,2,26.7322,2,35.3569,2,197.7581,2,4.6431,1,0.0179,1,-999,9
78.0,2,26.7068,2,35.3531,2,197.3631,2,4.6455,1,0.0169,1,-999,9
80.0,2,26.685,2,35.3507,2,196.9845,2,4.6476,1,0.0183,1,-999,9
82.0,2,26.6612,2,35.3482,2,196.791,2,4.6495,1,0.0167,1,-999,9
84.0,2,26.6423,2,35.3467,2,196.6376,2,4.6506,1,0.0152,1,-999,9
86.0,2,26.6186,2,35.3431,2,195.5934,2,4.6529,1,0.0166,1,-999,9
88.0,2,26.615,2,35.3462,2,195.7325,2,4.6541,1,0.0147,1,-999,9
90.0,2,26.6416,2,35.3718,2,195.4321,2,4.6549,1,0.0148,1,-999,9
92.0,2,26.644,2,35.3802,2,195.0933,2,4.6582,1,0.0141,1,-999,9
94.0,2,26.6357,2,35.3819,2,193.5399,2,4.6615,1,0.0148,1,-999,9
96.0,2,26.6352,2,35.3818,2,193.9444,2,4.6619,1,0.0144,1,-999,9
98.0,2,26.6346,2,35.3824,2,193.7835,2,4.6629,1,0.0143,1,-999,9
100.0,2,26.6348,2,35.3828,2,193.2097,2,4.6637,1,0.0139,1,-999,9
102.0,2,26.6355,2,35.3844,2,193.5934,2,4.6656,1,0.013,1,-999,9
104.0,2,26.6366,2,35.3871,2,193.7756,2,4.6679,1,0.013,1,-999,9
106.0,2,26.6323,2,35.3879,2,192.9065,2,4.6691,1,0.0114,1,-999,9
108.0,2,26.6114,2,35.3858,2,193.2724,2,4.6688,1,0.0103,1,-999,9
110.0,2,26.568,2,35.3801,2,191.9837,2,4.671,1,0.01,1,-999,9
112.0,2,26.5278,2,35.3761,2,191.3156,2,4.6726,1,0.0095,1,-999,9
114.0,2,26.5108,2,35.3746,2,191.3242,2,4.6735,1,0.0094,1,-999,9
116.0,2,26.5028,2,35.3755,2,190.8637,2,4.6741,1,0.0086,1,-999,9
