CTD, 20190703ODFSIO
NUMBER_HEADERS = 11
EXPOCODE = 33RR20180918 
SECT_ID = GP15
STNNBR = 39
CASTNO = 6
DATE = 20181121
TIME = 1929
LATITUDE = -19.9999
LONGITUDE = -152.0003
INSTRUMENT_ID = 1281
DEPTH = 4336
CTDPRS,CTDPRS_FLAG_W,CTDTMP,CTDTMP_FLAG_W,CTDSAL,CTDSAL_FLAG_W,CTDOXY,CTDOXY_FLAG_W,CTDXMISS,CTDXMISS_FLAG_W,CTDFLUOR,CTDFLUOR_FLAG_W,CTDRINKO,CTDRINKO_FLAG_W
DBAR,,ITS-90,,PSS-78,,UMOL/KG,,0-5VDC,,0-5VDC,,0-5VDC,
0.0,2,27.024,6,36.1577,6,199.1513,6,4.6706,6,0.0012,6,-999,9
2.0,2,27.024,6,36.1577,6,199.1513,6,4.6706,6,0.0012,6,-999,9
4.0,2,27.024,6,36.1577,6,199.1513,6,4.6706,6,0.0012,6,-999,9
6.0,2,27.024,6,36.1577,6,199.1513,6,4.6706,6,0.0012,6,-999,9
8.0,2,27.024,6,36.1577,6,199.1513,6,4.6706,6,0.0012,6,-999,9
10.0,2,27.024,6,36.1577,6,199.1513,6,4.6706,6,0.0012,6,-999,9
12.0,2,27.024,6,36.1577,6,199.1513,6,4.6706,6,0.0012,6,-999,9
14.0,2,27.024,2,36.1577,2,199.1513,2,4.6706,1,0.0012,1,-999,9
16.0,2,27.0168,2,36.1574,2,199.5842,2,4.6702,1,0.0012,1,-999,9
18.0,2,27.0116,2,36.1569,2,200.1253,2,4.67,1,0.0012,1,-999,9
20.0,2,27.0065,2,36.1567,2,199.8613,2,4.6699,1,0.0012,1,-999,9
22.0,2,27.0021,2,36.1563,2,199.4115,2,4.6705,1,0.0012,1,-999,9
24.0,2,27.0002,2,36.1572,2,199.706,2,4.6704,1,0.0012,1,-999,9
26.0,2,26.9966,2,36.1572,2,200.1029,2,4.6706,1,0.0012,1,-999,9
28.0,2,26.9936,2,36.1574,2,199.5518,2,4.6706,1,0.0012,1,-999,9
30.0,2,26.9884,2,36.1571,2,199.8538,2,4.6705,1,0.0012,1,-999,9
32.0,2,26.9359,2,36.162,2,200.2071,2,4.6693,1,0.0012,1,-999,9
34.0,2,26.8039,2,36.1852,2,200.5507,2,4.6687,1,0.0012,1,-999,9
36.0,2,26.7305,2,36.1869,2,201.4208,2,4.669,1,0.0012,1,-999,9
38.0,2,26.644,2,36.1847,2,202.1704,2,4.6689,1,0.0012,1,-999,9
40.0,2,26.5572,2,36.1892,2,202.8111,2,4.6677,1,0.0013,1,-999,9
42.0,2,26.5259,2,36.1931,2,203.4902,2,4.6691,1,0.0013,1,-999,9
44.0,2,26.5207,2,36.1933,2,203.5095,2,4.6691,1,0.0013,1,-999,9
46.0,2,26.507,2,36.1927,2,203.8448,2,4.6687,1,0.0014,1,-999,9
48.0,2,26.4551,2,36.1889,2,204.2566,2,4.6686,1,0.0015,1,-999,9
50.0,2,26.3172,2,36.1772,2,204.3364,2,4.6666,1,0.0016,1,-999,9
52.0,2,26.2354,2,36.1672,2,204.715,2,4.6651,1,0.0017,1,-999,9
54.0,2,26.211,2,36.1639,2,205.1685,2,4.6668,1,0.0017,1,-999,9
56.0,2,26.1792,2,36.1571,2,205.2928,2,4.6673,1,0.0017,1,-999,9
58.0,2,26.0741,2,36.1408,2,205.1556,2,4.6678,1,0.0019,1,-999,9
60.0,2,25.9285,2,36.1153,2,205.7597,2,4.6674,1,0.0022,1,-999,9
62.0,2,25.8276,2,36.0954,2,206.311,2,4.6672,1,0.0021,1,-999,9
64.0,2,25.7385,2,36.0687,2,206.4636,2,4.6677,1,0.0021,1,-999,9
66.0,2,25.5421,2,36.0193,2,207.3265,2,4.6683,1,0.002,1,-999,9
68.0,2,25.4623,2,35.9974,2,207.2683,2,4.6691,1,0.002,1,-999,9
70.0,2,25.3805,2,35.9717,2,207.0597,2,4.6689,1,0.0021,1,-999,9
72.0,2,25.1988,2,35.932,2,208.1176,2,4.6684,1,0.0019,1,-999,9
74.0,2,25.0315,2,35.8995,2,208.0414,2,4.6703,1,0.0022,1,-999,9
76.0,2,24.8793,2,35.8635,2,209.3483,2,4.6719,1,0.0022,1,-999,9
78.0,2,24.7462,2,35.8292,2,209.3937,2,4.6732,1,0.0019,1,-999,9
80.0,2,24.7151,2,35.8223,2,209.635,2,4.6725,1,0.0024,1,-999,9
