CTD, 20190703ODFSIO
NUMBER_HEADERS = 11
EXPOCODE = 33RR20180918 
SECT_ID = GP15
STNNBR = 5
CASTNO = 6
DATE = 20180924
TIME = 1454
LATITUDE = 53.6801
LONGITUDE = -153.7996
INSTRUMENT_ID = 1281
DEPTH = 4691
CTDPRS,CTDPRS_FLAG_W,CTDTMP,CTDTMP_FLAG_W,CTDSAL,CTDSAL_FLAG_W,CTDOXY,CTDOXY_FLAG_W,CTDXMISS,CTDXMISS_FLAG_W,CTDFLUOR,CTDFLUOR_FLAG_W,CTDRINKO,CTDRINKO_FLAG_W
DBAR,,ITS-90,,PSS-78,,UMOL/KG,,0-5VDC,,0-5VDC,,0-5VDC,
0.0,6,12.6344,6,32.4803,6,253.6938,6,4.4263,6,0.0369,6,-999,9
2.0,2,12.6317,2,32.48,2,253.4461,2,4.4362,1,0.0282,1,-999,9
4.0,2,12.6337,2,32.4799,2,253.0302,2,4.449,1,0.0235,1,-999,9
6.0,2,12.635,2,32.4799,2,255.804,2,4.4491,1,0.0256,1,-999,9
8.0,2,12.6343,2,32.48,2,260.6655,2,4.4494,1,0.0262,1,-999,9
10.0,2,12.6292,2,32.4802,2,265.5736,2,4.4489,1,0.0346,1,-999,9
12.0,2,12.6274,2,32.4801,2,268.5816,2,4.4499,1,0.0452,1,-999,9
14.0,2,12.6259,2,32.4803,2,268.7906,2,4.4497,1,0.0449,1,-999,9
16.0,2,12.6242,2,32.4804,2,269.5496,2,4.4494,1,0.0502,1,-999,9
18.0,2,12.625,2,32.4804,2,269.7275,2,4.4498,1,0.0512,1,-999,9
20.0,2,12.6254,2,32.4804,2,270.0322,2,4.4506,1,0.0509,1,-999,9
22.0,2,12.6211,2,32.4804,2,270.2428,2,4.4492,1,0.0491,1,-999,9
24.0,2,12.6196,2,32.4805,2,270.3161,2,4.4515,1,0.0523,1,-999,9
26.0,2,12.6175,2,32.4806,2,270.0463,2,4.4523,1,0.0529,1,-999,9
28.0,2,12.6136,2,32.4805,2,270.0301,2,4.4541,1,0.0541,1,-999,9
30.0,2,12.5769,2,32.4811,2,270.2792,2,4.458,1,0.0511,1,-999,9
32.0,2,12.3781,2,32.4823,2,271.2109,2,4.4661,1,0.0473,1,-999,9
34.0,2,10.5219,2,32.5559,2,274.6637,2,4.4955,1,0.0349,1,-999,9
36.0,2,9.3727,2,32.6137,2,277.7984,2,4.5333,1,0.0263,1,-999,9
38.0,2,8.7875,2,32.6296,2,286.0528,2,4.5495,1,0.0254,1,-999,9
40.0,2,7.844,2,32.6749,2,289.9002,2,4.5624,1,0.0202,1,-999,9
42.0,2,7.4857,2,32.6922,2,291.8832,2,4.5754,1,0.0174,1,-999,9
44.0,2,7.2045,2,32.6997,2,297.335,2,4.58,1,0.0195,1,-999,9
46.0,2,6.4763,2,32.7296,2,299.1244,2,4.5917,1,0.0139,1,-999,9
48.0,2,6.1879,2,32.7402,2,299.3284,2,4.604,1,0.0116,1,-999,9
50.0,2,5.7407,2,32.7516,2,299.7795,2,4.6154,1,0.0111,1,-999,9
52.0,2,5.5311,2,32.7428,2,299.9856,2,4.6217,1,0.0108,1,-999,9
54.0,2,5.3504,2,32.7504,2,299.7834,2,4.6283,1,0.0091,1,-999,9
56.0,2,5.2497,2,32.7639,2,298.7563,2,4.636,1,0.0084,1,-999,9
58.0,2,5.1471,2,32.7775,2,296.0274,2,4.642,1,0.008,1,-999,9
60.0,2,5.0781,2,32.7796,2,293.6129,2,4.6464,1,0.0074,1,-999,9
62.0,2,4.9742,2,32.7918,2,293.0503,2,4.6497,1,0.0065,1,-999,9
64.0,2,4.9485,2,32.8047,2,290.4867,2,4.6516,1,0.0077,1,-999,9
66.0,2,4.8667,2,32.8257,2,289.6058,2,4.6516,1,0.0067,1,-999,9
68.0,2,4.7542,2,32.8415,2,286.963,2,4.6558,1,0.0062,1,-999,9
70.0,2,4.6122,2,32.8771,2,283.9527,2,4.6588,1,0.0049,1,-999,9
72.0,2,4.5776,2,32.8852,2,279.7345,2,4.6602,1,0.0053,1,-999,9
74.0,2,4.4634,2,32.9156,2,278.2579,2,4.6638,1,0.0046,1,-999,9
76.0,2,4.4441,2,32.9195,2,273.0468,2,4.6675,1,0.0038,1,-999,9
78.0,2,4.4306,2,32.928,2,268.9573,2,4.6684,1,0.0041,1,-999,9
80.0,2,4.38,2,32.9556,2,265.989,2,4.6706,1,0.0036,1,-999,9
82.0,2,4.356,2,32.9714,2,263.0257,2,4.6716,1,0.0037,1,-999,9
84.0,2,4.3218,2,33.0075,2,262.105,2,4.6717,1,0.0033,1,-999,9
86.0,2,4.2904,2,33.0552,2,251.4724,2,4.6742,1,0.0032,1,-999,9
88.0,2,4.2424,2,33.0754,2,241.4573,2,4.6746,1,0.0026,1,-999,9
90.0,2,4.2332,2,33.1174,2,240.0286,2,4.6755,1,0.0024,1,-999,9
92.0,2,4.2324,2,33.1537,2,232.0143,2,4.6767,1,0.0025,1,-999,9
94.0,2,4.2429,2,33.1982,2,223.9318,2,4.6783,1,0.0024,1,-999,9
96.0,2,4.2451,2,33.2213,2,212.7703,2,4.6781,1,0.0024,1,-999,9
98.0,2,4.2433,2,33.2756,2,205.2624,2,4.6785,1,0.0022,1,-999,9
100.0,2,4.2394,2,33.3063,2,194.1601,2,4.6786,1,0.0022,1,-999,9
102.0,2,4.2389,2,33.3414,2,184.9799,2,4.679,1,0.0019,1,-999,9
104.0,2,4.2503,2,33.4077,2,175.7529,2,4.6794,1,0.0021,1,-999,9
106.0,2,4.254,2,33.4286,2,163.2008,2,4.6793,1,0.0018,1,-999,9
108.0,2,4.2483,2,33.4533,2,156.0406,2,4.679,1,0.002,1,-999,9
110.0,2,4.2443,2,33.465,2,150.3498,2,4.6789,1,0.0016,1,-999,9
112.0,2,4.2334,2,33.4945,2,147.203,2,4.6791,1,0.0017,1,-999,9
114.0,2,4.236,2,33.5169,2,141.3345,2,4.6801,1,0.0015,1,-999,9
116.0,2,4.2206,2,33.5336,2,135.7168,2,4.6797,1,0.0016,1,-999,9
