CTD,20190703ODFSIO
NUMBER_HEADERS = 11 
EXPOCODE = 33RR20180918 
SECT_ID = GP15
STNNBR = 29
CASTNO = 3
DATE = 20181108
TIME = 1018
LATITUDE = 0.0039
LONGITUDE = -151.9952
INSTRUMENT_ID = 1281
DEPTH = 4438
CTDPRS,CTDPRS_FLAG_W,CTDTMP,CTDTMP_FLAG_W,CTDSAL,CTDSAL_FLAG_W,CTDOXY,CTDOXY_FLAG_W,CTDRINKO,CTDRINKO_FLAG_W,CTDXMISS,CTDXMISS_FLAG_W,CTDFLUOR,CTDFLUOR_FLAG_W
DBAR,,ITS-90,,PSS-78,,UMOL/KG,,0-5VDC,,0-5VDC,,0-5VDC,
0.0,2,27.4268,2,35.2386,2,194.5224,2,1.3259,1,4.5877,1,0.0293,1
2.0,2,27.4276,2,35.2385,2,194.1776,2,1.3238,1,4.5875,1,0.03,1
4.0,2,27.428,2,35.2385,2,194.5063,2,1.3217,1,4.5876,1,0.0334,1
6.0,2,27.4266,2,35.2384,2,194.0919,2,1.3234,1,4.587,1,0.0335,1
8.0,2,27.4284,2,35.2384,2,193.262,2,1.3282,1,4.5873,1,0.0334,1
10.0,2,27.4262,2,35.2384,2,194.279,2,1.3319,1,4.5873,1,0.0348,1
12.0,2,27.4209,2,35.2383,2,193.0052,2,1.3328,1,4.5883,1,0.0367,1
14.0,2,27.423,2,35.2382,2,193.9919,2,1.3332,1,4.5881,1,0.0363,1
16.0,2,27.4243,2,35.2382,2,193.7885,2,1.3334,1,4.5886,1,0.0376,1
18.0,2,27.4236,2,35.2383,2,194.4149,2,1.3342,1,4.588,1,0.0375,1
20.0,2,27.4215,2,35.2381,2,193.9406,2,1.3348,1,4.5884,1,0.0384,1
22.0,2,27.4196,2,35.2382,2,194.178,2,1.3332,1,4.5898,1,0.0386,1
24.0,2,27.419,2,35.2383,2,193.7979,2,1.3317,1,4.5894,1,0.0383,1
26.0,2,27.4197,2,35.2383,2,193.9549,2,1.3314,1,4.5899,1,0.0384,1
28.0,2,27.4205,2,35.2382,2,193.3449,2,1.3304,1,4.5881,1,0.0392,1
30.0,2,27.4206,2,35.2383,2,193.9383,2,1.3288,1,4.5896,1,0.0386,1
32.0,2,27.4207,2,35.2381,2,194.4052,2,1.3268,1,4.5892,1,0.0392,1
34.0,2,27.4205,2,35.2383,2,194.1972,2,1.3249,1,4.5886,1,0.0396,1
36.0,2,27.4204,2,35.2383,2,193.942,2,1.3233,1,4.5896,1,0.0393,1
38.0,2,27.4194,2,35.2384,2,193.9846,2,1.3221,1,4.5903,1,0.0396,1
40.0,2,27.4194,2,35.2384,2,194.3395,2,1.3209,1,4.5922,1,0.0393,1
42.0,2,27.4195,2,35.2384,2,193.461,2,1.3196,1,4.5915,1,0.0401,1
44.0,2,27.4191,2,35.2385,2,193.4705,2,1.3188,1,4.5923,1,0.0397,1
46.0,2,27.42,2,35.2384,2,193.7107,2,1.3172,1,4.5921,1,0.0405,1
48.0,2,27.4197,2,35.2384,2,193.4196,2,1.3152,1,4.5922,1,0.0406,1
50.0,2,27.4189,2,35.2385,2,193.3853,2,1.3142,1,4.5923,1,0.042,1
52.0,2,27.4187,2,35.2384,2,193.8522,2,1.3122,1,4.5914,1,0.041,1
54.0,2,27.4185,2,35.2385,2,193.2435,2,1.311,1,4.5927,1,0.0408,1
56.0,2,27.418,2,35.2386,2,193.3376,2,1.3099,1,4.594,1,0.0413,1
58.0,2,27.4172,2,35.2386,2,193.3073,2,1.3091,1,4.5943,1,0.0408,1
60.0,2,27.4155,2,35.2387,2,193.0132,2,1.3084,1,4.592,1,0.0421,1
62.0,2,27.4144,2,35.239,2,192.8925,2,1.3077,1,4.5959,1,0.0415,1
64.0,2,27.4129,2,35.2392,2,193.3911,2,1.3068,1,4.5963,1,0.0415,1
66.0,2,27.4113,2,35.239,2,193.2967,2,1.3061,1,4.5964,1,0.043,1
68.0,2,27.4082,2,35.2399,2,192.9023,2,1.3055,1,4.598,1,0.0416,1
70.0,2,27.4027,2,35.2411,2,192.3133,2,1.3051,1,4.6014,1,0.0409,1
72.0,2,27.4032,2,35.2409,2,192.0043,2,1.3042,1,4.5995,1,0.0421,1
74.0,2,27.4034,2,35.2409,2,192.0232,2,1.3043,1,4.6,1,0.0407,1
76.0,2,27.4053,2,35.2407,2,191.9882,2,1.3043,1,4.6004,1,0.0422,1
78.0,2,27.4019,2,35.2415,2,192.4206,2,1.3043,1,4.6016,1,0.043,1
80.0,2,27.3937,2,35.2432,2,191.0313,2,1.3045,1,4.6038,1,0.0435,1
82.0,2,27.3738,2,35.2545,2,191.1659,2,1.3052,1,4.6059,1,0.0419,1
84.0,2,27.3579,2,35.2638,2,190.106,2,1.3056,1,4.6087,1,0.0396,1
86.0,2,27.3081,2,35.2914,2,188.0861,2,1.3065,1,4.6172,1,0.0365,1
88.0,2,27.2575,2,35.3177,2,185.8139,2,1.3069,1,4.6228,1,0.0344,1
90.0,2,27.2001,2,35.3446,2,183.7294,2,1.307,1,4.6268,1,0.0355,1
92.0,2,27.1709,2,35.3567,2,180.2162,2,1.3078,1,4.6306,1,0.0312,1
94.0,2,27.1293,2,35.3694,2,179.755,2,1.3083,1,4.6322,1,0.0317,1
96.0,2,27.0779,2,35.3805,2,176.6422,2,1.3091,1,4.6338,1,0.0309,1
98.0,2,27.0297,2,35.3877,2,174.5676,2,1.3097,1,4.6347,1,0.0302,1
100.0,2,27.0076,2,35.3901,2,172.845,2,1.3111,1,4.6345,1,0.0289,1
102.0,2,26.9951,2,35.3911,2,170.6092,2,1.3131,1,4.6346,1,0.0281,1
104.0,2,26.9614,2,35.3935,2,171.0294,2,1.3144,1,4.6353,1,0.0269,1
106.0,2,26.9247,2,35.3943,2,170.2235,2,1.3151,1,4.6357,1,0.0269,1
108.0,2,26.8697,2,35.3914,2,169.6172,2,1.3154,1,4.6359,1,0.0269,1
110.0,2,26.8114,2,35.388,2,167.1601,2,1.3161,1,4.6368,1,0.0265,1
112.0,2,26.7534,2,35.3831,2,165.1774,2,1.3173,1,4.6374,1,0.0264,1
114.0,2,26.6808,2,35.376,2,164.9347,2,1.3173,1,4.6376,1,0.0257,1
116.0,2,26.5111,2,35.3603,2,163.4997,2,1.3183,1,4.6387,1,0.0257,1
118.0,2,26.2793,2,35.3401,2,161.1563,2,1.3196,1,4.6393,1,0.0247,1
120.0,2,26.0131,2,35.3313,2,158.4792,2,1.3212,1,4.6408,1,0.0238,1
122.0,2,25.862,2,35.4079,2,151.6981,2,1.324,1,4.6418,1,0.0231,1
124.0,2,25.7327,2,35.5198,2,147.5282,2,1.3275,1,4.6429,1,0.022,1
