CTD,20190703ODFSIO
NUMBER_HEADERS = 11 
EXPOCODE = 33RR20180918 
SECT_ID = GP15
STNNBR = 35
CASTNO = 5
DATE = 20181115
TIME = 2050
LATITUDE = -10.5002
LONGITUDE = -152.0003
INSTRUMENT_ID = 1281
DEPTH = 5224
CTDPRS,CTDPRS_FLAG_W,CTDTMP,CTDTMP_FLAG_W,CTDSAL,CTDSAL_FLAG_W,CTDOXY,CTDOXY_FLAG_W,CTDRINKO,CTDRINKO_FLAG_W,CTDXMISS,CTDXMISS_FLAG_W,CTDFLUOR,CTDFLUOR_FLAG_W
DBAR,,ITS-90,,PSS-78,,UMOL/KG,,0-5VDC,,0-5VDC,,0-5VDC,
0.0,2,28.7299,2,35.8984,2,197.8682,2,1.348,1,4.5848,1,0.0388,1
2.0,2,28.7315,2,35.8986,2,197.8847,2,1.34,1,4.5835,1,0.0384,1
4.0,2,28.7315,2,35.8986,2,198.0906,2,1.3358,1,4.5844,1,0.0386,1
6.0,2,28.7319,2,35.8987,2,197.5795,2,1.3323,1,4.5843,1,0.0394,1
8.0,2,28.7321,2,35.8986,2,198.0128,2,1.3306,1,4.5847,1,0.0405,1
10.0,2,28.7331,2,35.8984,2,197.4039,2,1.328,1,4.5847,1,0.0421,1
12.0,2,28.7327,2,35.8984,2,197.4921,2,1.324,1,4.5844,1,0.0393,1
14.0,2,28.7331,2,35.8985,2,197.4014,2,1.3207,1,4.5845,1,0.0384,1
16.0,2,28.7342,2,35.8995,2,197.7752,2,1.3179,1,4.5842,1,0.0389,1
18.0,2,28.7363,2,35.9016,2,197.4298,2,1.3155,1,4.5839,1,0.0384,1
20.0,2,28.7368,2,35.9023,2,197.5242,2,1.3134,1,4.5842,1,0.039,1
22.0,2,28.7374,2,35.9024,2,197.8631,2,1.3107,1,4.5847,1,0.04,1
24.0,2,28.7377,2,35.9023,2,197.261,2,1.31,1,4.585,1,0.0401,1
26.0,2,28.7382,2,35.9019,2,197.4577,2,1.3106,1,4.5848,1,0.04,1
28.0,2,28.7384,2,35.9017,2,197.5167,2,1.3098,1,4.5848,1,0.0398,1
30.0,2,28.739,2,35.904,2,197.5302,2,1.3074,1,4.5852,1,0.0403,1
32.0,2,28.7402,2,35.9117,2,198.0506,2,1.303,1,4.586,1,0.041,1
34.0,2,28.7383,2,35.9294,2,197.6367,2,1.2994,1,4.5869,1,0.0411,1
36.0,2,28.728,2,35.9438,2,198.0426,2,1.2965,1,4.5877,1,0.0402,1
38.0,2,28.7274,2,35.9423,2,197.735,2,1.2946,1,4.5881,1,0.0407,1
40.0,2,28.7235,2,35.9536,2,197.5172,2,1.2923,1,4.59,1,0.0413,1
42.0,2,28.7205,2,35.9597,2,197.8179,2,1.291,1,4.5917,1,0.0409,1
44.0,2,28.7045,2,35.9959,2,197.935,2,1.2904,1,4.5895,1,0.0431,1
46.0,2,28.6966,2,36.0197,2,198.1461,2,1.2893,1,4.59,1,0.044,1
48.0,2,28.6632,2,36.0894,2,198.1626,2,1.2883,1,4.5888,1,0.0443,1
50.0,2,28.658,2,36.0972,2,198.9535,2,1.2871,1,4.5878,1,0.0447,1
52.0,2,28.6089,2,36.149,2,199.644,2,1.2865,1,4.5915,1,0.0438,1
54.0,2,28.6032,2,36.1507,2,199.9997,2,1.2865,1,4.5931,1,0.0432,1
56.0,2,28.4034,2,36.1677,2,200.5557,2,1.2862,1,4.5949,1,0.0435,1
58.0,2,28.3193,2,36.1545,2,201.4062,2,1.2868,1,4.5951,1,0.0448,1
60.0,2,28.0464,2,36.1277,2,200.5479,2,1.2865,1,4.5975,1,0.0461,1
62.0,2,27.9788,2,36.1187,2,199.0241,2,1.2863,1,4.5983,1,0.0465,1
64.0,2,27.8907,2,36.1076,2,194.4558,2,1.2851,1,4.5995,1,0.0481,1
66.0,2,27.8758,2,36.1195,2,192.9969,2,1.284,1,4.6,1,0.0486,1
68.0,2,27.8371,2,36.1343,2,192.1844,2,1.2821,1,4.6013,1,0.0497,1
70.0,2,27.8616,2,36.1596,2,192.3803,2,1.2803,1,4.602,1,0.0489,1
72.0,2,27.8239,2,36.1676,2,192.2654,2,1.2793,1,4.6026,1,0.0463,1
74.0,2,27.794,2,36.1763,2,192.2028,2,1.2804,1,4.603,1,0.0464,1
76.0,2,27.7988,2,36.175,2,191.9632,2,1.2828,1,4.6039,1,0.0461,1
78.0,2,27.7364,2,36.2,2,191.681,2,1.2839,1,4.6065,1,0.0481,1
80.0,2,27.721,2,36.2035,2,191.4629,2,1.2858,1,4.6075,1,0.0474,1
