CTD, 20190703ODFSIO
NUMBER_HEADERS = 11
EXPOCODE = 33RR20180918 
SECT_ID = GP15
STNNBR = 35
CASTNO = 2
DATE = 20181115
TIME = 1355
LATITUDE = -10.5002
LONGITUDE = -152.0002
INSTRUMENT_ID = 1281
DEPTH = 5224
CTDPRS,CTDPRS_FLAG_W,CTDTMP,CTDTMP_FLAG_W,CTDSAL,CTDSAL_FLAG_W,CTDOXY,CTDOXY_FLAG_W,CTDXMISS,CTDXMISS_FLAG_W,CTDFLUOR,CTDFLUOR_FLAG_W,CTDRINKO,CTDRINKO_FLAG_W
DBAR,,ITS-90,,PSS-78,,UMOL/KG,,0-5VDC,,0-5VDC,,0-5VDC,
0.0,6,28.7375,6,35.8937,6,193.8429,6,4.6413,6,0.0047,6,-999,9
2.0,6,28.7375,6,35.8937,6,193.8429,6,4.6413,6,0.0047,6,-999,9
4.0,6,28.7375,6,35.8937,6,193.8429,6,4.6413,6,0.0047,6,-999,9
6.0,2,28.7358,2,35.8952,2,195.6049,2,4.6395,1,0.0056,1,-999,9
8.0,2,28.7376,2,35.907,2,196.3446,2,4.6414,1,0.005,1,-999,9
10.0,2,28.7394,2,35.9025,2,196.0222,2,4.6418,1,0.0049,1,-999,9
12.0,2,28.7413,2,35.9544,2,196.6267,2,4.6391,1,0.005,1,-999,9
14.0,2,28.7361,2,35.9615,2,196.3915,2,4.6393,1,0.0051,1,-999,9
16.0,2,28.7321,2,35.9626,2,196.8683,2,4.6388,1,0.0049,1,-999,9
18.0,2,28.7274,2,35.9628,2,196.4297,2,4.6399,1,0.0052,1,-999,9
20.0,2,28.7262,2,35.9632,2,196.356,2,4.6401,1,0.0054,1,-999,9
22.0,2,28.7259,2,35.9632,2,196.1147,2,4.6395,1,0.0053,1,-999,9
24.0,2,28.7243,2,35.9637,2,196.8644,2,4.6413,1,0.0051,1,-999,9
26.0,2,28.7228,2,35.964,2,196.7744,2,4.6411,1,0.0052,1,-999,9
28.0,2,28.7265,2,35.9489,2,196.3996,2,4.6409,1,0.0055,1,-999,9
30.0,2,28.7247,2,35.9499,2,196.4112,2,4.6416,1,0.006,1,-999,9
32.0,2,28.7204,2,35.9646,2,196.7461,2,4.6411,1,0.0059,1,-999,9
34.0,2,28.7206,2,35.9653,2,196.4741,2,4.6416,1,0.0061,1,-999,9
36.0,2,28.7191,2,35.9656,2,196.4108,2,4.6404,1,0.0061,1,-999,9
38.0,2,28.716,2,35.9659,2,196.4939,2,4.6424,1,0.006,1,-999,9
40.0,2,28.7128,2,35.9657,2,196.3981,2,4.6429,1,0.0061,1,-999,9
42.0,2,28.71,2,35.9655,2,196.7312,2,4.6429,1,0.0065,1,-999,9
44.0,2,28.7067,2,35.9655,2,196.732,2,4.644,1,0.0063,1,-999,9
46.0,2,28.7027,2,35.9665,2,196.4991,2,4.6447,1,0.0072,1,-999,9
48.0,2,28.6984,2,35.9669,2,196.1073,2,4.6458,1,0.0069,1,-999,9
50.0,2,28.689,2,35.9755,2,196.1657,2,4.6459,1,0.0064,1,-999,9
52.0,2,28.6644,2,36.0092,2,196.372,2,4.6454,1,0.0071,1,-999,9
54.0,2,28.5804,2,36.0796,2,197.037,2,4.6423,1,0.0081,1,-999,9
56.0,2,28.4163,2,36.1049,2,198.3964,2,4.6409,1,0.0099,1,-999,9
58.0,2,28.2567,2,36.0739,2,199.264,2,4.6413,1,0.0096,1,-999,9
60.0,2,28.1343,2,36.0722,2,199.089,2,4.6431,1,0.0095,1,-999,9
62.0,2,28.1263,2,36.0783,2,197.572,2,4.646,1,0.0123,1,-999,9
64.0,2,28.0725,2,36.0904,2,197.2383,2,4.6465,1,0.0098,1,-999,9
66.0,2,28.0524,2,36.1134,2,196.0656,2,4.6489,1,0.01,1,-999,9
68.0,2,28.0557,2,36.1438,2,195.8536,2,4.649,1,0.01,1,-999,9
70.0,2,28.0281,2,36.161,2,196.7504,2,4.6501,1,0.0103,1,-999,9
72.0,2,28.0104,2,36.1766,2,196.4861,2,4.6508,1,0.0103,1,-999,9
74.0,2,27.9593,2,36.1981,2,197.0436,2,4.6524,1,0.01,1,-999,9
76.0,2,27.9301,2,36.2077,2,196.4847,2,4.6533,1,0.0106,1,-999,9
78.0,2,27.876,2,36.2085,2,195.3899,2,4.653,1,0.0111,1,-999,9
80.0,2,27.8576,2,36.2206,2,194.6178,2,4.6535,1,0.0115,1,-999,9
82.0,2,27.7724,2,36.211,2,194.0494,2,4.6556,1,0.0116,1,-999,9
84.0,2,27.7036,2,36.2076,2,191.2416,2,4.6565,1,0.012,1,-999,9
86.0,2,27.705,2,36.2209,2,190.2776,2,4.6568,1,0.0121,1,-999,9
88.0,2,27.6993,2,36.2237,2,190.5746,2,4.6571,1,0.0116,1,-999,9
90.0,2,27.655,2,36.2363,2,190.8409,2,4.6566,1,0.0127,1,-999,9
92.0,2,27.6047,2,36.2542,2,190.2547,2,4.6595,1,0.0149,1,-999,9
94.0,2,27.5714,2,36.2633,2,189.4724,2,4.6614,1,0.0121,1,-999,9
96.0,2,27.4996,2,36.275,2,188.5951,2,4.6627,1,0.0119,1,-999,9
98.0,2,27.4405,2,36.2775,2,186.1192,2,4.6648,1,0.0128,1,-999,9
100.0,2,27.3018,2,36.2823,2,185.2832,2,4.6665,1,0.011,1,-999,9
