CTD, 20190703ODFSIO
NUMBER_HEADERS = 11
EXPOCODE = 33RR20180918 
SECT_ID = GP15
STNNBR = 33
CASTNO = 2
DATE = 20181112
TIME = 2002
LATITUDE = -5.0005
LONGITUDE = -152.0006
INSTRUMENT_ID = 1281
DEPTH = 5423
CTDPRS,CTDPRS_FLAG_W,CTDTMP,CTDTMP_FLAG_W,CTDSAL,CTDSAL_FLAG_W,CTDOXY,CTDOXY_FLAG_W,CTDXMISS,CTDXMISS_FLAG_W,CTDFLUOR,CTDFLUOR_FLAG_W,CTDRINKO,CTDRINKO_FLAG_W
DBAR,,ITS-90,,PSS-78,,UMOL/KG,,0-5VDC,,0-5VDC,,0-5VDC,
0.0,2,28.0411,6,35.5299,6,199.5523,6,4.6462,6,0.0037,6,-999,9
2.0,2,28.0411,6,35.5299,6,199.5523,6,4.6462,6,0.0037,6,-999,9
4.0,2,28.0411,6,35.5299,6,199.5523,6,4.6462,6,0.0037,6,-999,9
6.0,2,28.0411,6,35.5299,6,199.5523,6,4.6462,6,0.0037,6,-999,9
8.0,2,28.0411,2,35.5299,2,199.5523,2,4.6462,1,0.0037,1,-999,9
10.0,2,28.0163,2,35.5286,2,200.4922,2,4.6462,1,0.0037,1,-999,9
12.0,2,27.9972,2,35.5275,2,200.9667,2,4.6431,1,0.0038,1,-999,9
14.0,2,27.9704,2,35.5263,2,200.6578,2,4.6416,1,0.0037,1,-999,9
16.0,2,27.9688,2,35.5261,2,201.7928,2,4.6422,1,0.0037,1,-999,9
18.0,2,27.9402,2,35.5245,2,200.8648,2,4.6418,1,0.0037,1,-999,9
20.0,2,27.9024,2,35.5229,2,201.3183,2,4.6396,1,0.0045,1,-999,9
22.0,2,27.8792,2,35.5217,2,202.662,2,4.6369,1,0.0047,1,-999,9
24.0,2,27.8658,2,35.5205,2,202.1502,2,4.6371,1,0.0048,1,-999,9
26.0,2,27.8587,2,35.5193,2,202.9602,2,4.6368,1,0.0048,1,-999,9
28.0,2,27.8517,2,35.5183,2,202.9273,2,4.6354,1,0.0052,1,-999,9
30.0,2,27.8472,2,35.5177,2,202.3552,2,4.636,1,0.0056,1,-999,9
32.0,2,27.8422,2,35.5174,2,203.2636,2,4.6347,1,0.0061,1,-999,9
34.0,2,27.8356,2,35.5167,2,202.7958,2,4.6334,1,0.0064,1,-999,9
36.0,2,27.8294,2,35.5157,2,203.1038,2,4.6334,1,0.006,1,-999,9
38.0,2,27.8232,2,35.5148,2,203.5041,2,4.6332,1,0.0062,1,-999,9
40.0,2,27.809,2,35.5119,2,203.0064,2,4.6336,1,0.0064,1,-999,9
42.0,2,27.7962,2,35.5093,2,203.7124,2,4.6325,1,0.0071,1,-999,9
44.0,2,27.7859,2,35.5071,2,203.1382,2,4.6313,1,0.0074,1,-999,9
46.0,2,27.7713,2,35.5045,2,203.1753,2,4.6314,1,0.0074,1,-999,9
48.0,2,27.7641,2,35.503,2,203.8281,2,4.6322,1,0.0075,1,-999,9
50.0,2,27.7479,2,35.4996,2,203.6129,2,4.6322,1,0.0081,1,-999,9
52.0,2,27.7229,2,35.4939,2,203.2784,2,4.6308,1,0.0088,1,-999,9
54.0,2,27.7125,2,35.4911,2,204.0195,2,4.6291,1,0.0091,1,-999,9
56.0,2,27.67,2,35.4838,2,203.4713,2,4.6288,1,0.0095,1,-999,9
58.0,2,27.6174,2,35.4796,2,203.5215,2,4.6279,1,0.0104,1,-999,9
60.0,2,27.5977,2,35.4783,2,203.2312,2,4.6296,1,0.0107,1,-999,9
62.0,2,27.5742,2,35.4771,2,202.9595,2,4.6327,1,0.0109,1,-999,9
64.0,2,27.4869,2,35.4715,2,203.174,2,4.6325,1,0.0119,1,-999,9
66.0,2,27.2969,2,35.4524,2,202.3925,2,4.6296,1,0.0138,1,-999,9
68.0,2,27.1645,2,35.4379,2,201.4211,2,4.6254,1,0.0148,1,-999,9
70.0,2,27.1093,2,35.4277,2,200.9171,2,4.6329,1,0.0164,1,-999,9
72.0,2,27.0139,2,35.4102,2,200.5583,2,4.6342,1,0.0171,1,-999,9
74.0,2,26.8502,2,35.3849,2,199.2852,2,4.634,1,0.0164,1,-999,9
76.0,2,26.7743,2,35.3699,2,199.0698,2,4.6346,1,0.0158,1,-999,9
78.0,2,26.7039,2,35.3561,2,198.2813,2,4.6394,1,0.0156,1,-999,9
80.0,2,26.6398,2,35.3467,2,197.7226,2,4.6415,1,0.0163,1,-999,9
82.0,2,26.6362,2,35.3466,2,197.506,2,4.6426,1,0.0159,1,-999,9
84.0,2,26.6264,2,35.3492,2,196.9857,2,4.6459,1,0.0166,1,-999,9
86.0,2,26.6197,2,35.352,2,197.0681,2,4.6495,1,0.0148,1,-999,9
88.0,2,26.6034,2,35.3515,2,196.3653,2,4.6541,1,0.0154,1,-999,9
90.0,2,26.6002,2,35.3534,2,195.5008,2,4.6574,1,0.0148,1,-999,9
92.0,2,26.6013,2,35.3557,2,195.2814,2,4.6595,1,0.014,1,-999,9
94.0,2,26.6029,2,35.3565,2,195.2933,2,4.6604,1,0.0137,1,-999,9
96.0,2,26.609,2,35.3604,2,195.4364,2,4.6615,1,0.0135,1,-999,9
98.0,2,26.6096,2,35.3605,2,194.9914,2,4.6625,1,0.0143,1,-999,9
100.0,2,26.6105,2,35.3604,2,195.345,2,4.6631,1,0.0146,1,-999,9
102.0,2,26.6188,2,35.3677,2,194.7893,2,4.6637,1,0.0129,1,-999,9
104.0,2,26.6297,2,35.3767,2,195.1295,2,4.6656,1,0.013,1,-999,9
106.0,2,26.6333,2,35.3798,2,194.8169,2,4.6665,1,0.013,1,-999,9
108.0,2,26.6368,2,35.3827,2,195.2131,2,4.6672,1,0.0122,1,-999,9
110.0,2,26.6402,2,35.3864,2,195.3771,2,4.6683,1,0.0115,1,-999,9
112.0,2,26.6341,2,35.3897,2,195.0973,2,4.6708,1,0.0116,1,-999,9
114.0,2,26.6107,2,35.3891,2,193.6642,2,4.6728,1,0.0113,1,-999,9
116.0,2,26.5826,2,35.3873,2,193.624,2,4.6739,1,0.0098,1,-999,9
118.0,2,26.5196,2,35.3872,2,192.9177,2,4.6749,1,0.0103,1,-999,9
120.0,2,26.4483,2,35.3994,2,191.171,2,4.6771,1,0.0094,1,-999,9
122.0,2,26.4209,2,35.4139,2,190.5093,2,4.6782,1,0.0083,1,-999,9
124.0,2,26.382,2,35.4271,2,190.5744,2,4.6789,1,0.0086,1,-999,9
126.0,2,26.222,2,35.4768,2,187.9707,2,4.6706,1,0.0087,1,-999,9
128.0,2,26.0905,2,35.5313,2,184.9286,2,4.6759,1,0.0075,1,-999,9
130.0,2,26.0071,2,35.5678,2,184.342,2,4.6821,1,0.0069,1,-999,9
