CTD, 20190703ODFSIO
NUMBER_HEADERS = 11
EXPOCODE = 33RR20180918 
SECT_ID = GP15
STNNBR = 6
CASTNO = 6
DATE = 20181001
TIME = 1946
LATITUDE = 52.0003
LONGITUDE = -151.9996
INSTRUMENT_ID = 1281
DEPTH = 5214
CTDPRS,CTDPRS_FLAG_W,CTDTMP,CTDTMP_FLAG_W,CTDSAL,CTDSAL_FLAG_W,CTDOXY,CTDOXY_FLAG_W,CTDXMISS,CTDXMISS_FLAG_W,CTDFLUOR,CTDFLUOR_FLAG_W,CTDRINKO,CTDRINKO_FLAG_W
DBAR,,ITS-90,,PSS-78,,UMOL/KG,,0-5VDC,,0-5VDC,,0-5VDC,
0.0,2,13.0613,6,32.3793,6,261.6446,6,4.4946,6,0.0107,6,-999,9
2.0,2,13.0613,6,32.3793,6,261.6446,6,4.4946,6,0.0107,6,-999,9
4.0,2,13.0613,6,32.3793,6,261.6446,6,4.4946,6,0.0107,6,-999,9
6.0,2,13.0613,2,32.3793,2,261.6446,2,4.4946,1,0.0107,1,-999,9
8.0,2,13.0618,2,32.3794,2,263.2312,2,4.4955,1,0.0115,1,-999,9
10.0,2,13.061,2,32.3793,2,263.3056,2,4.4973,1,0.0127,1,-999,9
12.0,2,13.0611,2,32.3793,2,263.3264,2,4.4971,1,0.0153,1,-999,9
14.0,2,13.0627,2,32.3794,2,263.1917,2,4.4976,1,0.017,1,-999,9
16.0,2,13.0604,2,32.3794,2,263.5996,2,4.4985,1,0.0186,1,-999,9
18.0,2,13.0596,2,32.3793,2,263.4156,2,4.4979,1,0.0212,1,-999,9
20.0,2,13.0597,2,32.3794,2,263.483,2,4.4981,1,0.025,1,-999,9
22.0,2,13.05,2,32.3797,2,264.1497,2,4.4982,1,0.0278,1,-999,9
24.0,2,13.0234,2,32.3805,2,266.2555,2,4.4955,1,0.0304,1,-999,9
26.0,2,13.0031,2,32.3818,2,267.7511,2,4.4937,1,0.0336,1,-999,9
28.0,2,12.9972,2,32.3824,2,268.2758,2,4.4921,1,0.037,1,-999,9
30.0,2,12.9948,2,32.3827,2,268.2871,2,4.4956,1,0.0399,1,-999,9
32.0,2,12.8826,2,32.3807,2,276.2102,2,4.497,1,0.0394,1,-999,9
34.0,2,11.4057,2,32.4299,2,353.4805,3,4.5214,1,0.0279,1,-999,9
36.0,2,9.8,2,32.5189,2,377.7318,3,4.5476,1,0.0239,1,-999,9
38.0,2,8.5009,2,32.5786,2,377.6298,3,4.573,1,0.0202,1,-999,9
40.0,2,7.8066,2,32.6035,2,372.7202,3,4.5846,1,0.0191,1,-999,9
42.0,2,7.2668,2,32.6195,2,366.291,3,4.5853,1,0.0167,1,-999,9
44.0,2,7.0067,2,32.6288,2,360.5339,3,4.5947,1,0.0164,1,-999,9
46.0,2,6.6476,2,32.6324,2,354.3905,3,4.5976,1,0.0144,1,-999,9
48.0,2,6.3759,2,32.646,2,343.9142,3,4.6077,1,0.0137,1,-999,9
50.0,2,6.1794,2,32.6443,2,338.0267,3,4.6132,1,0.0121,1,-999,9
52.0,2,5.9893,2,32.6526,2,332.2558,3,4.6234,1,0.0105,1,-999,9
54.0,2,5.9545,2,32.6491,2,329.4743,3,4.6284,1,0.0105,1,-999,9
56.0,2,5.8289,2,32.6484,2,326.0259,3,4.6323,1,0.0092,1,-999,9
58.0,2,5.7369,2,32.651,2,322.8991,2,4.6357,1,0.0098,1,-999,9
60.0,2,5.6853,2,32.6494,2,320.0388,2,4.6393,1,0.0104,1,-999,9
62.0,2,5.621,2,32.6492,2,317.7742,2,4.6434,1,0.0085,1,-999,9
64.0,2,5.5868,2,32.6503,2,315.8292,2,4.6463,1,0.0087,1,-999,9
66.0,2,5.4993,2,32.6534,2,313.1084,2,4.6501,1,0.0081,1,-999,9
68.0,2,5.448,2,32.6561,2,311.0686,2,4.6547,1,0.0072,1,-999,9
70.0,2,5.4134,2,32.6575,2,309.267,2,4.6563,1,0.0078,1,-999,9
72.0,2,5.3864,2,32.6576,2,307.4658,2,4.658,1,0.0069,1,-999,9
74.0,2,5.3312,2,32.6604,2,305.7845,2,4.6617,1,0.0067,1,-999,9
76.0,2,5.3083,2,32.6611,2,304.6312,2,4.6631,1,0.0062,1,-999,9
78.0,2,5.2974,2,32.6611,2,303.9212,2,4.6638,1,0.0061,1,-999,9
80.0,2,5.2889,2,32.6611,2,303.4059,2,4.6644,1,0.0063,1,-999,9
82.0,2,5.2765,2,32.6617,2,303.0571,2,4.6651,1,0.0057,1,-999,9
84.0,2,5.2495,2,32.664,2,302.4595,2,4.6661,1,0.0064,1,-999,9
86.0,2,5.1865,2,32.6705,2,300.6649,2,4.6676,1,0.0059,1,-999,9
88.0,2,5.102,2,32.6808,2,298.15,2,4.6693,1,0.005,1,-999,9
90.0,2,4.9945,2,32.7006,2,294.4071,2,4.6722,1,0.005,1,-999,9
92.0,2,4.9388,2,32.7102,2,291.9806,2,4.6741,1,0.0046,1,-999,9
94.0,2,4.8788,2,32.7224,2,290.5456,2,4.6751,1,0.0044,1,-999,9
96.0,2,4.7736,2,32.74,2,287.1647,2,4.6763,1,0.0044,1,-999,9
98.0,2,4.7773,2,32.7418,2,284.3156,2,4.6765,1,0.0046,1,-999,9
100.0,2,4.7333,2,32.7583,2,282.1378,2,4.6777,1,0.004,1,-999,9
102.0,2,4.7121,2,32.7679,2,279.4899,2,4.6786,1,0.0039,1,-999,9
104.0,2,4.6676,2,32.7726,2,276.4816,2,4.6795,1,0.0042,1,-999,9
106.0,2,4.6426,2,32.7772,2,274.6528,2,4.6797,1,0.0038,1,-999,9
108.0,2,4.5978,2,32.7987,2,274.6099,2,4.679,1,0.0035,1,-999,9
110.0,2,4.4899,2,32.8546,2,272.4079,2,4.6806,1,0.0031,1,-999,9
112.0,2,4.4098,2,32.902,2,266.7258,2,4.6816,1,0.0028,1,-999,9
114.0,2,4.3324,2,32.9445,2,256.4048,2,4.683,1,0.0026,1,-999,9
116.0,2,4.2865,2,32.9716,2,248.0691,2,4.6834,1,0.0024,1,-999,9
118.0,2,4.2065,2,33.0171,2,238.3029,2,4.6827,1,0.0024,1,-999,9
120.0,2,4.1083,2,33.0722,2,228.7307,2,4.6844,1,0.0023,1,-999,9
122.0,2,4.0609,2,33.1061,2,225.7137,2,4.6852,1,0.0024,1,-999,9
124.0,2,4.0001,2,33.159,2,220.2858,2,4.6856,1,0.0022,1,-999,9
126.0,2,3.9621,2,33.1903,2,211.778,2,4.6845,1,0.0022,1,-999,9
128.0,2,3.9416,2,33.2146,2,197.7176,2,4.6855,1,0.0021,1,-999,9
130.0,2,3.8719,2,33.2702,2,190.666,2,4.6853,1,0.0021,1,-999,9
132.0,2,3.8502,2,33.286,2,186.2636,2,4.6852,1,0.0022,1,-999,9
134.0,2,3.8243,2,33.3087,2,177.0393,2,4.6856,1,0.002,1,-999,9
136.0,2,3.7275,2,33.3959,2,171.6372,2,4.6851,1,0.0021,1,-999,9
138.0,2,3.6901,2,33.4264,2,165.1068,2,4.6854,1,0.0018,1,-999,9
