CTD,20190703ODFSIO
NUMBER_HEADERS = 11 
EXPOCODE = 33RR20180918 
SECT_ID = GP15
STNNBR = 34
CASTNO = 3
DATE = 20181114
TIME = 2029
LATITUDE = -7.5001
LONGITUDE = -152.0002
INSTRUMENT_ID = 1281
DEPTH = 5052
CTDPRS,CTDPRS_FLAG_W,CTDTMP,CTDTMP_FLAG_W,CTDSAL,CTDSAL_FLAG_W,CTDOXY,CTDOXY_FLAG_W,CTDRINKO,CTDRINKO_FLAG_W,CTDXMISS,CTDXMISS_FLAG_W,CTDFLUOR,CTDFLUOR_FLAG_W
DBAR,,ITS-90,,PSS-78,,UMOL/KG,,0-5VDC,,0-5VDC,,0-5VDC,
0.0,2,28.6218,2,35.6556,2,198.2807,2,1.3053,1,4.5716,1,0.0336,1
2.0,2,28.619,2,35.6552,2,197.4219,2,1.3034,1,4.572,1,0.0335,1
4.0,2,28.6179,2,35.6549,2,198.5665,2,1.3015,1,4.5731,1,0.0339,1
6.0,2,28.6121,2,35.6537,2,197.5045,2,1.3034,1,4.5728,1,0.0339,1
8.0,2,28.6037,2,35.6525,2,198.4876,2,1.3066,1,4.5716,1,0.0346,1
10.0,2,28.5984,2,35.6518,2,198.1627,2,1.3075,1,4.5719,1,0.0356,1
12.0,2,28.5754,2,35.6491,2,198.4765,2,1.3071,1,4.5706,1,0.0352,1
14.0,2,28.5741,2,35.6487,2,198.1613,2,1.3062,1,4.57,1,0.0357,1
16.0,2,28.5252,2,35.6434,2,198.9929,2,1.3048,1,4.5683,1,0.0379,1
18.0,2,28.4862,2,35.6405,2,198.7814,2,1.3035,1,4.5643,1,0.0401,1
20.0,2,28.4644,2,35.6394,2,199.497,2,1.3023,1,4.5625,1,0.0412,1
22.0,2,28.4619,2,35.6386,2,199.0537,2,1.3006,1,4.5636,1,0.0408,1
24.0,2,28.4589,2,35.6377,2,199.1842,2,1.2988,1,4.5649,1,0.0407,1
26.0,2,28.4568,2,35.6384,2,199.6201,2,1.2966,1,4.5644,1,0.0418,1
28.0,2,28.4566,2,35.6398,2,199.2478,2,1.295,1,4.5638,1,0.0442,1
30.0,2,28.4526,2,35.639,2,199.3492,2,1.2929,1,4.5649,1,0.0426,1
32.0,2,28.449,2,35.638,2,199.2397,2,1.2913,1,4.5662,1,0.0439,1
34.0,2,28.4483,2,35.6378,2,198.7923,2,1.2898,1,4.5664,1,0.043,1
36.0,2,28.4459,2,35.6376,2,199.4156,2,1.2889,1,4.5677,1,0.0448,1
38.0,2,28.4449,2,35.6376,2,198.7375,2,1.2881,1,4.5676,1,0.0448,1
40.0,2,28.4438,2,35.6379,2,198.7372,2,1.2873,1,4.5696,1,0.0453,1
42.0,2,28.4418,2,35.6376,2,198.4046,2,1.2867,1,4.5694,1,0.0461,1
44.0,2,28.4419,2,35.6376,2,199.1971,2,1.2861,1,4.5702,1,0.0464,1
46.0,2,28.4413,2,35.6377,2,198.3359,2,1.2854,1,4.5714,1,0.0481,1
48.0,2,28.4408,2,35.6376,2,198.9608,2,1.2848,1,4.5715,1,0.0487,1
50.0,2,28.4376,2,35.6371,2,198.468,2,1.2842,1,4.5714,1,0.0496,1
52.0,2,28.4357,2,35.6368,2,197.8586,2,1.2834,1,4.5745,1,0.0496,1
54.0,2,28.4336,2,35.6365,2,198.6263,2,1.2828,1,4.5765,1,0.0485,1
56.0,2,28.4313,2,35.6364,2,198.0632,2,1.282,1,4.5787,1,0.0495,1
58.0,2,28.4276,2,35.6355,2,198.3204,2,1.2811,1,4.5779,1,0.0492,1
60.0,2,28.4249,2,35.6347,2,197.7885,2,1.2802,1,4.5802,1,0.0499,1
62.0,2,28.4204,2,35.6338,2,197.3756,2,1.2795,1,4.5833,1,0.0498,1
64.0,2,28.4176,2,35.6334,2,197.9114,2,1.2786,1,4.5829,1,0.0513,1
66.0,2,28.4121,2,35.6327,2,198.0424,2,1.278,1,4.5834,1,0.0505,1
68.0,2,28.3935,2,35.6312,2,196.9242,2,1.2772,1,4.5856,1,0.0506,1
70.0,2,28.3534,2,35.6411,2,196.4051,2,1.2763,1,4.5871,1,0.0519,1
72.0,2,28.3118,2,35.6697,2,195.0514,2,1.2755,1,4.5921,1,0.0565,1
74.0,2,28.2864,2,35.6984,2,194.2391,2,1.2753,1,4.5986,1,0.053,1
76.0,2,28.2803,2,35.7055,2,194.2822,2,1.2752,1,4.5978,1,0.0548,1
78.0,2,28.2745,2,35.7117,2,193.8632,2,1.2757,1,4.6021,1,0.0532,1
80.0,2,28.2708,2,35.7188,2,193.6192,2,1.276,1,4.6047,1,0.0528,1
82.0,2,28.2713,2,35.7217,2,193.4425,2,1.2767,1,4.6061,1,0.0506,1
84.0,2,28.2871,2,35.7456,2,193.8369,2,1.2775,1,4.6061,1,0.0512,1
86.0,2,28.3155,2,35.7967,2,193.9626,2,1.2784,1,4.6065,1,0.0527,1
88.0,2,28.3342,2,35.8366,2,192.876,2,1.2795,1,4.6063,1,0.0507,1
90.0,2,28.3503,2,35.8649,2,193.8562,2,1.2814,1,4.6066,1,0.0493,1
92.0,2,28.3637,2,35.887,2,193.0643,2,1.2824,1,4.6079,1,0.049,1
94.0,2,28.3669,2,35.9111,2,193.3563,2,1.2837,1,4.6089,1,0.0477,1
96.0,2,28.3266,2,35.9621,2,192.432,2,1.285,1,4.61,1,0.0454,1
