CTD,20190703ODFSIO
NUMBER_HEADERS = 11 
EXPOCODE = 33RR20180918 
SECT_ID = GP15
STNNBR = 16
CASTNO = 3
DATE = 20181016
TIME = 1038
LATITUDE = 26.9997
LONGITUDE = -152.0000
INSTRUMENT_ID = 1281
DEPTH = 5472
CTDPRS,CTDPRS_FLAG_W,CTDTMP,CTDTMP_FLAG_W,CTDSAL,CTDSAL_FLAG_W,CTDOXY,CTDOXY_FLAG_W,CTDRINKO,CTDRINKO_FLAG_W,CTDXMISS,CTDXMISS_FLAG_W,CTDFLUOR,CTDFLUOR_FLAG_W
DBAR,,ITS-90,,PSS-78,,UMOL/KG,,0-5VDC,,0-5VDC,,0-5VDC,
0.0,2,24.4066,2,35.4318,2,209.7569,2,1.409,1,4.6403,1,0.0183,1
2.0,2,24.4052,2,35.4317,2,209.7093,2,1.4093,1,4.6213,1,0.0184,1
4.0,2,24.4075,2,35.4315,2,209.658,2,1.4086,1,4.6158,1,0.0183,1
6.0,2,24.4078,2,35.4314,2,210.2971,2,1.408,1,4.5959,1,0.0183,1
8.0,2,24.4054,2,35.4317,2,209.9516,2,1.406,1,4.5884,1,0.0183,1
10.0,2,24.4023,2,35.4318,2,210.2257,2,1.4029,1,4.5773,1,0.0183,1
12.0,2,24.4072,2,35.4316,2,211.2524,2,1.3983,1,4.5689,1,0.0183,1
14.0,2,24.4112,2,35.4315,2,210.8753,2,1.3919,1,4.5685,1,0.0183,1
16.0,2,24.4118,2,35.4317,2,210.6414,2,1.3866,1,4.5652,1,0.0183,1
18.0,2,24.4122,2,35.4317,2,210.6929,2,1.3814,1,4.5625,1,0.0183,1
20.0,2,24.4115,2,35.4317,2,211.1805,2,1.3769,1,4.5703,1,0.0183,1
22.0,2,24.4111,2,35.4315,2,210.6656,2,1.3738,1,4.5733,1,0.0183,1
24.0,2,24.4115,2,35.4315,2,210.9482,2,1.3712,1,4.5836,1,0.0184,1
26.0,2,24.4111,2,35.4314,2,210.8942,2,1.3698,1,4.5721,1,0.0186,1
28.0,2,24.4116,2,35.4316,2,211.2045,2,1.3679,1,4.5822,1,0.0183,1
30.0,2,24.4119,2,35.4316,2,210.9949,2,1.3664,1,4.5802,1,0.0183,1
32.0,2,24.411,2,35.4315,2,210.8709,2,1.3642,1,4.5806,1,0.0184,1
34.0,2,24.413,2,35.4317,2,210.6877,2,1.362,1,4.5822,1,0.0183,1
36.0,2,24.4137,2,35.4318,2,210.3929,2,1.3602,1,4.5795,1,0.0183,1
38.0,2,24.4143,2,35.4318,2,210.4561,2,1.3582,1,4.5811,1,0.0183,1
40.0,2,24.4145,2,35.4317,2,210.6388,2,1.3558,1,4.5732,1,0.0186,1
42.0,2,24.4139,2,35.4316,2,209.9106,2,1.3528,1,4.6404,1,0.0183,1
44.0,2,24.4126,2,35.4312,2,210.8227,2,1.3506,1,4.6402,1,0.0183,1
46.0,2,24.4105,2,35.431,2,210.6245,2,1.3484,1,4.6404,1,0.0183,1
48.0,2,24.4138,2,35.4312,2,210.6431,2,1.3461,1,4.6407,1,0.0186,1
50.0,2,24.4151,2,35.4311,2,210.1427,2,1.3436,1,4.6403,1,0.0183,1
52.0,2,24.4163,2,35.4313,2,210.6291,2,1.3418,1,4.6402,1,0.0183,1
54.0,2,24.4144,2,35.431,2,210.1924,2,1.34,1,4.6411,1,0.0183,1
56.0,2,24.3985,2,35.4285,2,211.0105,2,1.3387,1,4.6404,1,0.0183,1
58.0,2,24.3937,2,35.4276,2,211.3824,2,1.3373,1,4.6402,1,0.0183,1
60.0,2,24.3379,2,35.4192,2,211.2035,2,1.3362,1,4.6395,1,0.0185,1
62.0,2,23.8172,2,35.3616,2,213.9854,2,1.336,1,4.6319,1,0.0209,1
64.0,2,22.1795,2,35.2121,2,226.8762,2,1.3357,1,4.6289,1,0.0214,1
66.0,2,21.9833,2,35.1953,2,231.8521,2,1.3354,1,4.6303,1,0.022,1
68.0,2,21.3107,2,35.1626,2,234.0509,2,1.3355,1,4.6304,1,0.0223,1
70.0,2,21.2255,2,35.1547,2,234.8957,2,1.3361,1,4.6319,1,0.0242,1
72.0,2,21.0575,2,35.1417,2,235.0766,2,1.3378,1,4.6316,1,0.0237,1
74.0,2,20.8278,2,35.1312,2,235.6176,2,1.3407,1,4.6341,1,0.0253,1
76.0,2,20.7435,2,35.1246,2,235.7746,2,1.3431,1,4.6349,1,0.0258,1
78.0,2,20.4956,2,35.1153,2,235.1784,2,1.345,1,4.6368,1,0.0252,1
80.0,2,20.3304,2,35.1065,2,233.6923,2,1.3474,1,4.639,1,0.027,1
82.0,2,20.1444,2,35.0953,2,232.1741,2,1.3509,1,4.642,1,0.027,1
84.0,2,19.9864,2,35.0863,2,231.9392,2,1.3554,1,4.6429,1,0.028,1
86.0,2,19.8731,2,35.0788,2,230.6023,2,1.3568,1,4.6443,1,0.0281,1
88.0,2,19.772,2,35.0692,2,231.0915,2,1.3596,1,4.6443,1,0.0313,1
90.0,2,19.592,2,35.0529,2,229.3061,2,1.3631,1,4.6427,1,0.0346,1
92.0,2,19.5308,2,35.0458,2,227.7543,2,1.3667,1,4.6419,1,0.0373,1
94.0,2,19.4944,2,35.0423,2,228.0702,2,1.3682,1,4.6413,1,0.0377,1
96.0,2,19.4305,2,35.0373,2,227.4431,2,1.3694,1,4.6402,1,0.0406,1
98.0,2,19.2889,2,35.0243,2,226.3385,2,1.3707,1,4.638,1,0.0443,1
100.0,2,19.2137,2,35.0153,2,225.0313,2,1.3729,1,4.6399,1,0.044,1
102.0,2,19.1433,2,35.0098,2,223.9768,2,1.3719,1,4.6402,1,0.0434,1
104.0,2,19.0941,2,35.004,2,223.6235,2,1.3714,1,4.6407,1,0.0439,1
106.0,2,18.9699,2,34.9924,2,222.8726,2,1.3703,1,4.6418,1,0.0397,1
108.0,2,18.8897,2,34.9833,2,222.0032,2,1.3701,1,4.6441,1,0.0383,1
