CTD, 20190703ODFSIO
NUMBER_HEADERS = 11
EXPOCODE = 33RR20180918 
SECT_ID = GP15
STNNBR = 29
CASTNO = 2
DATE = 20181110
TIME = 0003
LATITUDE = -0.0000
LONGITUDE = -151.9993
INSTRUMENT_ID = 1281
DEPTH = 4438
CTDPRS,CTDPRS_FLAG_W,CTDTMP,CTDTMP_FLAG_W,CTDSAL,CTDSAL_FLAG_W,CTDOXY,CTDOXY_FLAG_W,CTDXMISS,CTDXMISS_FLAG_W,CTDFLUOR,CTDFLUOR_FLAG_W,CTDRINKO,CTDRINKO_FLAG_W
DBAR,,ITS-90,,PSS-78,,UMOL/KG,,0-5VDC,,0-5VDC,,0-5VDC,
0.0,2,27.5041,6,35.2536,6,196.4609,6,4.0,6,0.0,6,-999,9
2.0,2,27.5041,6,35.2536,6,196.4609,6,4.0,6,0.0,6,-999,9
4.0,2,27.5041,6,35.2536,6,196.4609,6,4.0,6,0.0,6,-999,9
6.0,2,27.5041,6,35.2536,6,196.4609,6,4.0,6,0.0,6,-999,9
8.0,2,27.5041,6,35.2536,6,196.4609,6,4.0,6,0.0,6,-999,9
10.0,2,27.5041,6,35.2536,6,196.4609,6,4.0,6,0.0,6,-999,9
12.0,2,27.5041,2,35.2536,2,196.4609,2,4.0,1,0.0,1,-999,9
14.0,2,27.5041,2,35.253,2,196.176,2,4.0,1,0.0,1,-999,9
16.0,2,27.5041,2,35.2525,2,196.4926,2,4.0,1,0.0,1,-999,9
18.0,2,27.5117,2,35.252,2,196.3033,2,4.0,1,0.0,1,-999,9
20.0,2,27.5095,2,35.2513,2,196.3469,2,4.0,1,0.0,1,-999,9
22.0,2,27.5013,2,35.2503,2,196.3664,2,4.0,1,0.0,1,-999,9
24.0,2,27.4957,2,35.2489,2,196.4717,2,4.0,1,0.0,1,-999,9
26.0,2,27.4766,2,35.249,2,196.5177,2,4.0,1,0.0,1,-999,9
28.0,2,27.4751,2,35.2519,2,196.6543,2,4.0,1,0.0,1,-999,9
30.0,2,27.4748,2,35.2522,2,196.6632,2,4.0,1,0.0,1,-999,9
32.0,2,27.4662,2,35.2476,2,196.4805,2,4.0,1,0.0,1,-999,9
34.0,2,27.4518,2,35.246,2,196.7224,2,4.0,1,0.0,1,-999,9
36.0,2,27.4378,2,35.2465,2,196.8995,2,4.0,1,0.0,1,-999,9
38.0,2,27.4201,2,35.2482,2,196.248,2,4.0,1,0.0,1,-999,9
40.0,2,27.4185,2,35.2474,2,195.8475,2,4.0,1,0.0,1,-999,9
42.0,2,27.4185,2,35.2469,2,195.0542,2,4.0,1,0.0,1,-999,9
44.0,2,27.4185,2,35.2489,2,196.1269,2,4.0,1,0.0,1,-999,9
46.0,2,27.4156,2,35.2533,2,195.8112,2,4.0,1,0.0,1,-999,9
48.0,2,27.4104,2,35.2528,2,195.6432,2,4.0,1,0.0,1,-999,9
50.0,2,27.4182,2,35.2523,2,195.8088,2,4.0,1,0.0,1,-999,9
52.0,2,27.4145,2,35.2516,2,195.5681,2,4.0,1,0.0,1,-999,9
54.0,2,27.4174,2,35.2505,2,195.5519,2,4.0,1,0.0,1,-999,9
56.0,2,27.4185,2,35.2426,2,195.7117,2,4.0,1,0.0,1,-999,9
58.0,2,27.414,2,35.2469,2,195.4964,2,4.0,1,0.0,1,-999,9
60.0,2,27.409,2,35.2491,2,194.911,2,4.0,1,0.0,1,-999,9
62.0,2,27.409,2,35.2486,2,195.1969,2,4.0,1,0.0,1,-999,9
64.0,2,27.409,2,35.2495,2,195.0435,2,4.0,1,0.0,1,-999,9
66.0,2,27.409,2,35.255,2,194.717,2,4.0,1,0.0,1,-999,9
68.0,2,27.4076,2,35.2528,2,194.6875,2,4.0,1,0.0,1,-999,9
70.0,2,27.3993,2,35.2548,2,194.366,2,4.0,1,0.0,1,-999,9
72.0,2,27.3906,2,35.2606,2,193.6216,2,4.0,1,0.0,1,-999,9
74.0,2,27.3813,2,35.2674,2,193.7404,2,4.0,1,0.0,1,-999,9
76.0,2,27.3782,2,35.269,2,193.7933,2,4.0,1,0.0,1,-999,9
78.0,2,27.364,2,35.2794,2,192.8506,2,4.0,1,0.0,1,-999,9
80.0,2,27.3511,2,35.2885,2,192.3464,2,4.0,1,0.0,1,-999,9
82.0,2,27.3431,2,35.2948,2,192.1184,2,4.0,1,0.0,1,-999,9
84.0,2,27.3281,2,35.2959,2,191.0992,2,4.0,1,0.0,1,-999,9
86.0,2,27.3109,2,35.3021,2,189.6289,2,4.0,1,0.0,1,-999,9
88.0,2,27.3016,2,35.3108,2,189.7369,2,4.0,1,0.0,1,-999,9
90.0,2,27.2851,2,35.3205,2,188.5061,2,4.0,1,0.0,1,-999,9
92.0,2,27.2514,2,35.3343,2,187.7437,2,4.0,1,0.0,1,-999,9
94.0,2,27.2318,2,35.3403,2,186.7531,2,4.0,1,0.0,1,-999,9
96.0,2,27.1984,2,35.3544,2,186.3887,2,4.0,1,0.0,1,-999,9
98.0,2,27.1412,2,35.3749,2,184.066,2,4.0,1,0.0,1,-999,9
100.0,2,27.0895,2,35.3928,2,183.1703,2,4.0,1,0.0,1,-999,9
102.0,2,27.0643,2,35.4034,2,180.8101,2,4.0,1,0.0,1,-999,9
104.0,2,26.9868,2,35.4304,2,178.8886,2,4.0,1,0.0,1,-999,9
106.0,2,26.9051,2,35.4541,2,178.2832,2,4.0,1,0.0,1,-999,9
108.0,2,26.8406,2,35.4738,2,177.5749,2,4.0,1,0.0,1,-999,9
110.0,2,26.754,2,35.4933,2,174.7234,2,4.0,1,0.0,1,-999,9
112.0,2,26.5052,2,35.539,2,172.9203,2,4.0,1,0.0,1,-999,9
