CTD,20190703ODFSIO
NUMBER_HEADERS = 11 
EXPOCODE = 33RR20180918 
SECT_ID = GP15
STNNBR = 19
CASTNO = 2
DATE = 20181026
TIME = 1308
LATITUDE = 17.5000
LONGITUDE = -152.0003
INSTRUMENT_ID = 1281
DEPTH = 5222
CTDPRS,CTDPRS_FLAG_W,CTDTMP,CTDTMP_FLAG_W,CTDSAL,CTDSAL_FLAG_W,CTDOXY,CTDOXY_FLAG_W,CTDRINKO,CTDRINKO_FLAG_W,CTDXMISS,CTDXMISS_FLAG_W,CTDFLUOR,CTDFLUOR_FLAG_W
DBAR,,ITS-90,,PSS-78,,UMOL/KG,,0-5VDC,,0-5VDC,,0-5VDC,
0.0,2,27.9476,2,34.3336,2,199.6044,2,1.2906,1,4.6389,1,0.0171,1
2.0,2,27.9491,2,34.3341,2,199.6621,2,1.2893,1,4.6404,1,0.0171,1
4.0,2,27.9457,2,34.3341,2,199.2816,2,1.2859,1,4.6403,1,0.0171,1
6.0,2,27.9466,2,34.334,2,199.3952,2,1.2827,1,4.6401,1,0.0166,1
8.0,2,27.9466,2,34.334,2,199.2003,2,1.2797,1,4.6406,1,0.0168,1
10.0,2,27.9439,2,34.3342,2,199.728,2,1.2779,1,4.6405,1,0.0169,1
12.0,2,27.9428,2,34.3345,2,199.8118,2,1.2759,1,4.6403,1,0.017,1
14.0,2,27.9439,2,34.3343,2,199.5889,2,1.2742,1,4.6405,1,0.0171,1
16.0,2,27.9445,2,34.3341,2,199.7391,2,1.2727,1,4.6404,1,0.0168,1
18.0,2,27.9443,2,34.3346,2,199.8801,2,1.2715,1,4.6398,1,0.0171,1
20.0,2,27.9439,2,34.3351,2,199.6306,2,1.2705,1,4.6401,1,0.0171,1
22.0,2,27.9443,2,34.3353,2,199.8165,2,1.27,1,4.6404,1,0.0171,1
24.0,2,27.9445,2,34.3348,2,200.2155,2,1.2691,1,4.6401,1,0.0171,1
26.0,2,27.9446,2,34.3353,2,199.7312,2,1.2682,1,4.6401,1,0.0171,1
28.0,2,27.9449,2,34.3353,2,200.1868,2,1.2681,1,4.6403,1,0.0171,1
30.0,2,27.9449,2,34.3352,2,200.3685,2,1.2681,1,4.6395,1,0.0171,1
32.0,2,27.9456,2,34.3347,2,200.219,2,1.2684,1,4.639,1,0.0177,1
34.0,2,27.946,2,34.3349,2,200.4574,2,1.2682,1,4.6394,1,0.0174,1
36.0,2,27.9463,2,34.335,2,200.1642,2,1.2685,1,4.64,1,0.0175,1
38.0,2,27.9467,2,34.3348,2,200.7757,2,1.269,1,4.6401,1,0.0171,1
40.0,2,27.9468,2,34.3348,2,199.987,2,1.2692,1,4.6401,1,0.0176,1
42.0,2,27.9458,2,34.3364,2,200.4108,2,1.2696,1,4.6397,1,0.0179,1
44.0,2,27.9393,2,34.3453,2,200.7521,2,1.2703,1,4.6382,1,0.0179,1
46.0,2,27.8962,2,34.3898,2,201.7947,2,1.2718,1,4.6362,1,0.0185,1
