CTD, 20190703ODFSIO
NUMBER_HEADERS = 11
EXPOCODE = 33RR20180918 
SECT_ID = GP15
STNNBR = 12
CASTNO = 4
DATE = 20181010
TIME = 0847
LATITUDE = 37.0003
LONGITUDE = -152.0000
INSTRUMENT_ID = 1281
DEPTH = 5701
CTDPRS,CTDPRS_FLAG_W,CTDTMP,CTDTMP_FLAG_W,CTDSAL,CTDSAL_FLAG_W,CTDOXY,CTDOXY_FLAG_W,CTDXMISS,CTDXMISS_FLAG_W,CTDFLUOR,CTDFLUOR_FLAG_W,CTDRINKO,CTDRINKO_FLAG_W
DBAR,,ITS-90,,PSS-78,,UMOL/KG,,0-5VDC,,0-5VDC,,0-5VDC,
0.0,2,21.7335,6,33.8666,6,216.0295,6,4.6562,6,0.0021,6,-999,9
2.0,2,21.7335,6,33.8666,6,216.0295,6,4.6562,6,0.0021,6,-999,9
4.0,2,21.7335,2,33.8666,2,216.0295,2,4.6562,1,0.0021,1,-999,9
6.0,2,21.7362,2,33.8671,2,221.2048,2,4.6569,1,0.0019,1,-999,9
8.0,2,21.7383,2,33.8672,2,221.3624,2,4.6559,1,0.0016,1,-999,9
10.0,2,21.738,2,33.8673,2,221.4586,2,4.6559,1,0.0017,1,-999,9
12.0,2,21.7379,2,33.8674,2,221.5452,2,4.6562,1,0.0017,1,-999,9
14.0,2,21.7408,2,33.8671,2,221.4694,2,4.6566,1,0.0019,1,-999,9
16.0,2,21.7415,2,33.8671,2,221.5206,2,4.6571,1,0.0019,1,-999,9
18.0,2,21.7413,2,33.8672,2,221.1936,2,4.6568,1,0.0017,1,-999,9
20.0,2,21.7415,2,33.8672,2,221.248,2,4.6533,1,0.0017,1,-999,9
22.0,2,21.7419,2,33.8674,2,221.7028,2,4.6574,1,0.0017,1,-999,9
24.0,2,21.7421,2,33.8673,2,221.5868,2,4.6565,1,0.0015,1,-999,9
26.0,2,21.7425,2,33.8672,2,221.2666,2,4.6561,1,0.0014,1,-999,9
28.0,2,21.7428,2,33.8673,2,221.1747,2,4.6573,1,0.0016,1,-999,9
30.0,2,21.7423,2,33.8673,2,221.4175,2,4.6568,1,0.0015,1,-999,9
32.0,2,21.7354,2,33.8659,2,221.399,2,4.6566,1,0.0015,1,-999,9
34.0,2,21.6266,2,33.8506,2,222.052,2,4.6559,1,0.0017,1,-999,9
36.0,2,20.6036,2,33.784,2,227.2437,2,4.6502,1,0.0024,1,-999,9
38.0,2,18.6441,2,33.7492,2,239.8124,2,4.6379,1,0.0024,1,-999,9
40.0,2,17.9206,2,33.7413,2,254.1066,2,4.6358,1,0.0024,1,-999,9
42.0,2,17.1778,2,33.7402,2,263.4894,2,4.6315,1,0.0027,1,-999,9
44.0,2,16.6126,2,33.7281,2,270.2786,2,4.632,1,0.0033,1,-999,9
