CTD,20190703ODFSIO
NUMBER_HEADERS = 11 
EXPOCODE = 33RR20180918 
SECT_ID = GP15
STNNBR = 39
CASTNO = 9
DATE = 20181122
TIME = 0829
LATITUDE = -19.9999
LONGITUDE = -152.0003
INSTRUMENT_ID = 1281
DEPTH = 4336
CTDPRS,CTDPRS_FLAG_W,CTDTMP,CTDTMP_FLAG_W,CTDSAL,CTDSAL_FLAG_W,CTDOXY,CTDOXY_FLAG_W,CTDRINKO,CTDRINKO_FLAG_W,CTDXMISS,CTDXMISS_FLAG_W,CTDFLUOR,CTDFLUOR_FLAG_W
DBAR,,ITS-90,,PSS-78,,UMOL/KG,,0-5VDC,,0-5VDC,,0-5VDC,
0.0,2,26.9915,2,36.1621,2,195.7521,2,1.3626,1,4.6207,1,0.0171,1
2.0,2,26.9923,2,36.1623,2,195.3572,2,1.3607,1,4.625,1,0.0171,1
4.0,2,26.9931,2,36.1623,2,195.6595,2,1.3576,1,4.6251,1,0.0171,1
6.0,2,26.9972,2,36.162,2,196.2142,2,1.3576,1,4.6257,1,0.0171,1
8.0,2,27.0032,2,36.1616,2,196.2044,2,1.3582,1,4.6252,1,0.0171,1
10.0,2,27.0012,2,36.1618,2,196.36,2,1.3581,1,4.6253,1,0.0174,1
12.0,2,27.003,2,36.1617,2,196.4708,2,1.3562,1,4.6253,1,0.0171,1
14.0,2,27.004,2,36.1617,2,196.6523,2,1.352,1,4.6246,1,0.0171,1
16.0,2,27.0053,2,36.1619,2,196.4615,2,1.3474,1,4.6255,1,0.0172,1
18.0,2,27.0057,2,36.1623,2,196.7121,2,1.3431,1,4.6252,1,0.0173,1
20.0,2,27.0053,2,36.1625,2,196.3737,2,1.3398,1,4.625,1,0.0171,1
22.0,2,27.005,2,36.1625,2,196.6725,2,1.3366,1,4.6252,1,0.017,1
24.0,2,27.0062,2,36.1622,2,197.0264,2,1.3342,1,4.6247,1,0.0172,1
26.0,2,27.0058,2,36.1626,2,197.1265,2,1.3321,1,4.6244,1,0.0171,1
28.0,2,27.0057,2,36.1626,2,196.9784,2,1.3309,1,4.6248,1,0.0171,1
30.0,2,27.0063,2,36.1624,2,196.8494,2,1.3299,1,4.6248,1,0.0171,1
32.0,2,27.0069,2,36.1622,2,196.4846,2,1.3289,1,4.6245,1,0.0171,1
34.0,2,27.0058,2,36.1625,2,196.9794,2,1.3273,1,4.6245,1,0.0171,1
36.0,2,26.998,2,36.1641,2,196.8444,2,1.3255,1,4.6236,1,0.0171,1
38.0,2,26.9917,2,36.1653,2,197.1561,2,1.324,1,4.6248,1,0.0173,1
40.0,2,26.9458,2,36.1718,2,197.537,2,1.3222,1,4.6239,1,0.0171,1
42.0,2,26.7384,2,36.188,2,199.3713,2,1.3198,1,4.6203,1,0.0175,1
44.0,2,26.4615,2,36.1937,2,200.6758,2,1.318,1,4.6206,1,0.0176,1
46.0,2,26.3953,2,36.1934,2,201.803,2,1.3171,1,4.6221,1,0.0174,1
48.0,2,26.3084,2,36.1927,2,202.1641,2,1.3166,1,4.6217,1,0.0178,1
50.0,2,26.2584,2,36.1915,2,201.9508,2,1.3165,1,4.6224,1,0.0178,1
52.0,2,26.2172,2,36.1883,2,202.4442,2,1.317,1,4.6228,1,0.0177,1
54.0,2,26.1872,2,36.1817,2,202.3465,2,1.3157,1,4.6215,1,0.0181,1
56.0,2,26.0614,2,36.1625,2,202.9756,2,1.3142,1,4.6212,1,0.0179,1
58.0,2,25.9094,2,36.1445,2,203.1895,2,1.3141,1,4.6202,1,0.0184,1
60.0,2,25.9043,2,36.143,2,203.7364,2,1.3122,1,4.6202,1,0.0182,1
62.0,2,25.846,2,36.1356,2,204.0408,2,1.3119,1,4.6203,1,0.0183,1
64.0,2,25.8364,2,36.1343,2,204.1914,2,1.312,1,4.6199,1,0.0183,1
66.0,2,25.7737,2,36.1267,2,204.4521,2,1.3105,1,4.6188,1,0.0183,1
68.0,2,25.7489,2,36.1208,2,204.7787,2,1.3075,1,4.6193,1,0.0187,1
70.0,2,25.6785,2,36.1125,2,204.6384,2,1.3063,1,4.6178,1,0.0184,1
72.0,2,25.6416,2,36.104,2,205.1011,2,1.3051,1,4.6193,1,0.0184,1
74.0,2,25.4077,2,36.0403,2,206.5588,2,1.3036,1,4.6191,1,0.0185,1
76.0,2,25.1236,2,35.9556,2,206.73,2,1.3025,1,4.6194,1,0.0191,1
78.0,2,24.9466,2,35.8969,2,208.5004,2,1.3022,1,4.62,1,0.0187,1
80.0,2,24.8286,2,35.8596,2,209.0522,2,1.3019,1,4.6194,1,0.0192,1
82.0,2,24.6402,2,35.8085,2,210.2643,2,1.302,1,4.6193,1,0.0191,1
84.0,2,24.5164,2,35.7751,2,211.0241,2,1.3032,1,4.6207,1,0.0184,1
86.0,2,24.4174,2,35.7578,2,211.3891,2,1.303,1,4.6216,1,0.0188,1
88.0,2,24.2962,2,35.7395,2,211.8932,2,1.3032,1,4.6212,1,0.0185,1
90.0,2,24.3135,2,35.7416,2,211.8997,2,1.3045,1,4.6211,1,0.0195,1
92.0,2,24.2558,2,35.7465,2,212.5059,2,1.3047,1,4.6214,1,0.0185,1
94.0,2,24.2769,2,35.7696,2,212.1429,2,1.3057,1,4.6224,1,0.0195,1
96.0,2,24.2774,2,35.7732,2,212.3389,2,1.3061,1,4.6228,1,0.019,1
98.0,2,24.1759,2,35.7629,2,212.6389,2,1.307,1,4.6231,1,0.0193,1
100.0,2,24.1167,2,35.7506,2,212.8538,2,1.3068,1,4.6226,1,0.0195,1
102.0,2,24.0746,2,35.7402,2,212.923,2,1.3071,1,4.6234,1,0.0195,1
104.0,2,24.0291,2,35.7305,2,213.0809,2,1.3071,1,4.623,1,0.0195,1
106.0,2,23.9985,2,35.7266,2,213.1359,2,1.3076,1,4.6242,1,0.0195,1
108.0,2,23.9711,2,35.7256,2,213.2264,2,1.3084,1,4.6239,1,0.0195,1
110.0,2,23.8891,2,35.7174,2,213.6363,2,1.3092,1,4.6252,1,0.0195,1
112.0,2,23.9277,2,35.7402,2,213.3918,2,1.3094,1,4.626,1,0.0195,1
114.0,2,23.9099,2,35.7379,2,212.8452,2,1.3103,1,4.6269,1,0.0203,1
116.0,2,23.8859,2,35.733,2,211.9547,2,1.3107,1,4.6267,1,0.0201,1
118.0,2,23.8618,2,35.7327,2,211.8587,2,1.3109,1,4.6271,1,0.02,1
120.0,2,23.8771,2,35.7619,2,211.0803,2,1.3113,1,4.6276,1,0.0212,1
122.0,2,23.9787,2,35.8128,2,209.6261,2,1.3121,1,4.6273,1,0.0213,1
124.0,2,24.1564,2,35.8911,2,207.284,2,1.3132,1,4.6267,1,0.022,1
126.0,2,24.3504,2,35.9926,2,203.9384,2,1.3133,1,4.6256,1,0.0221,1
