CTD, 20190703ODFSIO
NUMBER_HEADERS = 11
EXPOCODE = 33RR20180918 
SECT_ID = GP15
STNNBR = 37
CASTNO = 6
DATE = 20181119
TIME = 0240
LATITUDE = -15.0001
LONGITUDE = -152.0003
INSTRUMENT_ID = 1281
DEPTH = 4865
CTDPRS,CTDPRS_FLAG_W,CTDTMP,CTDTMP_FLAG_W,CTDSAL,CTDSAL_FLAG_W,CTDOXY,CTDOXY_FLAG_W,CTDXMISS,CTDXMISS_FLAG_W,CTDFLUOR,CTDFLUOR_FLAG_W,CTDRINKO,CTDRINKO_FLAG_W
DBAR,,ITS-90,,PSS-78,,UMOL/KG,,0-5VDC,,0-5VDC,,0-5VDC,
0.0,2,28.4082,6,36.2119,6,193.9228,6,4.6744,6,0.001,6,-999,9
2.0,2,28.4082,6,36.2119,6,193.9228,6,4.6744,6,0.001,6,-999,9
4.0,2,28.4082,6,36.2119,6,193.9228,6,4.6744,6,0.001,6,-999,9
6.0,2,28.4082,6,36.2119,6,193.9228,6,4.6744,6,0.001,6,-999,9
8.0,2,28.4082,2,36.2119,2,193.9228,2,4.6744,1,0.001,1,-999,9
10.0,2,28.3444,2,36.3196,2,194.6387,2,4.6724,1,0.0011,1,-999,9
12.0,2,28.2255,2,36.3564,2,195.0627,2,4.6699,1,0.0012,1,-999,9
14.0,2,28.1926,2,36.3641,2,195.1805,2,4.6695,1,0.0012,1,-999,9
16.0,2,28.1896,2,36.3653,2,195.9179,2,4.6687,1,0.0012,1,-999,9
18.0,2,28.1858,2,36.3646,2,195.4926,2,4.6699,1,0.0012,1,-999,9
20.0,2,28.1778,2,36.3624,2,195.9287,2,4.6707,1,0.0011,1,-999,9
22.0,2,28.1625,2,36.3597,2,196.4555,2,4.6703,1,0.0012,1,-999,9
24.0,2,28.1487,2,36.3572,2,196.0384,2,4.6701,1,0.0011,1,-999,9
26.0,2,28.1381,2,36.3579,2,196.1449,2,4.671,1,0.0012,1,-999,9
28.0,2,28.1269,2,36.3606,2,196.267,2,4.6708,1,0.0011,1,-999,9
30.0,2,28.1311,2,36.3683,2,196.4266,2,4.6711,1,0.0009,1,-999,9
32.0,2,28.1326,2,36.3785,2,196.5728,2,4.6711,1,0.001,1,-999,9
34.0,2,28.1231,2,36.3856,2,196.2475,2,4.6715,1,0.0011,1,-999,9
36.0,2,28.116,2,36.3851,2,195.9218,2,4.672,1,0.0012,1,-999,9
38.0,2,28.1082,2,36.3838,2,196.0546,2,4.6727,1,0.0011,1,-999,9
40.0,2,28.1012,2,36.384,2,196.355,2,4.6724,1,0.0012,1,-999,9
42.0,2,28.098,2,36.3899,2,196.3748,2,4.6728,1,0.0012,1,-999,9
44.0,2,28.094,2,36.3943,2,196.3371,2,4.6736,1,0.001,1,-999,9
46.0,2,28.0974,2,36.4007,2,196.2656,2,4.6742,1,0.001,1,-999,9
48.0,2,28.0913,2,36.3998,2,196.2196,2,4.6748,1,0.0011,1,-999,9
50.0,2,28.0863,2,36.3994,2,196.1437,2,4.6747,1,0.0012,1,-999,9
52.0,2,28.085,2,36.4001,2,195.869,2,4.6737,1,0.0012,1,-999,9
54.0,2,28.0778,2,36.3989,2,196.2522,2,4.6727,1,0.0012,1,-999,9
56.0,2,28.0627,2,36.3952,2,196.5713,2,4.6726,1,0.0012,1,-999,9
58.0,2,28.0447,2,36.3905,2,196.4342,2,4.6719,1,0.0012,1,-999,9
60.0,2,27.9177,2,36.3635,2,196.9688,2,4.6704,1,0.0013,1,-999,9
62.0,2,27.7761,2,36.333,2,197.3015,2,4.6682,1,0.0013,1,-999,9
64.0,2,27.6665,2,36.3083,2,198.6469,2,4.666,1,0.0014,1,-999,9
66.0,2,27.6111,2,36.2996,2,199.3484,2,4.6654,1,0.0013,1,-999,9
68.0,2,27.4964,2,36.2791,2,200.0951,2,4.666,1,0.0012,1,-999,9
70.0,2,27.34,2,36.261,2,200.2686,2,4.6672,1,0.0012,1,-999,9
72.0,2,27.3402,2,36.2896,2,200.8128,2,4.6687,1,0.0012,1,-999,9
74.0,2,27.2697,2,36.2777,2,200.5937,2,4.6695,1,0.0014,1,-999,9
76.0,2,27.1388,2,36.2394,2,200.4075,2,4.6704,1,0.0019,1,-999,9
78.0,2,27.0789,2,36.2215,2,200.5675,2,4.6721,1,0.0015,1,-999,9
80.0,2,27.0489,2,36.2213,2,200.6031,2,4.6716,1,0.0016,1,-999,9
82.0,2,27.0825,2,36.2559,2,200.9739,2,4.6716,1,0.0019,1,-999,9
84.0,2,27.0737,2,36.2586,2,200.9997,2,4.6716,1,0.0019,1,-999,9
86.0,2,27.0535,2,36.2486,2,200.4452,2,4.6714,1,0.0025,1,-999,9
88.0,2,26.9973,2,36.2291,2,200.7697,2,4.6697,1,0.0024,1,-999,9
90.0,2,26.9993,2,36.2359,2,201.0171,2,4.6693,1,0.0024,1,-999,9
92.0,2,27.0637,2,36.2882,2,200.7838,2,4.6708,1,0.0024,1,-999,9
94.0,2,27.0644,2,36.2972,2,199.9005,2,4.6715,1,0.0025,1,-999,9
96.0,2,27.0662,2,36.3114,2,199.4569,2,4.6714,1,0.0024,1,-999,9
98.0,2,27.0749,2,36.3337,2,199.3843,2,4.6719,1,0.0024,1,-999,9
100.0,2,27.0477,2,36.3479,2,199.4832,2,4.6723,1,0.0025,1,-999,9
102.0,2,26.9989,2,36.3624,2,198.9594,2,4.6722,1,0.003,1,-999,9
104.0,2,26.9376,2,36.3566,2,197.779,2,4.6695,1,0.0032,1,-999,9
106.0,2,26.8791,2,36.3604,2,197.1653,2,4.6718,1,0.0036,1,-999,9
108.0,2,26.859,2,36.356,2,196.6297,2,4.6726,1,0.0038,1,-999,9
110.0,2,26.8327,2,36.3621,2,196.3521,2,4.6721,1,0.0039,1,-999,9
112.0,2,26.7992,2,36.375,2,195.7611,2,4.672,1,0.0039,1,-999,9
114.0,2,26.7803,2,36.4038,2,195.4987,2,4.6708,1,0.0048,1,-999,9
116.0,2,26.7095,2,36.4079,2,194.6945,2,4.6672,1,0.0056,1,-999,9
118.0,2,26.6588,2,36.404,2,193.4911,2,4.6665,1,0.0065,1,-999,9
120.0,2,26.6295,2,36.4019,2,192.8591,2,4.6662,1,0.0069,1,-999,9
122.0,2,26.4333,2,36.3999,2,193.0168,2,4.6667,1,0.0072,1,-999,9
124.0,2,26.322,2,36.4088,2,192.0229,2,4.6622,1,0.0107,1,-999,9
126.0,2,26.3036,2,36.4097,2,190.7328,2,4.6597,1,0.0119,1,-999,9
128.0,2,26.2314,2,36.4172,2,190.9413,2,4.6592,1,0.0127,1,-999,9
130.0,2,26.0727,2,36.4294,2,189.8797,2,4.6576,1,0.0136,1,-999,9
132.0,2,26.0162,2,36.4315,2,189.1823,2,4.6583,1,0.013,1,-999,9
134.0,2,25.7676,2,36.4346,2,189.5399,2,4.6587,1,0.0127,1,-999,9
136.0,2,25.6208,2,36.4419,2,188.78,2,4.6599,1,0.0133,1,-999,9
138.0,2,25.4541,2,36.4347,2,187.8567,2,4.6652,1,0.0123,1,-999,9
140.0,2,25.2731,2,36.4277,2,185.5258,2,4.6692,1,0.0123,1,-999,9
142.0,2,25.0238,2,36.415,2,184.1322,2,4.6726,1,0.0101,1,-999,9
144.0,2,24.9161,2,36.4113,2,182.2233,2,4.6752,1,0.0097,1,-999,9
146.0,2,24.8617,2,36.4074,2,181.7949,2,4.6773,1,0.0096,1,-999,9
148.0,2,24.7832,2,36.4024,2,181.1285,2,4.6789,1,0.0096,1,-999,9
150.0,2,24.7013,2,36.3934,2,180.6139,2,4.6812,1,0.0084,1,-999,9
152.0,2,24.6162,2,36.3808,2,180.3746,2,4.682,1,0.0076,1,-999,9
154.0,2,24.41,2,36.3514,2,180.4093,2,4.6838,1,0.0073,1,-999,9
156.0,2,24.3344,2,36.3468,2,179.1594,2,4.6848,1,0.0072,1,-999,9
158.0,2,24.3178,2,36.3452,2,178.904,2,4.6849,1,0.007,1,-999,9
160.0,2,24.28,2,36.3447,2,178.7323,2,4.6857,1,0.0065,1,-999,9
162.0,2,24.1042,2,36.3272,2,178.8855,2,4.6865,1,0.0062,1,-999,9
164.0,2,23.9455,2,36.3057,2,178.1197,2,4.6876,1,0.006,1,-999,9
166.0,2,23.875,2,36.286,2,177.6536,2,4.6874,1,0.0061,1,-999,9
168.0,2,23.8429,2,36.2801,2,177.3796,2,4.6874,1,0.0059,1,-999,9
170.0,2,23.8475,2,36.2838,2,177.4417,2,4.6876,1,0.0059,1,-999,9
172.0,2,23.8008,2,36.2754,2,177.7969,2,4.6881,1,0.0055,1,-999,9
174.0,2,23.6013,2,36.2466,2,178.0515,2,4.6874,1,0.0054,1,-999,9
176.0,2,23.5267,2,36.2474,2,177.1703,2,4.6888,1,0.0049,1,-999,9
178.0,2,23.3971,2,36.2315,2,176.93,2,4.6908,1,0.0049,1,-999,9
180.0,2,23.2814,2,36.2162,2,176.5169,2,4.6918,1,0.0048,1,-999,9
182.0,2,23.1969,2,36.2063,2,176.3485,2,4.6934,1,0.0042,1,-999,9
184.0,2,23.105,2,36.1951,2,176.4853,2,4.694,1,0.0037,1,-999,9
