CTD,20190703ODFSIO
NUMBER_HEADERS = 11 
EXPOCODE = 33RR20180918 
SECT_ID = GP15
STNNBR = 33
CASTNO = 8
DATE = 20181113
TIME = 1329
LATITUDE = -4.9998
LONGITUDE = -152.0027
INSTRUMENT_ID = 1281
DEPTH = 5423
CTDPRS,CTDPRS_FLAG_W,CTDTMP,CTDTMP_FLAG_W,CTDSAL,CTDSAL_FLAG_W,CTDOXY,CTDOXY_FLAG_W,CTDRINKO,CTDRINKO_FLAG_W,CTDXMISS,CTDXMISS_FLAG_W,CTDFLUOR,CTDFLUOR_FLAG_W
DBAR,,ITS-90,,PSS-78,,UMOL/KG,,0-5VDC,,0-5VDC,,0-5VDC,
0.0,2,27.9043,2,35.5207,2,200.3558,2,1.3065,1,4.5938,1,0.0195,1
2.0,2,27.9051,2,35.5207,2,200.472,2,1.3039,1,4.5929,1,0.0191,1
4.0,2,27.9053,2,35.5207,2,199.9638,2,1.3057,1,4.5923,1,0.0194,1
6.0,2,27.9053,2,35.5208,2,199.5591,2,1.3071,1,4.5893,1,0.0195,1
8.0,2,27.9063,2,35.5207,2,199.5817,2,1.3079,1,4.5957,1,0.0195,1
10.0,2,27.9071,2,35.5208,2,199.9897,2,1.3081,1,4.5971,1,0.0195,1
12.0,2,27.9078,2,35.5208,2,200.4233,2,1.3055,1,4.5976,1,0.0195,1
14.0,2,27.9113,2,35.5208,2,200.7468,2,1.3044,1,4.5978,1,0.0195,1
16.0,2,27.895,2,35.5208,2,199.6003,2,1.3041,1,4.5971,1,0.02,1
18.0,2,27.8728,2,35.5203,2,200.8634,2,1.3041,1,4.5963,1,0.0222,1
20.0,2,27.849,2,35.52,2,200.5214,2,1.3022,1,4.5938,1,0.0229,1
22.0,2,27.8469,2,35.5199,2,200.5287,2,1.2991,1,4.5938,1,0.0242,1
24.0,2,27.8451,2,35.5199,2,200.4713,2,1.2958,1,4.593,1,0.0253,1
26.0,2,27.8423,2,35.5194,2,200.8836,2,1.2924,1,4.594,1,0.0257,1
28.0,2,27.8413,2,35.5193,2,200.9078,2,1.2892,1,4.5933,1,0.0261,1
30.0,2,27.8412,2,35.5193,2,200.5926,2,1.2869,1,4.5939,1,0.0266,1
32.0,2,27.8414,2,35.5193,2,200.7946,2,1.2855,1,4.5932,1,0.0269,1
34.0,2,27.8412,2,35.5193,2,200.349,2,1.2852,1,4.5934,1,0.0269,1
36.0,2,27.841,2,35.5192,2,201.1875,2,1.2844,1,4.5939,1,0.0279,1
38.0,2,27.84,2,35.5189,2,201.2005,2,1.2838,1,4.5923,1,0.028,1
40.0,2,27.8386,2,35.5185,2,201.2583,2,1.2811,1,4.5913,1,0.0283,1
42.0,2,27.8371,2,35.5183,2,200.2571,2,1.2794,1,4.5934,1,0.0284,1
44.0,2,27.8351,2,35.5179,2,201.1664,2,1.2772,1,4.5945,1,0.0284,1
46.0,2,27.8303,2,35.5177,2,200.9189,2,1.2748,1,4.5944,1,0.0291,1
48.0,2,27.8286,2,35.5177,2,201.4711,2,1.2733,1,4.5941,1,0.0294,1
50.0,2,27.8277,2,35.5178,2,200.9006,2,1.272,1,4.5942,1,0.0297,1
52.0,2,27.8278,2,35.5183,2,200.8613,2,1.2716,1,4.5944,1,0.0294,1
54.0,2,27.8285,2,35.5183,2,201.243,2,1.2707,1,4.5942,1,0.0297,1
56.0,2,27.828,2,35.5186,2,201.2276,2,1.2702,1,4.5941,1,0.0298,1
58.0,2,27.8228,2,35.518,2,201.2533,2,1.2699,1,4.595,1,0.0307,1
