CTD,20190703ODFSIO
NUMBER_HEADERS = 11 
EXPOCODE = 33RR20180918 
SECT_ID = GP15
STNNBR = 31
CASTNO = 5
DATE = 20181111
TIME = 0335
LATITUDE = -2.5015
LONGITUDE = -152.0067
INSTRUMENT_ID = 1281
DEPTH = 4706
CTDPRS,CTDPRS_FLAG_W,CTDTMP,CTDTMP_FLAG_W,CTDSAL,CTDSAL_FLAG_W,CTDOXY,CTDOXY_FLAG_W,CTDRINKO,CTDRINKO_FLAG_W,CTDXMISS,CTDXMISS_FLAG_W,CTDFLUOR,CTDFLUOR_FLAG_W
DBAR,,ITS-90,,PSS-78,,UMOL/KG,,0-5VDC,,0-5VDC,,0-5VDC,
0.0,2,28.104,2,35.474,2,198.3617,2,1.3016,1,4.5947,1,0.0416,1
2.0,2,28.1038,2,35.4744,2,198.2192,2,1.3043,1,4.5946,1,0.0417,1
4.0,2,28.1045,2,35.4745,2,198.2782,2,1.3014,1,4.5953,1,0.042,1
6.0,2,28.1056,2,35.4744,2,198.224,2,1.2996,1,4.5954,1,0.0413,1
8.0,2,28.1063,2,35.4745,2,198.908,2,1.3006,1,4.5945,1,0.0408,1
10.0,2,28.106,2,35.4746,2,199.2808,2,1.3018,1,4.5946,1,0.0409,1
12.0,2,28.1066,2,35.4745,2,199.0967,2,1.304,1,4.5939,1,0.041,1
14.0,2,28.1086,2,35.4745,2,198.734,2,1.304,1,4.5956,1,0.042,1
16.0,2,28.1098,2,35.4745,2,199.0649,2,1.3036,1,4.5941,1,0.0421,1
18.0,2,28.1079,2,35.4746,2,198.9191,2,1.3041,1,4.5954,1,0.0417,1
20.0,2,28.1061,2,35.4747,2,199.4072,2,1.3031,1,4.5946,1,0.0415,1
22.0,2,28.105,2,35.4747,2,199.3527,2,1.3024,1,4.5948,1,0.0433,1
24.0,2,28.1036,2,35.4747,2,199.3042,2,1.3017,1,4.5951,1,0.0406,1
26.0,2,28.1028,2,35.4745,2,199.1555,2,1.3012,1,4.595,1,0.0422,1
28.0,2,28.1005,2,35.4745,2,199.5774,2,1.3007,1,4.5957,1,0.0422,1
30.0,2,28.0959,2,35.4744,2,199.5028,2,1.3008,1,4.5943,1,0.042,1
32.0,2,28.0833,2,35.4745,2,199.6198,2,1.3007,1,4.5953,1,0.0435,1
34.0,2,28.0838,2,35.4744,2,199.5533,2,1.3006,1,4.5951,1,0.0432,1
36.0,2,28.0822,2,35.4744,2,200.034,2,1.3008,1,4.5953,1,0.0436,1
38.0,2,28.0812,2,35.4744,2,199.3561,2,1.3019,1,4.5943,1,0.0442,1
40.0,2,28.0742,2,35.4744,2,199.523,2,1.303,1,4.5968,1,0.0448,1
42.0,2,28.0718,2,35.4744,2,199.2894,2,1.3034,1,4.5963,1,0.0448,1
44.0,2,28.0714,2,35.4743,2,199.7553,2,1.3038,1,4.5964,1,0.0456,1
46.0,2,28.0706,2,35.4742,2,199.1956,2,1.3038,1,4.5969,1,0.045,1
48.0,2,28.0692,2,35.4742,2,199.4855,2,1.3033,1,4.5965,1,0.0456,1
50.0,2,28.0686,2,35.474,2,199.3911,2,1.3025,1,4.5976,1,0.0454,1
52.0,2,28.0687,2,35.4741,2,199.6733,2,1.3018,1,4.5972,1,0.0456,1
54.0,2,28.0681,2,35.4738,2,199.8487,2,1.3012,1,4.5971,1,0.0461,1
56.0,2,28.0672,2,35.4735,2,199.6277,2,1.3001,1,4.5976,1,0.0459,1
58.0,2,28.0664,2,35.4734,2,199.8241,2,1.2994,1,4.5973,1,0.0458,1
60.0,2,28.0657,2,35.4733,2,199.3978,2,1.2986,1,4.5969,1,0.0474,1
62.0,2,28.0647,2,35.4731,2,199.4215,2,1.2985,1,4.5984,1,0.0461,1
64.0,2,28.0638,2,35.4731,2,199.6621,2,1.2976,1,4.5983,1,0.047,1
66.0,2,28.0634,2,35.4731,2,199.6673,2,1.2973,1,4.5987,1,0.046,1
68.0,2,28.0637,2,35.4733,2,199.5711,2,1.2964,1,4.5988,1,0.0468,1
70.0,2,28.0615,2,35.4736,2,199.3002,2,1.2958,1,4.5985,1,0.0457,1
72.0,2,28.0612,2,35.474,2,198.9754,2,1.2948,1,4.6009,1,0.0461,1
74.0,2,28.0583,2,35.4733,2,199.3054,2,1.294,1,4.6005,1,0.0445,1
76.0,2,28.0558,2,35.4732,2,199.591,2,1.2933,1,4.5999,1,0.0451,1
78.0,2,28.0423,2,35.4726,2,199.5872,2,1.2927,1,4.6012,1,0.0462,1
80.0,2,27.9753,2,35.4706,2,198.7672,2,1.2911,1,4.602,1,0.0452,1
82.0,2,27.9282,2,35.4735,2,198.3314,2,1.2902,1,4.6034,1,0.0454,1
