CTD, 20190703ODFSIO
NUMBER_HEADERS = 11
EXPOCODE = 33RR20180918 
SECT_ID = GP15
STNNBR = 31
CASTNO = 9
DATE = 20181111
TIME = 1549
LATITUDE = -2.4993
LONGITUDE = -151.9995
INSTRUMENT_ID = 1281
DEPTH = 4706
CTDPRS,CTDPRS_FLAG_W,CTDTMP,CTDTMP_FLAG_W,CTDSAL,CTDSAL_FLAG_W,CTDOXY,CTDOXY_FLAG_W,CTDXMISS,CTDXMISS_FLAG_W,CTDFLUOR,CTDFLUOR_FLAG_W,CTDRINKO,CTDRINKO_FLAG_W
DBAR,,ITS-90,,PSS-78,,UMOL/KG,,0-5VDC,,0-5VDC,,0-5VDC,
0.0,6,28.1881,6,35.4757,6,199.3473,6,4.6448,6,0.0035,6,-999,9
2.0,6,28.1881,6,35.4757,6,199.3473,6,4.6448,6,0.0035,6,-999,9
4.0,2,28.1839,2,35.4758,2,199.5971,2,4.6446,1,0.0036,1,-999,9
6.0,2,28.1956,2,35.4757,2,199.7861,2,4.6451,1,0.0025,1,-999,9
8.0,2,28.2057,2,35.476,2,199.96,2,4.6485,1,0.0024,1,-999,9
10.0,2,28.1681,2,35.4744,2,199.7499,2,4.6462,1,0.0026,1,-999,9
12.0,2,28.0718,2,35.4757,2,199.9147,2,4.6386,1,0.0036,1,-999,9
14.0,2,28.0708,2,35.4746,2,199.8134,2,4.6366,1,0.004,1,-999,9
16.0,2,28.0696,2,35.4743,2,199.7283,2,4.6329,1,0.0046,1,-999,9
18.0,2,28.0679,2,35.474,2,199.9582,2,4.6368,1,0.0049,1,-999,9
20.0,2,28.0677,2,35.4741,2,199.7339,2,4.637,1,0.0049,1,-999,9
22.0,2,28.0676,2,35.4741,2,199.4531,2,4.637,1,0.007,1,-999,9
24.0,2,28.0676,2,35.474,2,199.4196,2,4.636,1,0.0048,1,-999,9
26.0,2,28.0676,2,35.4739,2,199.5128,2,4.6362,1,0.0048,1,-999,9
28.0,2,28.0664,2,35.4741,2,199.3851,2,4.6359,1,0.005,1,-999,9
30.0,2,28.0665,2,35.4741,2,199.9893,2,4.6366,1,0.005,1,-999,9
32.0,2,28.0657,2,35.474,2,199.7226,2,4.6377,1,0.0054,1,-999,9
34.0,2,28.0636,2,35.4741,2,199.8095,2,4.6383,1,0.0062,1,-999,9
36.0,2,28.0638,2,35.4741,2,199.6704,2,4.638,1,0.006,1,-999,9
38.0,2,28.0636,2,35.474,2,199.9003,2,4.6381,1,0.006,1,-999,9
40.0,2,28.0632,2,35.4739,2,199.6049,2,4.6392,1,0.0062,1,-999,9
42.0,2,28.0616,2,35.4738,2,199.9667,2,4.6393,1,0.0064,1,-999,9
44.0,2,28.0614,2,35.4739,2,199.9327,2,4.6383,1,0.0067,1,-999,9
46.0,2,28.0615,2,35.4736,2,199.49,2,4.6393,1,0.0068,1,-999,9
48.0,2,28.0616,2,35.4737,2,199.5895,2,4.6386,1,0.0069,1,-999,9
50.0,2,28.061,2,35.4737,2,199.9989,2,4.6385,1,0.0069,1,-999,9
52.0,2,28.061,2,35.4736,2,199.465,2,4.6403,1,0.0075,1,-999,9
54.0,2,28.0611,2,35.4736,2,199.1964,2,4.6411,1,0.0074,1,-999,9
56.0,2,28.0612,2,35.4736,2,199.4298,2,4.6412,1,0.0076,1,-999,9
58.0,2,28.061,2,35.4734,2,199.9134,2,4.6415,1,0.011,1,-999,9
60.0,2,28.0608,2,35.4738,2,199.4851,2,4.6408,1,0.0073,1,-999,9
62.0,2,28.061,2,35.4737,2,199.4652,2,4.6421,1,0.0076,1,-999,9
64.0,2,28.0617,2,35.4736,2,199.4698,2,4.642,1,0.0077,1,-999,9
66.0,2,28.0618,2,35.4737,2,199.1454,2,4.6424,1,0.0084,1,-999,9
68.0,2,28.0605,2,35.4738,2,199.3228,2,4.6436,1,0.0082,1,-999,9
70.0,2,28.0593,2,35.4739,2,199.6138,2,4.6457,1,0.0081,1,-999,9
72.0,2,28.06,2,35.4738,2,199.3949,2,4.6451,1,0.009,1,-999,9
74.0,2,28.0576,2,35.474,2,199.7086,2,4.6454,1,0.0091,1,-999,9
76.0,2,28.057,2,35.474,2,199.4965,2,4.6464,1,0.0094,1,-999,9
78.0,2,28.0554,2,35.4739,2,199.2701,2,4.6463,1,0.0093,1,-999,9
80.0,2,28.0472,2,35.4747,2,199.159,2,4.6475,1,0.0094,1,-999,9
82.0,2,28.0261,2,35.4758,2,198.7798,2,4.6481,1,0.0091,1,-999,9
84.0,2,27.988,2,35.4768,2,198.4451,2,4.6513,1,0.0101,1,-999,9
86.0,2,27.9541,2,35.4823,2,197.6352,2,4.6521,1,0.0105,1,-999,9
88.0,2,27.9351,2,35.4923,2,198.2364,2,4.6535,1,0.0102,1,-999,9
90.0,2,27.9225,2,35.5061,2,197.828,2,4.6518,1,0.0131,1,-999,9
92.0,2,27.9098,2,35.5136,2,198.1189,2,4.6525,1,0.0114,1,-999,9
94.0,2,27.8751,2,35.5282,2,198.5918,2,4.6531,1,0.0112,1,-999,9
96.0,2,27.8465,2,35.5244,2,198.5553,2,4.6556,1,0.0109,1,-999,9
98.0,2,27.7698,2,35.5124,2,196.7605,2,4.6581,1,0.0116,1,-999,9
100.0,2,27.6627,2,35.4904,2,196.2592,2,4.6598,1,0.0117,1,-999,9
102.0,2,27.5814,2,35.4789,2,195.4866,2,4.6634,1,0.0135,1,-999,9
104.0,2,27.5382,2,35.4713,2,194.7514,2,4.6652,1,0.0141,1,-999,9
106.0,2,27.5121,2,35.4684,2,194.1855,2,4.6656,1,0.012,1,-999,9
108.0,2,27.4959,2,35.4665,2,193.9853,2,4.6673,1,0.0113,1,-999,9
110.0,2,27.4777,2,35.4663,2,193.9238,2,4.6669,1,0.0115,1,-999,9
112.0,2,27.4282,2,35.4642,2,194.1091,2,4.67,1,0.0111,1,-999,9
114.0,2,27.3667,2,35.4785,2,192.7821,2,4.6728,1,0.0106,1,-999,9
116.0,2,27.3476,2,35.4855,2,191.1119,2,4.6737,1,0.0111,1,-999,9
118.0,2,27.3189,2,35.5042,2,190.7155,2,4.6742,1,0.0118,1,-999,9
120.0,2,27.237,2,35.5855,2,187.6971,2,4.6759,1,0.0128,1,-999,9
122.0,2,27.1298,2,35.6606,2,182.6963,2,4.6773,1,0.0099,1,-999,9
124.0,2,26.8038,2,35.7568,2,177.7668,2,4.6785,1,0.0101,1,-999,9
126.0,2,26.1317,2,35.8365,2,171.9414,2,4.6787,1,0.01,1,-999,9
128.0,2,25.6987,2,35.9045,2,167.4147,2,4.6794,1,0.0098,1,-999,9
130.0,2,25.4292,2,35.9279,2,165.6583,2,4.6799,1,0.0096,1,-999,9
132.0,2,24.9772,2,35.9774,2,165.0231,2,4.6805,1,0.0088,1,-999,9
134.0,2,24.1517,2,36.0827,2,163.075,2,4.6825,1,0.0074,1,-999,9
136.0,2,23.5473,2,36.108,2,159.9112,2,4.6841,1,0.0073,1,-999,9
