CTD, 20190703ODFSIO
NUMBER_HEADERS = 11
EXPOCODE = 33RR20180918 
SECT_ID = GP15
STNNBR = 14
CASTNO = 2
DATE = 20181014
TIME = 2205
LATITUDE = 31.9997
LONGITUDE = -152.0000
INSTRUMENT_ID = 1281
DEPTH = 5350
CTDPRS,CTDPRS_FLAG_W,CTDTMP,CTDTMP_FLAG_W,CTDSAL,CTDSAL_FLAG_W,CTDOXY,CTDOXY_FLAG_W,CTDXMISS,CTDXMISS_FLAG_W,CTDFLUOR,CTDFLUOR_FLAG_W,CTDRINKO,CTDRINKO_FLAG_W
DBAR,,ITS-90,,PSS-78,,UMOL/KG,,0-5VDC,,0-5VDC,,0-5VDC,
0.0,2,23.0419,6,35.1089,6,214.39,6,4.6421,6,0.0026,6,-999,9
2.0,2,23.0419,6,35.1089,6,214.39,6,4.6421,6,0.0026,6,-999,9
4.0,2,23.0419,6,35.1089,6,214.39,6,4.6421,6,0.0026,6,-999,9
6.0,2,23.0419,2,35.1089,2,214.39,2,4.6421,1,0.0026,1,-999,9
8.0,2,23.0494,2,35.1094,2,214.5524,2,4.6422,1,0.0025,1,-999,9
10.0,2,23.0505,2,35.1092,2,214.7939,2,4.6417,1,0.0024,1,-999,9
12.0,2,23.0498,2,35.1095,2,214.9817,2,4.6419,1,0.0024,1,-999,9
14.0,2,23.0503,2,35.1094,2,214.9069,2,4.6421,1,0.0027,1,-999,9
16.0,2,23.0493,2,35.1094,2,214.9089,2,4.6424,1,0.0024,1,-999,9
18.0,2,23.0514,2,35.1094,2,214.9851,2,4.6425,1,0.0024,1,-999,9
20.0,2,23.0527,2,35.1094,2,214.6667,2,4.6415,1,0.0024,1,-999,9
22.0,2,23.0511,2,35.1094,2,214.8468,2,4.6416,1,0.0024,1,-999,9
24.0,2,23.0484,2,35.1092,2,214.8962,2,4.6417,1,0.0025,1,-999,9
26.0,2,23.0477,2,35.1091,2,215.1655,2,4.642,1,0.0024,1,-999,9
28.0,2,23.0456,2,35.1088,2,214.5682,2,4.6417,1,0.0025,1,-999,9
30.0,2,23.0452,2,35.1087,2,214.8322,2,4.6422,1,0.0025,1,-999,9
32.0,2,23.0458,2,35.1088,2,214.7535,2,4.6415,1,0.0024,1,-999,9
34.0,2,23.0454,2,35.1087,2,215.0864,2,4.6425,1,0.0024,1,-999,9
36.0,2,23.0455,2,35.1087,2,215.1085,2,4.6417,1,0.0024,1,-999,9
38.0,2,23.0514,2,35.1094,2,214.9851,2,4.6424,1,0.0024,1,-999,9
40.0,2,23.0491,2,35.1093,2,214.4093,2,4.6411,1,0.0024,1,-999,9
42.0,2,23.0537,2,35.1097,2,214.5674,2,4.6419,1,0.0025,1,-999,9
44.0,2,23.0544,2,35.1096,2,214.7094,2,4.642,1,0.0025,1,-999,9
46.0,2,22.9456,2,35.0932,2,215.4013,2,4.6416,1,0.0035,1,-999,9
48.0,2,21.8582,2,34.9193,2,220.2863,2,4.6388,1,0.0031,1,-999,9
50.0,2,19.2983,2,34.5729,2,241.9437,2,4.6243,1,0.004,1,-999,9
52.0,2,18.7153,2,34.5443,2,249.108,2,4.6243,1,0.0037,1,-999,9
54.0,2,18.5545,2,34.5366,2,257.356,2,4.6276,1,0.0038,1,-999,9
56.0,2,18.3864,2,34.528,2,258.7566,2,4.6314,1,0.0043,1,-999,9
58.0,2,18.1958,2,34.5089,2,259.3837,2,4.6349,1,0.0047,1,-999,9
60.0,2,17.9484,2,34.4877,2,258.7156,2,4.6375,1,0.0038,1,-999,9
62.0,2,17.79,2,34.4826,2,258.6962,2,4.6403,1,0.0041,1,-999,9
64.0,2,17.7368,2,34.4934,2,258.0729,2,4.6434,1,0.0041,1,-999,9
66.0,2,17.8727,2,34.5636,2,257.0093,2,4.6438,1,0.0044,1,-999,9
68.0,2,17.9231,2,34.6177,2,254.233,2,4.6469,1,0.0048,1,-999,9
70.0,2,17.8267,2,34.6075,2,252.5718,2,4.6495,1,0.0048,1,-999,9
72.0,2,17.7511,2,34.6001,2,252.1445,2,4.6512,1,0.0045,1,-999,9
74.0,2,17.644,2,34.5958,2,252.0085,2,4.6526,1,0.0049,1,-999,9
76.0,2,17.4743,2,34.5797,2,251.2937,2,4.6531,1,0.0053,1,-999,9
78.0,2,17.4519,2,34.6033,2,251.0434,2,4.6545,1,0.0053,1,-999,9
80.0,2,17.3439,2,34.5909,2,249.8834,2,4.6546,1,0.0054,1,-999,9
82.0,2,17.1631,2,34.5542,2,250.3472,2,4.6534,1,0.0064,1,-999,9
84.0,2,17.0029,2,34.5299,2,251.1898,2,4.6528,1,0.0058,1,-999,9
86.0,2,16.8986,2,34.5265,2,250.9105,2,4.655,1,0.0063,1,-999,9
88.0,2,16.8896,2,34.5342,2,250.5184,2,4.6539,1,0.0063,1,-999,9
90.0,2,16.8736,2,34.5558,2,249.8327,2,4.656,1,0.0063,1,-999,9
92.0,2,16.8067,2,34.5523,2,247.9879,2,4.6611,1,0.0072,1,-999,9
94.0,2,16.6671,2,34.534,2,247.7487,2,4.6587,1,0.0072,1,-999,9
96.0,2,16.5918,2,34.5288,2,247.6758,2,4.6594,1,0.0071,1,-999,9
98.0,2,16.5403,2,34.5349,2,247.7,2,4.6604,1,0.0072,1,-999,9
100.0,2,16.3934,2,34.5166,2,246.3777,2,4.661,1,0.0077,1,-999,9
102.0,2,16.2711,2,34.4957,2,246.3508,2,4.662,1,0.0082,1,-999,9
104.0,2,16.159,2,34.4851,2,246.4182,2,4.6642,1,0.0077,1,-999,9
106.0,2,16.107,2,34.4823,2,246.1334,2,4.6649,1,0.0079,1,-999,9
108.0,2,16.0044,2,34.488,2,244.3011,2,4.6652,1,0.0084,1,-999,9
110.0,2,15.8705,2,34.4735,2,243.0519,2,4.6665,1,0.008,1,-999,9
112.0,2,15.7504,2,34.4579,2,243.1475,2,4.668,1,0.0069,1,-999,9
114.0,2,15.5766,2,34.4358,2,242.3203,2,4.6696,1,0.0067,1,-999,9
116.0,2,15.5,2,34.4242,2,241.4544,2,4.6716,1,0.0065,1,-999,9
118.0,2,15.3345,2,34.406,2,241.0467,2,4.6727,1,0.0059,1,-999,9
120.0,2,15.1894,2,34.396,2,239.8773,2,4.6741,1,0.0053,1,-999,9
122.0,2,15.1364,2,34.391,2,238.2691,2,4.6752,1,0.0059,1,-999,9
124.0,2,15.0898,2,34.39,2,236.8458,2,4.6758,1,0.0057,1,-999,9
126.0,2,15.0331,2,34.4015,2,235.3334,2,4.6763,1,0.005,1,-999,9
128.0,2,14.9603,2,34.3994,2,232.9175,2,4.6775,1,0.0049,1,-999,9
130.0,2,14.8367,2,34.385,2,231.3535,2,4.678,1,0.0052,1,-999,9
132.0,2,14.6796,2,34.3765,2,231.2083,2,4.679,1,0.005,1,-999,9
134.0,2,14.624,2,34.3803,2,230.0514,2,4.68,1,0.0045,1,-999,9
