CTD,20190703ODFSIO
NUMBER_HEADERS = 11 
EXPOCODE = 33RR20180918 
SECT_ID = GP15
STNNBR = 37
CASTNO = 11
DATE = 20181119
TIME = 2235
LATITUDE = -14.9987
LONGITUDE = -151.9983
INSTRUMENT_ID = 1281
DEPTH = 4865
CTDPRS,CTDPRS_FLAG_W,CTDTMP,CTDTMP_FLAG_W,CTDSAL,CTDSAL_FLAG_W,CTDOXY,CTDOXY_FLAG_W,CTDRINKO,CTDRINKO_FLAG_W,CTDXMISS,CTDXMISS_FLAG_W,CTDFLUOR,CTDFLUOR_FLAG_W
DBAR,,ITS-90,,PSS-78,,UMOL/KG,,0-5VDC,,0-5VDC,,0-5VDC,
0.0,2,28.7208,2,36.0959,2,195.5305,2,1.2759,1,4.6142,1,0.0171,1
2.0,2,28.7066,2,36.0348,2,195.5374,2,1.2757,1,4.6138,1,0.0177,1
4.0,2,28.7212,2,36.1076,2,195.0862,2,1.2754,1,4.6134,1,0.0172,1
6.0,2,28.7371,2,36.148,2,195.1551,2,1.2754,1,4.613,1,0.0171,1
8.0,2,28.7367,2,36.1759,2,195.4989,2,1.2759,1,4.6129,1,0.0174,1
10.0,2,28.7355,2,36.1902,2,195.096,2,1.2767,1,4.6125,1,0.0174,1
12.0,2,28.7289,2,36.2621,2,194.495,2,1.2776,1,4.6113,1,0.0175,1
14.0,2,28.6543,2,36.3209,2,194.7804,2,1.2777,1,4.6104,1,0.0171,1
16.0,2,28.5804,2,36.3423,2,195.1634,2,1.277,1,4.6116,1,0.0176,1
18.0,2,28.4491,2,36.3664,2,195.4604,2,1.2758,1,4.6122,1,0.0176,1
20.0,2,28.315,2,36.3777,2,196.0459,2,1.2756,1,4.6124,1,0.0176,1
22.0,2,28.2723,2,36.3727,2,195.6337,2,1.2744,1,4.6122,1,0.0177,1
24.0,2,28.2404,2,36.3713,2,196.8228,2,1.2739,1,4.6109,1,0.0183,1
26.0,2,28.2142,2,36.369,2,196.8663,2,1.2732,1,4.6107,1,0.0178,1
28.0,2,28.2008,2,36.3649,2,197.2003,2,1.2726,1,4.6098,1,0.0183,1
30.0,2,28.1875,2,36.3635,2,197.0535,2,1.2721,1,4.6108,1,0.018,1
32.0,2,28.1494,2,36.3632,2,197.292,2,1.2716,1,4.6112,1,0.0182,1
34.0,2,28.1414,2,36.3876,2,197.375,2,1.2711,1,4.6129,1,0.0182,1
36.0,2,28.1451,2,36.3894,2,197.3738,2,1.2705,1,4.6126,1,0.0181,1
38.0,2,28.1466,2,36.3895,2,197.4188,2,1.2702,1,4.6124,1,0.0179,1
40.0,2,28.14,2,36.3899,2,197.1245,2,1.27,1,4.612,1,0.0184,1
42.0,2,28.1422,2,36.3956,2,197.0597,2,1.2694,1,4.6133,1,0.0184,1
44.0,2,28.1339,2,36.3956,2,197.1623,2,1.2694,1,4.6127,1,0.0184,1
46.0,2,28.1217,2,36.3952,2,197.2267,2,1.2692,1,4.6129,1,0.0184,1
48.0,2,28.0985,2,36.3903,2,197.3127,2,1.2693,1,4.6123,1,0.0184,1
50.0,2,28.1008,2,36.3996,2,197.4756,2,1.269,1,4.6123,1,0.0184,1
52.0,2,28.0914,2,36.4,2,197.2012,2,1.2688,1,4.6119,1,0.0184,1
54.0,2,28.0752,2,36.3972,2,197.6593,2,1.2688,1,4.6105,1,0.0185,1
56.0,2,27.9928,2,36.3731,2,197.576,2,1.2689,1,4.6094,1,0.0185,1
58.0,2,27.7728,2,36.321,2,199.149,2,1.2689,1,4.6044,1,0.0192,1
60.0,2,27.4348,2,36.2446,2,200.8134,2,1.2691,1,4.5991,1,0.0193,1
62.0,2,27.3418,2,36.2204,2,202.2281,2,1.2701,1,4.5972,1,0.0195,1
64.0,2,27.1745,2,36.1869,2,203.5572,2,1.2718,1,4.5915,1,0.0203,1
66.0,2,27.0542,2,36.1701,2,203.7022,2,1.2727,1,4.5925,1,0.0203,1
68.0,2,27.0492,2,36.1693,2,204.2015,2,1.2744,1,4.5948,1,0.0205,1
70.0,2,26.9484,2,36.1641,2,204.506,2,1.2753,1,4.598,1,0.0199,1
72.0,2,26.9361,2,36.1646,2,204.555,2,1.2766,1,4.5994,1,0.0197,1
74.0,2,26.8833,2,36.1604,2,204.4016,2,1.2799,1,4.602,1,0.0197,1
76.0,2,26.8314,2,36.1575,2,203.9021,2,1.2798,1,4.6033,1,0.0192,1
78.0,2,26.795,2,36.1549,2,203.9053,2,1.281,1,4.6057,1,0.0195,1
80.0,2,26.7724,2,36.1526,2,203.914,2,1.2782,1,4.6055,1,0.0197,1
82.0,2,26.7576,2,36.1637,2,203.9192,2,1.2761,1,4.6062,1,0.02,1
84.0,2,26.7772,2,36.1809,2,203.4479,2,1.2774,1,4.6081,1,0.0197,1
86.0,2,26.7481,2,36.1892,2,202.9604,2,1.2761,1,4.609,1,0.0198,1
88.0,2,26.7109,2,36.2034,2,201.9242,2,1.2769,1,4.6108,1,0.0206,1
90.0,2,26.7275,2,36.2432,2,201.5313,2,1.2772,1,4.6114,1,0.0208,1
92.0,2,26.8473,2,36.3178,2,199.2461,2,1.2759,1,4.6116,1,0.022,1
94.0,2,26.8916,2,36.3702,2,198.4383,2,1.2758,1,4.6108,1,0.0237,1
96.0,2,26.8801,2,36.3898,2,197.0312,2,1.2752,1,4.6097,1,0.0268,1
98.0,2,26.7457,2,36.3956,2,195.3513,2,1.2754,1,4.6072,1,0.0304,1
100.0,2,26.6663,2,36.4102,2,194.8994,2,1.2758,1,4.6032,1,0.0346,1
102.0,2,26.6243,2,36.4155,2,193.6281,2,1.2767,1,4.6003,1,0.0367,1
